,variant,correct_counts_6261_c_105_2,correct_counts_6261_c_10_2,correct_counts_6261_c_0_3,correct_counts_6261_c_95_2,correct_counts_6261_c_95_3,correct_counts_6261_c_0_2,correct_counts_6261_c_12_1,correct_counts_6261_c_10_3,correct_counts_6261_c_105_3,correct_counts_6261_c_10_1,correct_counts_6261_c_105_1,correct_counts_6261_c_12_3,correct_counts_6261_c_75_4,correct_counts_6261_c_95_1,correct_counts_6261_c_0_1,correct_counts_6261_c_12_2,correct_counts_6261_c_10_4,correct_counts_6261_c_105_4,correct_counts_6261_c_95_4,correct_counts_6261_c_75_1,correct_counts_6261_c_0_4,correct_counts_6261_c_75_2,correct_counts_6261_c_75_3,correct_counts_6261_c_12_4,correct_counts_6261_c_11_1,correct_counts_6261_c_11_2,correct_counts_6261_c_11_3,correct_counts_6261_c_7_4,correct_counts_6261_c_7_1,correct_counts_6261_c_7_3,correct_counts_6261_c_11_4,correct_counts_6261_c_7_2,correct_counts_6261_c_9_1,correct_counts_6261_c_115_1,correct_counts_6261_c_85_1,correct_counts_6261_c_85_3,correct_counts_6261_c_115_3,correct_counts_6261_c_9_3,correct_counts_6261_c_9_2,correct_counts_6261_c_115_2,correct_counts_6261_c_85_2,correct_counts_6261_c_9_4,correct_counts_6261_c_115_4,correct_counts_6261_c_85_4,correct_counts_6261_c_8_3,correct_counts_6261_c_8_2,correct_counts_6261_c_8_1,correct_counts_6261_c_8_4,mean_bin1__7_,mean_bin2__7_,mean_bin3__7_,mean_bin4__7_,meanbin__7_,mean_bin1__75_,mean_bin2__75_,mean_bin3__75_,mean_bin4__75_,meanbin__75_,mean_bin1__8_,mean_bin2__8_,mean_bin3__8_,mean_bin4__8_,meanbin__8_,mean_bin1__85_,mean_bin2__85_,mean_bin3__85_,mean_bin4__85_,meanbin__85_,mean_bin1__9_,mean_bin2__9_,mean_bin3__9_,mean_bin4__9_,meanbin__9_,mean_bin1__95_,mean_bin2__95_,mean_bin3__95_,mean_bin4__95_,meanbin__95_,mean_bin1__10_,mean_bin2__10_,mean_bin3__10_,mean_bin4__10_,meanbin__10_,mean_bin1__105_,mean_bin2__105_,mean_bin3__105_,mean_bin4__105_,meanbin__105_,mean_bin1__11_,mean_bin2__11_,mean_bin3__11_,mean_bin4__11_,meanbin__11_,mean_bin1__115_,mean_bin2__115_,mean_bin3__115_,mean_bin4__115_,meanbin__115_,mean_bin1__12_,mean_bin2__12_,mean_bin3__12_,mean_bin4__12_,meanbin__12_,mean_bin1__0_,mean_bin2__0_,mean_bin3__0_,mean_bin4__0_,meanbin__0_
10,01010000111,489.0,22.0,8.0,257.0,545.0,6.0,2310.0,614.0,604.0,295.0,906.0,267.0,686.0,28.0,2655.0,66.0,415.0,148.0,412.0,42.0,1.0,169.0,665.0,484.0,806.0,77.0,154.0,568.0,2.0,719.0,41.0,583.0,102.0,706.0,46.0,478.0,151.0,573.0,394.0,15.0,351.0,159.0,29.0,306.0,784.0,233.0,56.0,257.0,866.1339539694853,25838.083129584353,28079.119870862618,25457.695590838433,3.819432847973993,3046.7868849818383,15346.415377027517,25874.36068554627,18061.149613692243,3.8002185371920776,4846.093857013707,21415.108663073228,25786.26164998274,21279.326627355764,3.741918117034537,2641.999798320296,26590.845281660568,26374.626445053862,20161.93524393405,3.6805744696067575,5047.422307749556,23347.048649759407,23981.941471604743,13651.05907409359,3.5806558222703804,7649.398026145817,21511.7719784062,27557.478283334956,21695.708444818567,3.5084129351623807,22562.695298105977,32992.38589660393,20231.11924057731,10780.619825731519,2.978507529079802,30026.458529250674,24500.135592252685,20072.708066464707,7732.157503098256,2.7712842640071518,56815.64998747192,5101.975198827961,5564.246306043503,2007.7628858795383,2.458475214523628,56251.44085774074,86.88488333517638,380.62893246988665,28.108068335362347,2.341128484711517,30178.869551953765,14.968287526427062,71.63018238384021,536.6523778985385,2.3010636029950913,80253.84622113296,5.121548265282039,1.2897009228032466,0.2931904161412358,2.2524130642934774
11,10001100110,485.0,16.0,3.0,205.0,421.0,2.0,1383.0,417.0,232.0,238.0,972.0,5.0,1036.0,35.0,1750.0,8.0,106.0,40.0,84.0,24.0,0.0,119.0,345.0,1.0,820.0,41.0,20.0,401.0,9.0,299.0,19.0,213.0,141.0,487.0,78.0,316.0,11.0,433.0,195.0,4.0,146.0,143.0,4.0,264.0,394.0,79.0,49.0,286.0,3897.602792862684,9439.985774616582,11676.852352417138,17972.774528039106,3.8056309542258626,1741.0210771324791,10806.055798025292,13423.540506035282,27276.02186557604,3.943993866230637,4240.332124886993,7260.91667117075,12958.912104710715,23680.495779858942,3.8826798904648627,4479.912701499633,11060.579518867358,17435.94551597703,17394.610798688198,3.7186845459531894,6977.319072477328,11555.01138757128,18122.479331945644,12277.367594939516,3.574026175981699,9561.747532682271,17159.195546977706,21287.519921622046,4423.396867390194,3.287491312844445,18203.123664234652,23994.462470257407,13740.027236678727,2753.6041000663636,2.8916517333428335,32213.816435355027,24299.725485158597,7710.046806986444,2089.7722981346637,2.648257097358301,57802.522319760516,2716.636144830473,722.6293903952601,930.426703212469,2.401273152103078,38802.33951518377,23.1693022227137,27.72793547793876,3.8769749428085993,2.3377298717570745,18068.1283940918,1.8143378819911589,1.3413891832179814,1.1087859047490465,2.2815871322481747,52898.01539999348,1.707182755094013,0.48363784605121746,0.0,2.2523902261297275
12,10000100110,472.0,34.0,5.0,369.0,647.0,5.0,2469.0,512.0,211.0,347.0,1754.0,4.0,1490.0,69.0,2816.0,9.0,128.0,50.0,106.0,37.0,215.0,198.0,651.0,1.0,1257.0,34.0,33.0,611.0,5.0,611.0,24.0,249.0,189.0,758.0,125.0,499.0,47.0,865.0,437.0,36.0,269.0,178.0,5.0,415.0,673.0,152.0,67.0,397.0,2165.3348849237136,11035.476328072906,23861.393937548066,27384.95071479275,3.9270233978783406,2684.0741605792387,17979.82393284881,25329.637302692663,39229.02758659102,3.9194600297064595,5798.005150355685,13970.371316682964,22135.400625559163,32871.177708405594,3.8540711689413847,7179.3472780442835,20378.738976543285,27533.344343267527,27343.801066119708,3.697838121288417,9352.576629065354,25895.076801890507,36203.10536289372,15282.31770558905,3.5561168279884194,18850.302278716477,30886.551984559872,32715.024677647187,5581.905570754291,3.223439609075886,26539.848367602623,50988.23274929699,16870.249269015607,3325.1068378159866,2.8850775553371504,58130.69344404601,23648.3926371028,7012.15463911267,2612.2153726683296,2.560933915630529,88607.0372633402,2252.820217664295,1192.3384941521792,1175.2758356368029,2.3922068045028317,60394.60647332504,208.52372000442332,118.47390613301107,4.846218678510749,2.3394643151993932,32256.116417218112,2.041130117240054,1.0731113465743851,1.1087859047490465,2.281520102508098,85120.46363793236,4.267956887735033,0.806063076752029,63.0359394703657,2.253098458385821
13,01011111010,472.0,7.0,6.0,140.0,533.0,13.0,1806.0,656.0,525.0,70.0,523.0,1.0,665.0,9.0,1952.0,6.0,464.0,95.0,359.0,13.0,7.0,106.0,704.0,6.0,806.0,121.0,130.0,517.0,1.0,766.0,22.0,220.0,45.0,666.0,38.0,477.0,9.0,719.0,148.0,1.0,126.0,178.0,1.0,313.0,830.0,102.0,17.0,170.0,433.06697698474267,9750.220048899755,29914.611712212467,23171.881374055403,3.955011563102703,943.0530834467595,9625.562307484715,27391.804394924173,17508.257278579214,3.9075510841368786,1471.1356351648753,9374.854436195146,27299.231083527648,14075.819169846225,3.8660529645930666,2182.521572525462,9545.43163957046,26319.449402281785,20623.155984808356,3.8346758560401724,2226.803959301275,8769.95736082333,30092.523417249235,15282.31770558905,3.7850411366078185,2458.7350798325842,11718.475007692092,26950.708119298222,18904.75565944142,3.6429466072300363,5353.859901245486,10497.577330737617,21615.006875926247,12053.512287082951,3.2339627401995954,17333.1543165542,23648.3926371028,17447.30419684432,4963.209208069827,2.8170625518612393,56815.64998747192,8017.389598158225,4697.091037569191,1077.3361826670694,2.458449832834594,53064.39038421435,5.792325555678425,22.686492663768078,0.9692437357021498,2.337345643151748,23594.388922436578,1.3607534114933693,0.2682778366435963,6.652715428494279,2.281764229510022,59003.9577490213,11.096687908111084,0.9672756921024349,2.0523329129886507,2.2525041787690796
14,01100100111,469.0,12.0,15.0,254.0,600.0,10.0,3035.0,891.0,835.0,160.0,813.0,4.0,1189.0,41.0,2882.0,7.0,489.0,137.0,700.0,49.0,1.0,161.0,590.0,3.0,792.0,129.0,147.0,1174.0,5.0,667.0,30.0,401.0,149.0,846.0,80.0,389.0,11.0,522.0,228.0,14.0,136.0,343.0,2.0,542.0,643.0,165.0,93.0,367.0,2165.3348849237136,17771.991998221827,26048.36294000746,52618.54687261324,3.9833516089684635,3554.584699145478,14619.957844387161,22956.199705973384,31304.23744997096,3.8869344554828706,8047.977298254906,15165.205705609796,21148.681429769007,30387.209619609202,3.783469746979352,4594.782257948341,10303.005579218909,21463.869638338812,35711.66307912501,3.868782458403489,7373.195331908665,13510.474853160265,21847.42312072893,29448.511084365415,3.7283351459114575,11200.90425257066,21260.66179966994,30338.50820183665,36861.64056158494,3.5591503913070515,12237.394059989683,17995.846852693056,29358.187692759584,12702.947216343886,3.1356094378659427,26944.272388830905,23498.08505678223,27749.52191307621,7157.470121111223,2.8096333659809236,55828.77765518333,8547.464943491,5311.326019405162,1469.0947945460036,2.46909493713597,67406.1175150831,81.09255777949795,27.72793547793876,1.9384874714042997,2.3377967465189227,39650.59267973146,1.5875456467422642,1.0731113465743851,3.3263577142471394,2.281557617969809,87115.4745044464,8.535913775470066,2.418189230256087,0.2931904161412358,2.2524360614012213
15,10001110011,465.0,14.0,3.0,133.0,767.0,4.0,1937.0,1018.0,675.0,118.0,506.0,14.0,1288.0,21.0,2112.0,155.0,320.0,103.0,230.0,20.0,0.0,66.0,495.0,22.0,873.0,133.0,97.0,562.0,0.0,504.0,21.0,127.0,80.0,567.0,71.0,486.0,4.0,571.0,160.0,15.0,75.0,285.0,2.0,535.0,574.0,114.0,31.0,335.0,0.0,5628.536119137586,19682.721022134574,25188.7762712169,4.047468442234988,1450.8508976103992,5993.274644282936,19259.862465181057,33910.72988693237,4.044965614024302,2682.659099418302,10477.778487512222,18879.22727945165,27737.643658226385,3.922116101470504,4077.869253929153,5681.804547363369,26816.042787230497,35250.44233825071,3.9183563138022057,3958.7625943133776,9481.03498467387,23898.234869609616,24468.879472431905,3.800860652929706,5737.048519609363,11132.551257307488,38782.72631801452,12111.681898806482,3.5454950150853457,9025.078119242391,20995.154661475233,33542.80030440994,8312.767094539966,3.142713517700053,16769.743946800045,23297.67494968814,22432.24825308556,5381.163667696759,2.843599001542679,61538.53900628162,8812.502616157388,3504.7525434170116,1028.3663561822025,2.4489202112299555,45176.44046223654,86.88488333517638,10.082885628341367,1.9384874714042997,2.33801603992232,25305.83130828331,35.1527964635787,3.755889713010348,24.393289904479023,2.2831674764798175,63840.34772844928,3.414365510188026,0.48363784605121746,0.0,2.252399880976843
16,01010100111,461.0,14.0,290.0,171.0,484.0,27.0,3860.0,971.0,850.0,129.0,702.0,47.0,1338.0,19.0,3383.0,10.0,1004.0,334.0,1192.0,29.0,3.0,132.0,648.0,3.0,891.0,230.0,222.0,1394.0,1.0,830.0,77.0,561.0,114.0,971.0,52.0,599.0,16.0,642.0,238.0,29.0,229.0,453.0,7.0,653.0,793.0,192.0,65.0,493.0,433.06697698474267,24863.061124694377,32414.00485788035,62478.92192540277,3.9883380210615256,2103.733801535079,11986.549288565871,25212.91086350975,35227.14020863006,3.9624194314749146,5624.930369748053,17646.784821073215,26082.277408719787,40819.87559255405,3.877024863926415,2986.608467666422,17348.443217949487,33051.04862047545,43025.30625584619,3.8727060526062544,5641.2366968965625,14103.039539702382,26869.81924043673,38892.64000354966,3.8148088926113077,5190.662946313233,14313.28018796677,24473.063282814896,62770.107927727506,3.7763838036455293,9866.398960866682,20995.154661475233,31994.16414104327,26081.306759119143,3.239994627505176,23265.534092200855,23097.264842594046,28248.01631870033,17449.59868942444,2.8921349641669356,62807.37486208124,15239.666178317288,8021.186233387388,3770.6766393347425,2.511863964240887,77365.65024485305,167.97744111467432,40.33154251336547,6.784706149915049,2.338282726914395,50428.760376857805,2.2679223524889487,12.609058322249025,3.3263577142471394,2.2816580792671988,102259.42062753026,23.046967193769177,46.751658451617686,0.8795712484237075,2.2527371071643314
17,10011110000,455.0,19.0,102.0,181.0,476.0,9.0,1332.0,590.0,371.0,189.0,567.0,6.0,799.0,12.0,1647.0,45.0,176.0,32.0,127.0,6.0,11.0,89.0,504.0,2.0,639.0,83.0,30.0,337.0,3.0,363.0,15.0,121.0,64.0,471.0,61.0,309.0,51.0,523.0,207.0,4.0,121.0,153.0,17.0,273.0,537.0,81.0,29.0,210.0,1299.2009309542282,5362.621026894865,14176.24549808502,15104.301785409421,3.9355944253674355,435.2552692831198,8081.840050623959,19610.041782729804,21036.236940729013,3.971732891462613,2509.5843188106696,7444.737346390263,17662.27360464379,17387.776621574747,3.880152803487756,3503.5214716856103,9166.644669746236,17049.706216572475,17987.608894098026,3.772735261551991,3167.010075450702,12266.08901142182,21889.276421726496,13135.924769410813,3.6916397360970366,3278.313439776779,15150.314117087633,24068.549840123742,6687.75478760184,3.4748024873556513,14455.421733362813,28493.424183430674,19440.326306092204,4572.021901996981,2.9875640137983264,18791.392920623766,22796.64968195291,12329.428299103321,1671.817838507731,2.7470451764529873,45043.67288088655,5499.531707827543,1083.9440855928901,734.5473972730018,2.430482584554256,37527.51932577321,23.1693022227137,128.55679176135243,16.477143506936546,2.3391905727632003,17401.84166372399,10.205650586200269,1.6096670198615777,2.217571809498093,2.281893104807862,49784.58935073672,7.682322397923059,16.443686765741393,3.2250945775535937,2.2526861517751695
18,10000111100,449.0,12.0,5.0,200.0,731.0,1.0,1972.0,899.0,856.0,75.0,536.0,5.0,1569.0,8.0,2192.0,67.0,539.0,133.0,251.0,4.0,1.0,67.0,575.0,1.0,656.0,140.0,166.0,508.0,0.0,489.0,24.0,88.0,23.0,650.0,10.0,352.0,13.0,625.0,183.0,61.0,82.0,306.0,3.0,563.0,653.0,50.0,14.0,396.0,0.0,3900.088019559902,19096.925753618663,22768.502394623105,4.064059529857841,290.1701795220798,6084.08183586298,22372.567510058805,41308.95589487337,4.0956363030197585,1211.5234642534267,4595.516880487817,21477.587828365726,32788.37877211238,4.058475012943448,574.3477822435426,6212.106305117283,19422.31905577188,37095.325301747944,4.016884024871831,1138.144245865096,10843.933763720739,26158.313123478125,26271.849538821625,3.865031748355418,2185.542293184519,16740.678582417277,36962.41582590432,13217.53111565403,3.5799722965972913,5736.278465620164,17995.846852693056,29621.785337587953,14001.817074865756,3.2245808649659007,17763.997540483844,22496.034521311773,28447.41408094998,6948.492891297757,2.866675320129762,46242.017855808415,9276.318543323567,5997.823940280659,1175.2758356368029,2.4900388250931904,51789.5701948038,353.33185889638395,32.769378292109444,2.9077312071064494,2.34022123131225,25763.086907555335,15.195079761675956,1.3413891832179814,1.1087859047490465,2.2817855320229996,66258.54271816325,0.8535913775470065,0.806063076752029,0.2931904161412358,2.252386443848689
19,10000100111,447.0,18.0,3.0,177.0,526.0,12.0,2171.0,703.0,412.0,193.0,988.0,19.0,1137.0,34.0,2501.0,38.0,193.0,52.0,175.0,38.0,11.0,133.0,476.0,4.0,756.0,66.0,38.0,569.0,5.0,413.0,20.0,259.0,126.0,627.0,79.0,328.0,19.0,551.0,221.0,39.0,146.0,227.0,5.0,377.0,476.0,100.0,49.0,322.0,2165.3348849237136,11478.66814847744,16128.896393138053,25502.515477442023,3.9096577218524047,2756.6167054597586,12077.356480145916,18520.595017022595,29935.170715405366,3.9192512105306783,4240.332124886993,9191.033760975633,15655.944573203808,26661.257486414615,3.8864999427953113,4537.347479723987,11060.579518867358,18098.070029241982,24840.03132994489,3.788701534455318,6235.05108604357,13095.679572580782,23061.168849658316,19489.247860498395,3.6772796826264385,9288.554746034206,14815.500545439289,26596.758856943463,9215.410140396236,3.3957122754076674,14761.356584862555,26993.770279039585,23163.643039292914,5013.637653894417,3.007801155214387,32744.08501865305,22395.829467764725,13691.979674475926,2716.703987575063,2.6830189479588737,53291.10594358409,4373.121598995395,1372.9958417509943,979.3965296973357,2.4199952423038344,49957.01617252612,225.90069667145858,47.893706734621496,4.846218678510749,2.339454288704196,28362.911600559142,8.618104939458005,5.097278896228329,4.435143618996186,2.281836692601615,75598.82086593354,10.243096530564078,0.48363784605121746,3.2250945775535937,2.252480161196189
20,10000110001,444.0,11.0,2.0,135.0,347.0,6.0,1395.0,517.0,338.0,141.0,618.0,3.0,699.0,12.0,1547.0,11.0,80.0,32.0,76.0,15.0,1.0,74.0,435.0,0.0,528.0,65.0,28.0,330.0,0.0,375.0,4.0,134.0,74.0,420.0,42.0,360.0,8.0,397.0,134.0,4.0,104.0,115.0,15.0,190.0,458.0,90.0,15.0,152.0,0.0,5938.77039342076,14644.881712897748,14790.562579184301,3.9776741270824285,1088.1381732077994,6719.732176923291,16925.33368152275,18403.416297333642,3.9516479838196115,1298.060854557243,8271.930384878071,15063.913055729714,12585.43831656839,3.855539069432678,2412.2606854228793,7878.768972343872,19863.735397948516,12518.848680874084,3.7673649357142787,3661.855399739874,7940.366799664366,16615.760496033305,9873.407506419891,3.663416546319727,3278.313439776779,11299.95804313166,17545.77057672886,4002.120975257794,3.4295331923163412,10784.203515365907,16496.192948301967,17034.99779703334,2078.1917736349915,2.9878978449723665,20481.62402988622,22245.521887444156,11232.740606730249,1671.817838507731,2.727110229213424,37219.18510345555,4306.862180828799,1011.6811465533642,195.87930593946714,2.423674926062133,33464.02997202707,23.1693022227137,20.165771256682735,14.538656035532249,2.3379232141121924,18224.901742413636,2.4947145877378434,0.8048335099307888,0.0,2.281524438282803,46761.84561359423,5.121548265282039,0.32242523070081164,0.2931904161412358,2.2524331919500775
21,10111110000,442.0,7.0,27.0,170.0,420.0,2.0,1280.0,613.0,446.0,129.0,593.0,11.0,838.0,24.0,1435.0,6.0,253.0,27.0,118.0,17.0,3.0,101.0,480.0,1.0,764.0,58.0,35.0,290.0,3.0,366.0,6.0,152.0,102.0,404.0,74.0,316.0,5.0,517.0,199.0,10.0,119.0,133.0,2.0,236.0,477.0,76.0,26.0,205.0,1299.2009309542282,6736.515670148922,14293.404551788202,12997.76711504075,3.8861804371790445,1233.2232629688394,9171.526349584492,18676.23026926648,22063.036991653207,3.9398437838501468,2249.972147899221,6985.185658341482,15688.83521306348,16973.78194010868,3.8901255334611435,4250.173588602215,9015.129881816545,17435.94551597703,15549.727835190966,3.726383666961732,5047.422307749556,11792.037262188127,21638.156615741103,11418.810420468222,3.626240303657032,6556.626879553558,14229.576795054683,21236.955741285652,6213.819408952891,3.385554999728881,9866.398960866682,10497.577330737617,20198.169534973764,6572.281484120661,3.092179120911916,19653.079368483057,22145.31683389711,14821.900327223939,1410.5963012408981,2.75138450600758,53855.03299060614,3843.0462536626205,1264.6014331917052,293.8189589092007,2.4079804168533934,32189.20978261651,57.923255556784255,12.60360703542671,1.9384874714042997,2.338053035443091,16722.490487662693,1.3607534114933693,2.951056203079559,1.1087859047490465,2.2816369371331184,43376.37262799465,1.707182755094013,4.352740614460957,0.8795712484237075,2.2524624193201426
22,10010101101,437.0,13.0,5.0,179.0,438.0,7.0,1891.0,590.0,452.0,148.0,861.0,0.0,972.0,17.0,2158.0,15.0,158.0,61.0,129.0,21.0,1.0,99.0,589.0,22.0,820.0,64.0,48.0,362.0,1.0,453.0,38.0,161.0,81.0,508.0,50.0,308.0,9.0,448.0,262.0,13.0,179.0,153.0,33.0,227.0,678.0,125.0,35.0,278.0,433.06697698474267,7135.388308513003,17691.01710918048,16224.798950499142,3.9480212723086097,1523.3934424909191,8989.911966424404,22917.29089291241,25591.016653803003,3.9558458195160613,3028.808660633567,11488.792201219541,22299.853824857524,23018.104289513238,3.8699785479583273,2871.7389112177134,13560.57351970724,16994.529173800398,14956.729739781142,3.708070005550088,4008.2471267422948,15525.194787403463,18750.27884690912,13135.924769410813,3.6304820861549385,4644.277373017103,14982.907331263461,22147.11098734075,6793.073760634939,3.4370717402501105,11319.589505490456,19495.500757084144,19440.326306092204,4104.428752929109,3.021844159300323,28535.078138724977,21894.8042000295,15021.298089473588,3186.902754655362,2.715056484184584,57802.522319760516,4240.602762662202,1734.3105369486243,1860.853406424938,2.4268328693657883,40475.54101378512,75.30023222381953,22.686492663768078,31.985043278170945,2.3386034003823526,24704.86680638293,3.401883528733423,0.0,24.393289904479023,2.2825307232696166,65230.809847534816,5.9751396428290455,0.806063076752029,0.2931904161412358,2.2524256034693995
23,10000110011,435.0,16.0,4.0,147.0,597.0,3.0,1627.0,699.0,559.0,94.0,574.0,4.0,811.0,17.0,1873.0,48.0,231.0,35.0,132.0,14.0,2.0,80.0,468.0,0.0,685.0,82.0,55.0,433.0,3.0,433.0,22.0,112.0,80.0,667.0,73.0,365.0,9.0,472.0,179.0,9.0,92.0,173.0,5.0,343.0,499.0,70.0,26.0,238.0,1299.2009309542282,4963.748388530785,16909.95675115927,19407.010899353947,3.9800043932409634,1015.5956283272794,7264.575326403558,18209.32451253482,21352.175417936458,3.9683857777534817,2249.972147899221,6433.723632682943,16412.42928997626,19706.146837784716,3.924816189192104,4192.738810377861,6969.680244765733,20139.62061180891,22599.816302841107,3.824674422253585,3958.7625943133776,10606.907889103892,19754.75807085068,14853.039118353401,3.6994552366070974,4644.277373017103,12304.398758076697,30186.815660827466,6951.05222018459,3.4893672155494313,7189.469010243938,23994.462470257407,23031.84421687873,6000.778746371038,3.1049649477420505,19023.385425816654,21794.59914648245,18577.224849592338,1828.5507608678308,2.7794422754751587,48286.253401263355,5433.272289660946,1987.2308235869655,1077.3361826670694,2.4374629721012657,53144.06664605251,52.13093000110583,22.686492663768078,4.846218678510749,2.337750552355667,21255.8531433025,10.886027291946954,1.0731113465743851,0.0,2.2817034894793013,56615.99019667874,2.5607741326410194,0.6448504614016233,0.5863808322824716,2.252407650852338
24,10010100111,431.0,22.0,22.0,177.0,532.0,5.0,2831.0,933.0,783.0,173.0,687.0,494.0,1442.0,28.0,2639.0,10.0,427.0,136.0,393.0,20.0,0.0,107.0,620.0,4.0,883.0,136.0,138.0,708.0,3.0,452.0,33.0,215.0,118.0,726.0,72.0,409.0,27.0,486.0,190.0,20.0,180.0,418.0,79.0,457.0,610.0,130.0,38.0,477.0,1299.2009309542282,9528.624138697489,17651.96409127942,31732.47971534086,3.995569552906855,1450.8508976103992,9716.36949906476,24123.464097802538,37965.273677761244,4.012430604918759,3288.4208315450155,11948.343889268324,20063.290314399837,39495.092611862645,3.959774413065244,4135.304032153507,13636.330913672085,22567.410493780397,30111.125511365557,3.8148925055895906,5839.174826612231,11258.72904430022,20340.70428481659,35887.689892900125,3.815776787572417,7649.398026145817,14815.500545439289,26900.143938961828,20695.178201004117,3.5342710704148623,13231.682327363844,32992.38589660393,30742.07532810852,11092.348591776767,3.091877551305282,22768.407295358957,21594.18903938836,26021.407973579247,7105.225813657857,2.827277547130965,62243.44781505919,9011.28087065718,4986.142793727295,1616.004274000604,2.4619114440960033,57844.96609450393,115.84651111356851,68.05947799130423,76.57025512046984,2.3392705845322457,36985.44575826022,2.2679223524889487,132.52925130193657,4.435143618996186,2.2834623324889134,79770.20722319017,4.267956887735033,3.546677537708928,0.0,2.252419921478777
25,10011001111,426.0,7.0,2.0,193.0,269.0,37.0,1284.0,445.0,387.0,325.0,950.0,3.0,974.0,36.0,1892.0,52.0,408.0,141.0,57.0,53.0,15.0,220.0,540.0,3.0,835.0,92.0,106.0,170.0,2.0,219.0,38.0,137.0,182.0,696.0,103.0,316.0,63.0,497.0,272.0,7.0,241.0,197.0,16.0,319.0,617.0,179.0,42.0,331.0,866.1339539694853,6071.72793954212,8552.610920332285,7619.380722610094,3.8224825158900146,3844.754878667558,19977.582147609784,21010.75905292479,25643.67306667091,3.797157433954939,3634.5703927602804,16451.950432146383,20293.52479341754,27406.447913053533,3.8400349017629147,5915.78215710849,18257.531945527626,17435.94551597703,21018.488048414907,3.6599551679962334,9006.184902062934,16117.75947394558,20801.090595789803,16913.57633708451,3.5676766791113206,9834.940319330337,16154.75483203267,13601.764510490097,3001.5907314433452,3.188330533658937,24857.20668435404,10497.577330737617,14662.618993578018,10598.778045538456,2.921421808388864,31484.697133320242,21343.676405520746,12861.155665102386,7366.44735092469,2.7255710144925036,58859.88553292687,6095.866471326915,3829.9357690948787,1860.853406424938,2.4486513488447974,55454.67823935914,40.546278889748976,158.80544864637653,15.507899771234397,2.338882451499215,16774.748270436638,11.793196232942533,0.8048335099307888,3.3263577142471394,2.281998163548878,57190.31150673581,31.58288096923924,0.32242523070081164,4.397856242118537,2.2527183515590474
26,10010110010,422.0,18.0,14.0,176.0,469.0,11.0,1171.0,636.0,395.0,56.0,540.0,6.0,746.0,11.0,1337.0,10.0,153.0,46.0,70.0,25.0,2.0,73.0,491.0,4.0,823.0,78.0,42.0,281.0,2.0,505.0,13.0,103.0,70.0,396.0,57.0,405.0,5.0,434.0,168.0,5.0,81.0,157.0,13.0,258.0,554.0,96.0,14.0,167.0,866.1339539694853,4564.875750166704,19721.774040035634,12594.38813560845,3.9387691462010572,1813.563622012999,6628.9249853432475,19104.22721293717,19640.841999729466,3.9371084689069176,1211.5234642534267,8823.392410536608,18221.414482258213,13827.422360966586,3.869324589989688,3273.782358788193,6136.348911152439,22346.70232269208,16999.27873508165,3.812891190603677,3463.917270024205,9955.086733907563,18164.33263294321,13479.34763919933,3.700392882721995,3005.120653128714,14731.797152527202,23714.60057776898,3686.1640561584945,3.442971149926254,4283.087920996389,26993.770279039585,20956.012763855324,3974.541767076921,3.1085938378542917,17896.56468630835,21143.266298426654,13127.01934810192,2403.2381428548633,2.7636544280695943,58013.99496239379,5168.234616994559,1517.5217198300463,636.6077443032682,2.4181442523200642,31551.799687911236,28.961627778392128,12.60360703542671,12.600168564127948,2.3379012520102194,15298.465907072667,2.2679223524889487,1.6096670198615777,4.435143618996186,2.2818640614670667,40414.083765595016,9.389505153017073,2.2569766149056814,0.5863808322824716,2.2525283617038676
27,01010100101,422.0,23.0,9.0,363.0,477.0,7.0,2978.0,287.0,262.0,485.0,1919.0,16.0,721.0,68.0,2776.0,17.0,99.0,30.0,141.0,94.0,5.0,173.0,774.0,17.0,957.0,25.0,28.0,637.0,9.0,967.0,3.0,753.0,271.0,779.0,178.0,612.0,8.0,716.0,529.0,20.0,260.0,76.0,13.0,179.0,900.0,288.0,101.0,195.0,3897.602792862684,33372.344076461435,37764.268310325664,28550.26776648606,3.761367851560039,6818.999218768877,15709.644143347696,30115.4213091922,18982.636838880622,3.7364375881520373,8740.276420685435,26470.177231609825,29601.575873704678,16145.792577176553,3.617293858604703,10223.390523935059,19696.92243085968,33768.350176512475,11794.073230928741,3.5433694954559662,13410.308288236565,31346.671918077984,29966.96351425654,6525.034525981841,3.377998970766188,18577.10949206841,30384.331627087355,24119.114020460136,7424.987598833539,3.198361975897801,37094.60074434373,34492.03980099502,9456.565508217733,2571.762319873302,2.7509596622890022,63599.088209306894,21143.266298426654,8707.035618234691,1567.329223600998,2.5410266180104952,67459.77300001319,1656.4854541649227,1011.6811465533642,146.90947945460036,2.3854466076172747,62067.80797192639,115.84651111356851,20.165771256682735,12.600168564127948,2.338137647970776,38905.91927520273,3.855467999231213,4.2924453862975405,18.84936038073379,2.282046546149662,83911.36614307537,5.9751396428290455,1.4509135381536522,1.465952080706179,2.2524304422302133
