ScenarioType,Ag1,Ag2,Ag3,Ag4,Ag5,Ag6,Ag7,Ag8,Ag9,Ag10,Ag11,Ag12,Ag13,Ag14,Ag15,Ag16,MeanLogProb_Moderate,StdErrLogProb_Moderate,MeanLogProb_Weak,StdErrLogProb_Weak,MeanPaths_Strong,StdErrPaths_Strong
sequential,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,-39.30611708640423,0.8980752630605676,-14.443001783561204,0.10355329954062409,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,-39.30611708640423,0.8980752630605676,-14.443001783561204,0.10355329954062409,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,-39.323714166921356,1.0042428497312488,-13.989979475305972,0.1056381467901992,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,-39.453564701152644,1.864474112660528,-15.340335652433689,0.10328130690172119,0.0,0.0
sequential,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,-39.52544719756285,0.731373494292267,-12.286051290622218,0.19672659488331573,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,FluB,-39.56450035694832,0.8809348699971075,-13.41178307871886,0.05975411154402795,0.0,0.0
sequential,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-39.68338707709807,1.9415885320084183,-13.656002699241816,0.2620437155199655,0.0,0.0
sequential,H1,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-39.8339629381756,2.9882417800417422,-13.753901858706685,0.2361339255135029,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,-39.860704932220415,1.5149671482483482,-14.053913088392157,0.11755460792617188,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,-39.90196730082686,0.4942685047581806,-13.441567208078377,0.10947635902604157,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,-39.959502353293296,0.23643743334511882,-13.055133507022655,0.09912874236955184,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,-40.00832276508949,0.35850706078747224,-13.106069484976889,0.11182092698896515,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,-40.060451017584576,0.9689552978136414,-13.27894467557909,0.11065512860912378,0.0,0.0
sequential,H1,H1,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-40.07113787510643,2.9667202382824924,-13.78185457379404,0.22251645690193708,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H3,-40.16648483367482,0.2138854759297992,-13.138927488796426,0.048634200853620524,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,FluB,-40.32060150664394,0.2004730668928263,-13.234696179276863,0.05904420464145888,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,-40.43838989930901,1.4097649524481994,-15.160317031332552,0.1082393203774673,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,-40.53145786025067,0.9519443767732779,-12.508633573151299,0.09509257992532737,0.0,0.0
sequential,H3,H3,H3,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-40.532399491807865,2.7287358585232973,-13.578202564354527,0.1091827332663768,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,H1,H1,-40.54127746088244,2.0393582483596764,-15.205628580623781,0.09584738426530058,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,-40.633457273692734,2.0982217357725177,-15.652930338427957,0.10015774862237503,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.646744696578125,0.7237535238206412,-14.665100049422788,0.10329274901078446,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.646744696578125,0.7237535238206412,-14.665100049422788,0.10329274901078446,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.646744696578125,0.7237535238206412,-14.665100049422788,0.10329274901078446,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.646744696578125,0.7237535238206412,-14.665100049422788,0.10329274901078446,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.646744696578125,0.7237535238206412,-14.665100049422788,0.10329274901078446,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.64674469677034,0.7237535238968479,-14.6661633961898,0.1032628731633767,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.64674469677034,0.7237535238968479,-14.6661633961898,0.1032628731633767,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.64674469677034,0.7237535238968479,-14.6661633961898,0.1032628731633767,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.64674469677034,0.7237535238968479,-14.6661633961898,0.1032628731633767,0.0,0.0
sequential,H3,H3,H3,H3,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-40.64674469677034,0.7237535238968479,-14.6661633961898,0.1032628731633767,0.0,0.0
sequential,H3,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-40.74583249314374,2.951047566949978,-14.109347133075355,0.18712139824712407,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,-40.792133643359755,1.4314122539789214,-14.861702656453822,0.13300364250452731,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H3,H3,-40.80421520543884,0.14435315846792462,-12.062868862414343,0.08488259000654833,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,-40.811708860216456,0.31079138040489107,-12.23909887406637,0.169537878004883,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,-40.923252010220544,0.8705904079877272,-13.497991995075845,0.11582726977830335,0.0,0.0
sequential,H3,H3,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-40.975397580058484,2.5288858256026097,-13.720335978147569,0.12014321865318191,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,-41.02273189861359,1.40189261436523,-15.697895099493257,0.10909864103232028,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,-41.03115755078476,1.279393538429464,-13.683458772268876,0.11132015885879461,0.0,0.0
sequential,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,-41.049903669477956,0.7673129515408937,-13.239342401418734,0.1911902488106106,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,FluB,FluB,FluB,-41.11571686548938,0.616391305547193,-13.27350328264691,0.10783138396028025,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,-41.17385085538001,0.5185852018588171,-13.217857887492343,0.11228494142397495,0.0,0.0
sequential,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,-41.18921261254606,0.5482107313880664,-12.049011355663868,0.18804141597190535,0.0,0.0
sequential,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,-41.27916248805181,0.4208319498301743,-11.409047971134589,0.20426421142702736,0.0,0.0
sequential,H1,H1,H1,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-41.37200507805916,2.6795196189196737,-13.752469436678645,0.2389572403350122,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H3,H3,H3,H3,H3,-41.622836667964314,0.1972029334149228,-11.318936924402758,0.1428895638523327,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-41.76684288529493,1.975055960219122,-13.477408313149645,0.11230949258120376,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,-41.799821122900475,0.2986769269199513,-11.433670467234355,0.20109612077757427,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H3,H3,H3,H3,-41.839525619513196,0.18650950253321724,-11.36216758149383,0.12846661374639326,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,H3,H3,H3,H3,H3,-41.85415479287837,0.23278076580851778,-11.465141246830614,0.15205439893394013,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,-42.0069519752943,0.996577370516403,-14.466512388210619,0.1035241783533858,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,FluB,-42.01995682732911,0.5509719610494199,-13.420764267471291,0.05871848183556719,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,-42.086902675291924,0.40350249486409967,-13.184232193635188,0.09488453641019051,0.0,0.0
sequential,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,-42.11213214499613,0.9553906455859045,-11.685913679469293,0.19679620023617145,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,-42.182582382811,1.5232592551771273,-13.990092430847108,0.11162783432827957,0.0,0.0
sequential,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,-42.2425032157535,1.5154118197411293,-13.033817308421526,0.18484730913462322,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H1,H1,-42.401092513487825,0.5984899667585986,-13.075924134557232,0.12309383762372746,0.0,0.0
sequential,H1,H1,H1,H1,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-42.49613549046535,2.5674325338625126,-13.772942256656048,0.2528032840152472,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H3,H3,H3,-42.50872037477097,0.18870185853348115,-11.608292912632246,0.10361769985602201,0.0,0.0
sequential,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-42.529746566456275,1.9260990084228864,-13.722057809123015,0.2574303033197646,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H3,H3,H3,H3,H3,H3,H3,-42.65594822371292,0.2473558717849133,-11.798943305360268,0.16008099328150774,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-42.66246836501541,2.1212228872677374,-14.356024417183948,0.12149858267824855,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,-42.75496182379232,1.53939473390663,-13.435546397976065,0.109942692550477,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,-42.77538650709267,0.9684828610457623,-14.063693769359855,0.10688943537115532,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,-42.84378927474078,0.7703287211024151,-13.307216427862405,0.10980995583569077,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,H1,H1,H1,-42.959229935232216,1.3626466231273622,-14.811361910081757,0.10124193591154419,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,FluB,FluB,FluB,-42.998709183182044,0.3746688371935044,-13.166544041267198,0.10897179339675872,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,-43.02220323470938,0.9580299319215198,-14.794402658093203,0.1063499395151102,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,-43.02220323470938,0.9580299319215198,-14.794402658093203,0.1063499395151102,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,-43.02220323470938,0.9580299319215198,-14.794402658093203,0.1063499395151102,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,-43.02220323470938,0.9580299319215198,-14.794402658093203,0.1063499395151102,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,-43.02220323470938,0.9580299319215198,-14.794402658093203,0.1063499395151102,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,FluB,FluB,-43.045893278929654,0.21417614492672135,-13.096345463091499,0.0962820996800511,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H3,-43.08668727676449,0.1629229042047802,-13.155373976455438,0.04801398037042451,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,FluB,-43.23605908009511,0.13558486055245428,-13.259304544818288,0.0572449427338935,0.0,0.0
sequential,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,-43.42970564775004,0.838535777006582,-12.502260994210502,0.17797538096583246,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.529223210600996,0.7212693004468513,-14.704454581325315,0.10559555376728566,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.529223210600996,0.7212693004468513,-14.704454581325315,0.10559555376728566,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.529223210600996,0.7212693004468513,-14.704454581325315,0.10559555376728566,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.529223210600996,0.7212693004468513,-14.704454581325315,0.10559555376728566,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.529223210600996,0.7212693004468513,-14.704454581325315,0.10559555376728566,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.5292238570037,0.7212694561664216,-14.70633114194014,0.10561509320461022,0.0,0.0
sequential,H3,H3,H3,H3,H3,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.529223903924866,0.7212694235284407,-14.710186409310445,0.10570387953056087,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.52922391201872,0.7212694168848637,-14.711249023970398,0.10567822584782353,0.0,0.0
sequential,H3,H3,H3,H3,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.52922391201872,0.7212694168848637,-14.711249023970398,0.10567822584782353,0.0,0.0
sequential,H3,H3,H3,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.52922391201872,0.7212694168848637,-14.711249023970398,0.10567822584782353,0.0,0.0
sequential,H3,H3,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.52922391201872,0.7212694168848637,-14.711249023970398,0.10567822584782353,0.0,0.0
sequential,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H1,H1,H1,-43.52922391201872,0.7212694168848637,-14.711249023970398,0.10567822584782353,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,-43.617882636498805,0.9881890121556546,-13.376618315173243,0.11344403004358061,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-43.699934513743855,2.3709842414723523,-14.366470256126624,0.11251771206885144,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,H1,H1,H1,H1,H1,-43.723855432562544,2.048434211342944,-15.199169194408688,0.09859840291506716,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H3,-43.77198079100448,0.27840588701153957,-12.299894973718507,0.16695784345621834,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H3,H3,-43.79757578171221,0.14121955512548062,-12.167415509651722,0.08199313966887786,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,H1,H1,H1,H1,H1,-43.893828601987146,1.7220024249080954,-15.489121097519217,0.1020559173126678,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,-43.97506295563405,1.4876809020583714,-13.508033497316982,0.11107339606059834,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H1,-44.15647057974076,0.9008670489909226,-12.62455482056272,0.09358898994865107,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,-44.31563308883148,1.738858708717087,-15.7161030497685,0.10648848933089466,0.0,0.0
sequential,H3,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-44.35918161619555,2.7065253702844925,-13.749167079844367,0.10928016171036263,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H1,H1,H1,-44.37710383255615,0.8696214348505223,-13.617317606130012,0.11576444396034981,0.0,0.0
sequential,H3,H3,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-44.45108411250534,2.6545196801759574,-13.659843222176693,0.11064250346748529,0.0,0.0
sequential,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-44.50351424721119,2.8849974073198177,-14.213690243370582,0.17900731296791786,0.0,0.0
sequential,H1,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-44.66978873862586,2.964053658790255,-14.068934935315275,0.23502273547641248,0.0,0.0
sequential,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-44.89510014234077,2.4547906881618844,-13.856092726499003,0.12102007511334271,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,-44.914092200529375,1.5680669037648243,-13.768429807401873,0.11023183902783755,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,FluB,-44.9345657103643,0.34196546618886026,-13.335401034444038,0.056839333534315306,0.0,0.0
sequential,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,-45.195794572094165,0.5958879882007784,-13.480825586453129,0.17092297732930364,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-45.299792324678236,3.0234612781899366,-14.800893448957376,0.11556651909753,0.0,0.0
sequential,H1,H1,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-45.341430154775274,2.8803848452648646,-14.001439875621404,0.22107997805978286,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,-45.51327494973105,0.2891490346553173,-11.61605401662852,0.1961451342203434,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,-45.530042130050205,1.008875673934231,-14.542228484865738,0.1045818059302692,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,-45.60064329734818,1.9928203565014144,-15.932425631523738,0.10149076462166144,0.0,0.0
sequential,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,-45.615646063031186,0.4887821997118869,-12.211105960619417,0.1852440265974496,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,-45.7087115330416,1.37681739597083,-15.229912579098484,0.12791096198225405,0.0,0.0
sequential,H3,H3,H3,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-45.74947068778815,1.8008449938588507,-13.628979181198286,0.10853301432297358,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-45.7567852135213,2.500426704329214,-14.10482736051809,0.10936320095794484,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H3,H3,H3,H3,-45.844803946025685,0.17968028676501246,-11.683548220836318,0.12562611591387485,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,-45.85527852473524,0.9907244566302117,-14.814885169575158,0.10624257815203686,0.0,0.0
sequential,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-45.8823520972567,1.9054006154732681,-13.799290497775285,0.25288953707718653,0.0,0.0
sequential,H1,H1,H1,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,-45.951421063338934,2.6198770906705335,-13.846221460878986,0.24133683763696065,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H1,H1,H1,H3,-45.97394408285435,0.14308076519463025,-13.25938348819619,0.04490180145459916,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H3,H3,H3,H3,H3,-45.98789856454601,0.1962421841831235,-11.738563648729787,0.14029926820321634,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H1,H1,-46.12551897449933,0.5932793559770866,-13.229760209548806,0.11910552594460534,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,-46.13363571008367,0.7873325299031156,-14.894735417682107,0.10548003938275628,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,-46.13363571008367,0.7873325299031156,-14.894735417682107,0.10548003938275628,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,-46.13363571008367,0.7873325299031156,-14.894735417682107,0.10548003938275628,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,-46.13363571008367,0.7873325299031156,-14.894735417682107,0.10548003938275628,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,-46.13363571008367,0.7873325299031156,-14.894735417682107,0.10548003938275628,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,-46.13729681982097,1.323721065550336,-16.04714695724674,0.10800794528221248,0.0,0.0
sequential,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,FluB,H1,H1,H1,H1,H3,H3,H3,-46.2722844175333,0.16695622313695138,-11.860961971160998,0.09963489547185862,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,FluB,FluB,FluB,FluB,FluB,FluB,-46.32680653839152,1.4252704060787498,-13.579664196241078,0.11236734572725589,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H3,H3,FluB,H1,H1,H1,H1,H1,H1,-46.36555377001252,1.5267601455810107,-15.070739486135771,0.10497689127678844,0.0,0.0
sequential,FluB,FluB,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42291682137084,0.6213140457089142,-14.74774686364537,0.10580064758909068,0.0,0.0
sequential,FluB,FluB,FluB,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42291682137084,0.6213140457089142,-14.74774686364537,0.10580064758909068,0.0,0.0
sequential,H3,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42291682137084,0.6213140457089142,-14.74774686364537,0.10580064758909068,0.0,0.0
sequential,FluB,H3,H3,H3,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42291682137084,0.6213140457089142,-14.74774686364537,0.10580064758909068,0.0,0.0
sequential,FluB,FluB,FluB,FluB,H3,H3,H3,H1,H1,H1,H1,H1,H1,H1,H1,H1,-46.42291682137084,0.6213140457089142,-14.74774686364537,0.10580064758909068,0.0,0.0
