,variant,correct_counts_6261_a_F_8,correct_counts_6261_a_F_6,correct_counts_6261_a_F_7,correct_counts_6261_a_F_5,correct_counts_6261_a_F_4,correct_counts_6261_a_F_1,correct_counts_6261_a_F_3,correct_counts_6261_a_F_2,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1448,10011111001,120.0,187.0,175.0,211.0,122.0,84.0,73.0,61.0,3423.487443428876,2877.283683141503,2123.696390596884,3222.0237325063545,3600.6827221921244,3134.507535963991,3320.835935682183,1830.524093988313,3.253768889584646
1449,01110001011,120.0,169.0,135.0,375.0,284.0,249.0,225.0,156.0,10148.194921592738,7358.299255247122,6545.639560058889,7500.4486887852845,6399.317634227709,2832.7902330369757,2561.7877218119697,1830.524093988313,3.0058012843774318
1450,01010110001,120.0,410.0,181.0,416.0,281.0,416.0,257.0,121.0,16954.414005552528,5707.398781313474,7476.574964156154,7421.218597002341,7098.976362236605,6872.449677782011,3434.693167762715,1830.524093988313,3.0053361081618615
1451,01010011001,120.0,323.0,192.0,498.0,435.0,260.0,261.0,112.0,10596.508753470329,5282.881516587678,7592.941889668312,11488.363308526756,8498.293818254399,5414.149380301438,3643.4314265770236,1830.524093988313,3.0978598813623828
1452,01000100000,120.0,230.0,249.0,244.0,263.0,242.0,182.0,201.0,9862.904301306999,9480.8855788761,5294.695110803191,6945.838046304682,4163.822674004163,3855.2766485118605,4725.075131342077,1830.524093988313,3.0267241854161484
1453,11100000011,119.0,95.0,123.0,113.0,113.0,113.0,69.0,45.0,4605.405727469797,2122.586323628978,2007.3294650847263,2984.333457157525,1928.3277137806165,1592.3968765592467,2334.073257650906,1815.2697265384106,3.1369654894996857
1454,10110110001,119.0,195.0,142.0,226.0,244.0,83.0,92.0,75.0,3382.731640530913,3537.643872714963,2676.439286779635,6444.047465012709,3856.655427561233,3268.604115042664,2694.621159239257,1815.2697265384106,3.214499804952733
1455,01100111100,119.0,303.0,232.0,557.0,282.0,233.0,198.0,132.0,9496.102075225333,6226.253215978334,5760.162812851823,7447.628627596656,9505.119792706224,5078.907932604755,4402.479640447236,1815.2697265384106,3.1224251291866056
1456,11110101000,118.0,197.0,142.0,232.0,199.0,161.0,99.0,61.0,6561.684266572011,2877.283683141503,2880.0814064259116,5255.596088268562,3959.0445097088764,3302.1282598123325,2694.621159239257,1800.015359088508,3.1332393398896157
1457,11001111110,118.0,380.0,250.0,368.0,416.0,309.0,204.0,138.0,12593.543095470506,6509.264725795531,5934.71320112006,10986.572727234783,6279.863705055459,6369.587506236987,4744.051336688833,1800.015359088508,3.0768080598441947
1458,11000111111,118.0,294.0,290.0,378.0,423.0,338.0,204.0,167.0,13775.46137951143,7877.153689911984,5934.71320112006,11171.442941394984,6450.512175301531,4928.049281141248,5503.099550559045,1800.015359088508,3.046848651964456
1459,10100011000,118.0,116.0,153.0,172.0,176.0,137.0,115.0,116.0,5583.544997020905,5471.5558564658095,3345.5491084745436,4648.165384599331,2935.1536882324426,1944.4003966407643,2903.3594180535656,1800.015359088508,3.0683184098428553
1460,01111011100,118.0,274.0,241.0,519.0,480.0,252.0,216.0,167.0,10270.462330286628,7877.153689911984,6283.813977656534,12676.814685270903,8856.65560577115,4592.807833444564,4573.265488568035,1800.015359088508,3.0941761653228976
1461,01110010110,118.0,329.0,177.0,410.0,313.0,276.0,223.0,93.0,11248.601599837735,4386.6784021665535,6487.456097302811,8266.339576020402,6996.587280088962,5514.721814610443,3358.7883463756934,1800.015359088508,3.0797142285326466
1462,01100011111,118.0,338.0,172.0,351.0,270.0,203.0,197.0,89.0,8273.42798828645,4198.004062288423,5731.071081473783,7130.708260464883,5989.7613056371365,5665.580466073951,3263.9073196419167,1800.015359088508,3.1253650493515286
1463,01001011110,118.0,482.0,299.0,530.0,506.0,211.0,229.0,111.0,8599.474411470152,5235.7129316181445,6662.006485571048,13363.475480723078,9044.36892304183,8079.318889490072,5673.885398679844,1800.015359088508,3.190959262474597
1464,00100100000,118.0,236.0,198.0,339.0,221.0,105.0,132.0,91.0,4279.359304286095,4292.341232227488,3840.108541901215,5836.616761343478,5784.98314134185,3955.8490828208655,3757.2886586575555,1800.015359088508,3.2107690101275863
1465,11110001010,117.0,220.0,177.0,277.0,289.0,116.0,247.0,86.0,4727.673136163686,4056.498307379824,7185.657650375759,7632.498841756857,4726.962625816202,3687.6559246635184,3358.7883463756934,1784.7609916386052,3.1477728534589575
1466,11011111110,117.0,242.0,281.0,300.0,262.0,213.0,155.0,180.0,8680.986017266077,8490.345294515912,4509.218363596124,6919.4280157103685,5119.454107382167,4056.42151712987,5332.313702438248,1784.7609916386052,3.082023817660521
1467,10011111011,117.0,202.0,227.0,301.0,250.0,160.0,258.0,135.0,6520.9284636740485,6367.758970886933,7505.666695534193,6602.507648578596,5136.518954406775,3385.9386217365036,4307.59861371346,1784.7609916386052,3.0943125256921467
1468,10010011011,117.0,249.0,181.0,363.0,317.0,192.0,166.0,154.0,7825.114156408858,7263.962085308057,4829.227408754558,8371.97969839766,6194.539469932422,4173.756023823709,3434.693167762715,1784.7609916386052,3.089193696261524
1469,10000011000,117.0,273.0,168.0,251.0,263.0,378.0,172.0,74.0,15405.693495429941,3490.47528774543,5003.777797022795,6945.838046304682,4283.276603176413,4576.04576105973,3188.0024982548953,1784.7609916386052,2.9846673613786106
1470,01111001011,117.0,162.0,205.0,364.0,446.0,204.0,194.0,135.0,8314.183791184412,6367.758970886933,5643.795887339665,11778.873645064215,6211.60431695703,2715.4557263431366,3890.1220960848427,1784.7609916386052,3.083809065765513
1471,01110000011,117.0,183.0,183.0,369.0,255.0,238.0,201.0,205.0,9699.881089715147,9669.559918754232,5847.438006985942,6734.557801550168,6296.928552080066,3067.459246424654,3472.6455784562254,1784.7609916386052,3.009588565727209
1472,00011110001,117.0,219.0,117.0,235.0,133.0,155.0,81.0,59.0,6317.149449184235,2782.9465132024375,2356.4302416212004,3512.534069043813,4010.239050782698,3670.8938522786843,2220.216025570374,1784.7609916386052,3.1382478598520303
1473,11110010100,116.0,181.0,154.0,301.0,199.0,227.0,102.0,122.0,9251.567257837556,5754.567366283006,2967.35660056003,5255.596088268562,5136.518954406775,3033.935101654986,2922.335623400321,1769.5066241887027,3.0419059823298453
1474,11101100000,116.0,319.0,280.0,323.0,300.0,168.0,189.0,108.0,6846.974886857752,5094.207176709547,5498.337230449468,7923.009178294315,5511.945588948134,5347.101090762102,5313.337497091493,1769.5066241887027,3.170429783363049
1475,11100011000,116.0,321.0,201.0,396.0,340.0,224.0,116.0,77.0,9129.299849143668,3631.9810426540284,3374.640839852583,8979.41040206689,6757.679421744461,5380.62523553177,3814.2172746978213,1769.5066241887027,3.150688758422905
1476,11001110000,116.0,258.0,267.0,360.0,354.0,362.0,321.0,81.0,14753.600649062535,3820.65538253216,9338.445772350682,9349.15083038729,6143.344928858601,4324.614675287217,5066.646827583673,1769.5066241887027,3.0306779988254164
1477,01111101101,116.0,211.0,166.0,260.0,250.0,91.0,125.0,56.0,3708.778063714615,2641.440758293839,3636.4664222549386,6602.507648578596,4436.860226397878,3536.7972732000107,3150.0500875613848,1769.5066241887027,3.2298651687525384
1478,01111001010,116.0,247.0,206.0,326.0,265.0,302.0,214.0,180.0,12308.252475184767,8490.345294515912,6225.630514900455,6998.658107493311,5563.140130021956,4140.231879054041,3909.098301431598,1769.5066241887027,2.9996304066513377
1479,01110001000,116.0,187.0,98.0,257.0,155.0,114.0,133.0,68.0,4646.16153036776,3207.463777928233,3869.200273279255,4093.5547421187293,4385.6656853240565,3134.507535963991,1859.6681239820223,1769.5066241887027,3.1441121276119985
1480,00110101000,116.0,151.0,184.0,177.0,207.0,78.0,111.0,24.0,3178.952626041099,1132.046039268788,3229.1821829623855,5466.876333023077,3020.477923355479,2531.0729301099605,3491.6217838029806,1769.5066241887027,3.2718954967981726
1481,00101111000,116.0,302.0,223.0,392.0,318.0,151.0,167.0,131.0,6154.126237592383,6179.084631008802,4858.3191401325985,8398.389728991973,6689.420033646033,5062.145860219921,4231.693792326439,1769.5066241887027,3.162142863032323
1482,11110111111,115.0,495.0,283.0,484.0,456.0,212.0,297.0,213.0,8640.230214368115,10046.908598510494,8640.244219277734,12042.973951007358,8259.385959909898,8297.225830492916,5370.266113131758,1754.2522567388,3.125134322487603
1483,11110000000,115.0,110.0,111.0,119.0,105.0,156.0,179.0,141.0,6357.905252082198,6650.77048070413,5207.419916669072,2773.05321240301,2030.71679592826,1843.8279623317592,2106.3587934898414,1754.2522567388,2.961618542495802
1484,11100011101,115.0,157.0,183.0,290.0,267.0,198.0,218.0,124.0,8069.648973796636,5848.904536222071,6341.997440412613,7051.478168681941,4948.805637136095,2631.6453644189655,3472.6455784562254,1754.2522567388,3.0510236900551555
1485,01011110000,115.0,213.0,238.0,485.0,365.0,177.0,162.0,107.0,7213.777112939417,5047.0385917400135,4712.860483242401,9639.66116692475,8276.450806934505,3570.3214179696793,4516.336872527769,1754.2522567388,3.158402530136691
1486,01001110011,115.0,643.0,379.0,476.0,477.0,467.0,348.0,358.0,19032.95995334863,16886.353419092757,10123.92251955775,12597.58459348796,8122.86718371304,10778.012543448374,7191.98182642027,1754.2522567388,3.016313131595139
1487,01000011101,115.0,413.0,276.0,573.0,316.0,373.0,169.0,136.0,15201.914480940126,6414.927555856466,4916.502602888677,8345.569667803346,9778.15734509994,6922.735894936514,5237.432675704471,1754.2522567388,3.081433169466224
1488,11101110011,114.0,277.0,186.0,412.0,291.0,279.0,141.0,112.0,11370.869008531623,5282.881516587678,4101.934124303571,7685.318902945485,7030.716974138177,4643.094050599067,3529.5741944964916,1738.9978892888976,3.070843680031829
1489,10100110001,114.0,252.0,111.0,274.0,161.0,80.0,122.0,39.0,3260.4642318370243,1839.5748138117806,3549.19122812082,4252.014925684615,4675.76808474238,4224.042240978212,2106.3587934898414,1738.9978892888976,3.2556534499936918
1490,01111010100,114.0,166.0,190.0,308.0,377.0,146.0,149.0,157.0,5950.34722310257,7405.4678402166555,4334.667975327887,9956.581534056522,5255.972883579026,2782.504015882473,3605.4790158835126,1738.9978892888976,3.1012451493653446
1491,01001110000,114.0,253.0,254.0,422.0,277.0,199.0,217.0,192.0,8110.404776694599,9056.368314150304,6312.905709034574,7315.578474625084,7201.365444384249,4240.804313363046,4819.956158075854,1738.9978892888976,3.0862147990590163
1492,00100111001,114.0,314.0,184.0,297.0,273.0,173.0,147.0,70.0,7050.753901347565,3301.8009478672984,4276.484512571808,7209.9383522478265,5068.259566308346,5263.290728837931,3491.6217838029806,1738.9978892888976,3.163997098460034
1493,00010111001,114.0,368.0,305.0,425.0,244.0,127.0,146.0,64.0,5175.986968041277,3018.7894380501016,4247.392781193768,6444.047465012709,7252.5599854580705,6168.442637618977,5787.7426307603755,1738.9978892888976,3.279093508351937
1494,00000111011,114.0,400.0,238.0,460.0,464.0,406.0,389.0,338.0,16546.8559765729,15942.981719702098,11316.683506057369,12254.254195761874,7849.829631319324,6704.82895393367,4516.336872527769,1738.9978892888976,2.9698252205096773
1495,00110011110,113.0,258.0,208.0,263.0,354.0,402.0,254.0,140.0,16383.832764981047,6603.601895734597,7389.299770022036,9349.15083038729,4488.0547674717,4324.614675287217,3947.0507121251085,1723.7435218389949,2.9621517709407947
1496,00110011011,113.0,264.0,159.0,419.0,434.0,245.0,218.0,104.0,9985.171710000888,4905.532836831415,6341.997440412613,11461.953277932442,7150.170903310427,4425.187109596222,3017.2166501340976,1723.7435218389949,3.08271199162729
1497,00101110000,113.0,284.0,221.0,375.0,266.0,213.0,161.0,90.0,8680.986017266077,4245.172647257956,4683.768751864362,7025.068138087626,6399.317634227709,4760.428557292906,4193.741381632928,1723.7435218389949,3.131548188650631
1498,00011111011,113.0,336.0,196.0,360.0,282.0,157.0,190.0,112.0,6398.661054980161,5282.881516587678,5527.428961827507,7447.628627596656,6143.344928858601,5632.056321304282,3719.3362479640446,1723.7435218389949,3.1557367239495875
1499,11011110001,112.0,256.0,183.0,325.0,147.0,168.0,92.0,54.0,6846.974886857752,2547.1035883547734,2676.439286779635,3882.2744973642143,5546.075282997348,4291.090530517549,3472.6455784562254,1708.4891543890922,3.1840296620933404
1500,10010111000,112.0,269.0,211.0,310.0,264.0,177.0,81.0,116.0,7213.777112939417,5471.5558564658095,2356.4302416212004,6972.248076898997,5290.1025776282395,4508.997471520393,4003.9793281653747,1708.4891543890922,3.145492902981818
1501,01000111001,112.0,329.0,259.0,568.0,395.0,218.0,214.0,150.0,8884.765031755891,7075.287745429926,6225.630514900455,10431.962084754181,9692.833109976904,5514.721814610443,4914.83718480963,1708.4891543890922,3.1360423088360445
1502,01000101010,112.0,181.0,164.0,196.0,152.0,151.0,113.0,101.0,6154.126237592383,4764.027081922816,3287.3656457184647,4014.3246503357864,3344.7100168230163,3033.935101654986,3112.0976768678743,1708.4891543890922,3.0956178010358024
1503,11110011111,111.0,187.0,122.0,265.0,215.0,317.0,142.0,158.0,12919.58951865421,7452.636425186188,4131.025855681611,5678.156577777592,4522.184461520915,3134.507535963991,2315.09705230415,1693.2347869391897,2.9378843485070383
1504,11010011001,111.0,221.0,164.0,265.0,228.0,209.0,148.0,75.0,8517.962805674226,3537.643872714963,4305.576243949848,6021.486975503679,4522.184461520915,3704.417997048353,3112.0976768678743,1693.2347869391897,3.086242772903653
1505,10110011010,111.0,227.0,155.0,322.0,281.0,166.0,150.0,99.0,6765.463281061826,4669.689911983751,4363.759706705927,7421.218597002341,5494.880741923526,3804.990431357358,2941.311828747076,1693.2347869391897,3.1188202784671617
1506,10011111010,111.0,214.0,258.0,388.0,267.0,206.0,196.0,124.0,8395.695396980338,5848.904536222071,5701.979350095744,7051.478168681941,6621.160645547603,3587.0834903545133,4895.860979462876,1693.2347869391897,3.1069927017763295
1507,01101110011,111.0,462.0,298.0,529.0,494.0,251.0,238.0,161.0,10229.706527388664,7594.142180094786,6923.832067973403,13046.555113591305,9027.304076017223,7744.077441793389,5654.909193333088,1693.2347869391897,3.1391067178601815
1508,11110011011,110.0,172.0,154.0,390.0,307.0,224.0,212.0,153.0,9129.299849143668,7216.793500338524,6167.447052144376,8107.879392454515,6655.290339596818,2883.076450191478,2922.335623400321,1677.980419489287,3.0334742967918706
1509,11100111001,110.0,260.0,238.0,279.0,161.0,142.0,179.0,103.0,5787.324011510718,4858.364251861883,5207.419916669072,4252.014925684615,4761.092319865415,4358.138820056885,4516.336872527769,1677.980419489287,3.1567842483371304
1510,11100111000,110.0,310.0,333.0,493.0,325.0,115.0,107.0,114.0,4686.917333265723,5377.218686526743,3112.8152574502274,8583.259943152174,8412.969583131362,5196.242439298594,6319.076380469525,1677.980419489287,3.263681879974016
1511,11001111001,110.0,218.0,185.0,250.0,241.0,175.0,114.0,137.0,7132.265507143491,6462.096140825999,3316.457377096504,6364.817373229766,4266.211756151806,3654.1317798938503,3510.597989149736,1677.980419489287,3.0874717822434246
1512,11000010110,110.0,239.0,163.0,372.0,409.0,186.0,157.0,75.0,7580.579339021082,3537.643872714963,4567.401826352203,10801.702513074582,6348.123093153888,4006.135299975368,3093.121471521119,1677.980419489287,3.1374394561060246
1513,10101111001,110.0,298.0,162.0,171.0,210.0,169.0,108.0,78.0,6887.730689755715,3679.149627623561,3141.906988828267,5546.10642480602,2918.0888412078357,4995.097570680584,3074.1452661743633,1677.980419489287,3.13280297130033
1514,00010011001,110.0,226.0,168.0,269.0,254.0,216.0,138.0,93.0,8803.253425959965,4386.6784021665535,4014.6589301694526,6708.147770955853,4590.443849619343,3788.2283589725234,3188.0024982548953,1677.980419489287,3.0770071109763046
1515,10101111000,109.0,256.0,185.0,351.0,230.0,121.0,138.0,73.0,4931.452150653499,3443.306702775897,4014.6589301694526,6074.307036692308,5989.7613056371365,4291.090530517549,3510.597989149736,1662.7260520393845,3.2055920164247538
1516,01000011110,109.0,507.0,252.0,797.0,691.0,331.0,364.0,223.0,13490.170759225688,10518.594448205822,10589.390221606382,18249.33114067124,13600.683078611959,8498.370699110927,4782.003747382343,1662.7260520393845,3.0940422687052207
1517,10100000000,108.0,112.0,140.0,146.0,113.0,118.0,45.0,71.0,4809.184741959611,3348.9695328368316,1309.1279120117779,2984.333457157525,2491.467665592655,1877.3521071014277,2656.6687485457464,1647.4716845894818,3.129212908574983
1518,01001110001,108.0,310.0,242.0,364.0,222.0,359.0,228.0,93.0,14631.333240368647,4386.6784021665535,6632.914754193008,5863.026791937793,6211.60431695703,5196.242439298594,4592.24169391479,1647.4716845894818,3.0285163979621847
1519,00111100000,108.0,210.0,145.0,239.0,220.0,193.0,174.0,128.0,7865.869959306821,6037.578876100203,5061.961259778875,5810.206730749164,4078.4984388811267,3520.0352008151767,2751.5497752795227,1647.4716845894818,3.041073553277795
1520,11010001010,107.0,197.0,178.0,272.0,270.0,251.0,123.0,134.0,10229.706527388664,6320.5903859174,3578.28295949886,7130.708260464883,4641.638390693165,3302.1282598123325,3377.7645517224487,1632.217317139579,3.027415295421143
1521,11000011111,107.0,445.0,193.0,501.0,425.0,239.0,301.0,194.0,9740.63689261311,9150.70548408937,8756.611144789893,11224.263002583613,8549.48835932822,7459.122211251208,3662.407631923779,1632.217317139579,3.0869055255072158
1522,11000011000,107.0,302.0,143.0,351.0,304.0,143.0,241.0,102.0,5828.079814408681,4811.195666892349,7011.107262107522,8028.649300671573,5989.7613056371365,5062.145860219921,2713.597364586012,1632.217317139579,3.1321176001500612
1523,01111101010,107.0,213.0,145.0,291.0,254.0,150.0,157.0,74.0,6113.3704346944205,3490.47528774543,4567.401826352203,6708.147770955853,4965.870484160702,3570.3214179696793,2751.5497752795227,1632.217317139579,3.1321360931206943
1524,01011111110,107.0,339.0,233.0,445.0,257.0,138.0,131.0,77.0,5624.300799918868,3631.9810426540284,3811.016810523176,6787.3778627387965,7593.856925950216,5682.342538458785,4421.455845793992,1632.217317139579,3.2349547390819566
1525,01011110010,107.0,548.0,307.0,680.0,706.0,282.0,364.0,163.0,11493.13641722551,7688.479350033853,10589.390221606382,18645.481599585954,11604.095976732913,9185.615666889127,5825.695041453886,1632.217317139579,3.1382520369300835
1526,00110011010,107.0,180.0,153.0,265.0,289.0,173.0,192.0,98.0,7050.753901347565,4622.521327014218,5585.612424583586,7632.498841756857,4522.184461520915,3017.1730292701513,2903.3594180535656,1632.217317139579,3.078411718670389
1527,11100000000,106.0,125.0,117.0,134.0,148.0,179.0,72.0,54.0,7295.288718735343,2547.1035883547734,2094.6046592188445,3908.6845279585286,2286.689501297368,2095.259048104272,2220.216025570374,1616.9629496896766,3.045990497040801
1528,01000000000,106.0,130.0,148.0,190.0,163.0,145.0,138.0,99.0,5909.591420204607,4669.689911983751,4014.6589301694526,4304.834986873245,3242.320934675373,2179.0694100284427,2808.478391319789,1616.9629496896766,3.065876628812247
1529,11110111100,105.0,220.0,215.0,337.0,280.0,204.0,151.0,106.0,8314.183791184412,4999.87000677048,4392.851438083966,7394.808566408027,5750.853447292635,3687.6559246635184,4079.884149552396,1601.708582239774,3.1048997070636415
1530,11011011110,105.0,209.0,197.0,324.0,355.0,367.0,271.0,156.0,14957.37966355235,7358.299255247122,7883.859203448707,9375.560860981606,5529.010435972741,3503.2731284303427,3738.3124533108003,1601.708582239774,2.964489442976954
1531,11010101011,105.0,207.0,168.0,221.0,208.0,159.0,174.0,58.0,6480.172660776086,2735.7779282329047,5061.961259778875,5493.2863636173915,3771.331192438197,3469.748983660674,3188.0024982548953,1601.708582239774,3.121710346485464
1532,01001111000,105.0,198.0,157.0,303.0,205.0,128.0,76.0,69.0,5216.74277093924,3254.6323628977657,2210.9715847310026,5414.056271834448,5170.648648455989,3318.8903321971666,2979.264239440587,1601.708582239774,3.186495230681543
1533,00111110000,105.0,353.0,285.0,448.0,395.0,226.0,213.0,126.0,9210.811454939594,5943.241706161138,6196.5387835224155,10431.962084754181,7645.051467024037,5917.011551846464,5408.218523825269,1601.708582239774,3.1383584226732797
1534,11111110000,104.0,335.0,174.0,229.0,319.0,261.0,120.0,123.0,10637.264556368293,5801.735951252539,3491.0077653647413,8424.799759586289,3907.8499686350547,5615.294248919448,3301.8597303354277,1586.4542147898715,3.0581027833614733
1535,11111001010,104.0,211.0,142.0,235.0,193.0,179.0,140.0,139.0,7295.288718735343,6556.433310765065,4072.8423929255314,5097.135904702676,4010.239050782698,3536.7972732000107,2694.621159239257,1586.4542147898715,3.0449749065226785
1536,11110011110,104.0,310.0,170.0,527.0,482.0,526.0,335.0,430.0,21437.552324328437,20282.49153689912,9745.730011643236,12729.634746459533,8993.174381968007,5196.242439298594,3225.9549089484062,1586.4542147898715,2.8951310065732576
1537,11110011100,104.0,289.0,184.0,475.0,366.0,285.0,209.0,161.0,11615.4038259194,7594.142180094786,6080.171858010258,9666.071197519064,8105.802336688432,4844.238919217077,3491.6217838029806,1586.4542147898715,3.048833836264197
1538,11011011000,104.0,242.0,174.0,317.0,333.0,131.0,119.0,106.0,5339.010179633127,4999.87000677048,3461.9160339867017,8794.54018790669,5409.556506800491,4056.42151712987,3301.8597303354277,1586.4542147898715,3.162630846867279
1539,01111111100,104.0,437.0,313.0,644.0,487.0,227.0,302.0,196.0,9251.567257837556,9245.042654028435,8785.702876167932,12861.684899431104,10989.761483847053,7325.025632172535,5939.552273534418,1586.4542147898715,3.1360132101271456
1540,01110001010,104.0,257.0,104.0,452.0,427.0,144.0,210.0,106.0,5868.835617306644,4999.87000677048,6109.263589388297,11277.083063772241,7713.310855122466,4307.852602902383,1973.5253560625542,1586.4542147898715,3.132429442423644
1541,01001110010,104.0,448.0,346.0,540.0,494.0,210.0,326.0,148.0,8558.71860857219,6980.95057549086,9483.90442924088,13046.555113591305,9215.017393287902,7509.408428405711,6565.767049977344,1586.4542147898715,3.1599486044695215
1542,00001111010,104.0,222.0,178.0,256.0,298.0,135.0,128.0,106.0,5502.033391224979,4999.87000677048,3723.741616389057,7870.189117105686,4368.60083829945,3721.180069433187,3377.7645517224487,1586.4542147898715,3.1411959305533843
1543,11101011011,103.0,184.0,164.0,423.0,289.0,240.0,213.0,57.0,9781.392695511073,2688.6093432633716,6196.5387835224155,7632.498841756857,7218.430291408857,3084.2213188094884,3112.0976768678743,1571.1998473399688,3.080580875068054
1544,10011111000,103.0,225.0,136.0,228.0,148.0,125.0,99.0,55.0,5094.475362245351,2594.272173324306,2880.0814064259116,3908.6845279585286,3890.7851216104473,3771.4662865876894,2580.763927158725,1571.1998473399688,3.1758867686976586
1545,01100001010,103.0,213.0,154.0,329.0,278.0,233.0,227.0,75.0,9496.102075225333,3537.643872714963,6603.823022814969,7341.988505219399,5614.334671095777,3570.3214179696793,2922.335623400321,1571.1998473399688,3.0585525578767854
1546,01010111001,103.0,445.0,301.0,561.0,442.0,286.0,145.0,120.0,11656.159628817362,5660.23019634394,4218.301049815729,11673.233522686956,9573.379180804654,7459.122211251208,5711.8378093733545,1571.1998473399688,3.15163099910908
1547,00011110010,103.0,289.0,262.0,356.0,279.0,237.0,158.0,135.0,9659.125286817185,6367.758970886933,4596.493557730242,7368.398535813712,6075.085540760172,4844.238919217077,4971.765800849897,1571.1998473399688,3.0983819609794767
1548,11111111001,102.0,135.0,171.0,213.0,147.0,135.0,86.0,90.0,5502.033391224979,4245.172647257956,2501.8888985113977,3882.2744973642143,3634.812416241339,2262.8797719526137,3244.9311142951615,1555.945479890066,3.116511640597237
1549,11011001010,102.0,151.0,111.0,156.0,237.0,150.0,225.0,163.0,6113.3704346944205,7688.479350033853,6545.639560058889,6259.177250852509,2662.116135838727,2531.0729301099605,2106.3587934898414,1555.945479890066,2.9905459487113184
1550,00000111000,102.0,280.0,169.0,283.0,296.0,183.0,190.0,194.0,7458.311930327193,9150.70548408937,5527.428961827507,7817.369055917057,4829.351707963845,4693.380267753569,3206.978703601651,1555.945479890066,3.0523753061327232
1551,01110111100,101.0,333.0,213.0,545.0,348.0,285.0,212.0,93.0,11615.4038259194,4386.6784021665535,6167.447052144376,9190.690646821406,9300.341628410937,5581.77010414978,4041.931738858885,1540.6911124401636,3.1036123362150074
1552,00100011011,101.0,251.0,175.0,389.0,312.0,174.0,170.0,112.0,7091.509704245528,5282.881516587678,4945.594334266717,8239.929545426088,6638.225492572211,4207.280168593378,3320.835935682183,1540.6911124401636,3.1217966971351494
1553,10111111011,100.0,344.0,188.0,296.0,332.0,214.0,162.0,127.0,8721.741820164041,5990.41029113067,4712.860483242401,8768.130157312375,5051.194719283739,5766.152900382956,3567.526605190002,1525.4367449902609,3.0982220675966583
1554,01110000000,100.0,131.0,130.0,168.0,166.0,139.0,126.0,87.0,5665.05660281683,4103.666892349357,3665.5581536329782,4384.065078656187,2866.894300134014,2195.8314824132767,2466.906695078193,1525.4367449902609,3.0663977271389387
1555,01101011100,100.0,247.0,238.0,362.0,393.0,161.0,206.0,62.0,6561.684266572011,2924.4522681110357,5992.896663876139,10379.142023565553,6177.4746229078155,4140.231879054041,4516.336872527769,1525.4367449902609,3.1746595189467977
1556,00110000000,100.0,110.0,81.0,166.0,125.0,97.0,78.0,40.0,3953.312881102392,1886.7433987813135,2269.155047487082,3301.253824289298,2832.764606084799,1843.8279623317592,1537.0726330871817,1525.4367449902609,3.1447672927654646
1557,00101111010,100.0,212.0,95.0,348.0,243.0,248.0,193.0,170.0,10107.439118694776,8018.659444820582,5614.7041559616255,6417.637434418395,5938.566764563315,3553.5593455848452,1802.7395079417563,1525.4367449902609,2.981596462374059
1558,00000011011,100.0,315.0,190.0,349.0,170.0,271.0,149.0,216.0,11044.82258534792,10188.414353419093,4334.667975327887,4489.705201033445,5955.631611587922,5280.052801222765,3605.4790158835126,1525.4367449902609,3.008360021447941
1559,00000011001,100.0,192.0,216.0,328.0,219.0,176.0,108.0,170.0,7173.021310041454,8018.659444820582,3141.906988828267,5783.7967001548495,5597.26982407117,3218.3178978881615,4098.860354899151,1525.4367449902609,3.0812443108985343
1560,11111111000,99.0,274.0,154.0,194.0,261.0,156.0,99.0,72.0,6357.905252082198,3396.1381178063643,2880.0814064259116,6893.017985116054,3310.5803227738015,4592.807833444564,2922.335623400321,1510.1823775403584,3.145005038763553
1561,11110110001,99.0,200.0,168.0,332.0,229.0,300.0,164.0,104.0,12226.740869388841,4905.532836831415,4771.04394599848,6047.897006097994,5665.529212169598,3352.414476966835,3188.0024982548953,1510.1823775403584,3.0039387113945724
1562,11000111110,99.0,339.0,208.0,414.0,538.0,356.0,243.0,171.0,14509.06583167476,8065.828029790115,7069.290724863601,14208.596459741138,7064.8466681873915,5682.342538458785,3947.0507121251085,1510.1823775403584,3.0266776520255076
1563,00110111000,99.0,276.0,145.0,283.0,309.0,182.0,204.0,82.0,7417.55612742923,3867.8239675016926,5934.71320112006,8160.699453643144,4829.351707963845,4626.331978214233,2751.5497752795227,1510.1823775403584,3.103011976404896
1564,00100011000,99.0,166.0,123.0,240.0,285.0,167.0,94.0,111.0,6806.219083959789,5235.7129316181445,2734.622749535714,7526.858719379599,4095.563285905734,2782.504015882473,2334.073257650906,1510.1823775403584,3.070070374370669
1565,01101110000,98.0,365.0,250.0,367.0,306.0,304.0,216.0,82.0,12389.764080980693,3867.8239675016926,6283.813977656534,8081.469361860201,6262.798858030852,6118.156420464474,4744.051336688833,1494.9280100904557,3.086310281987684
1566,01100011110,98.0,239.0,222.0,447.0,314.0,229.0,214.0,115.0,9333.078863633482,5424.387271496276,6225.630514900455,8292.749606614716,7627.986619999429,4006.135299975368,4212.717586979683,1494.9280100904557,3.0936964969923433
1567,01100000010,98.0,222.0,154.0,173.0,163.0,110.0,135.0,59.0,4483.138318775908,2782.9465132024375,3927.3837360353336,4304.834986873245,2952.21853525705,3721.180069433187,2922.335623400321,1494.9280100904557,3.1703009706598864
