,variant,correct_counts_6261_c_F_8,correct_counts_6261_c_F_1,correct_counts_6261_c_F_3,correct_counts_6261_c_F_2,correct_counts_6261_c_F_6,correct_counts_6261_c_F_7,correct_counts_6261_c_F_5,correct_counts_6261_c_F_4,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1738,11111110010,57.0,179.0,98.0,33.0,140.0,137.0,208.0,261.0,7037.651166602278,2641.9353447656285,6070.281148214943,7137.259187927312,10429.740146711427,6591.1541631165055,8389.90612957105,1289.2961751914838,3.351017629097358
1739,01000110000,57.0,211.0,211.0,23.0,124.0,83.0,227.0,407.0,8295.778749458552,1841.3488766548319,13069.68696197299,11129.749001863662,11382.456794728336,5837.879401617477,5082.935830324068,1289.2961751914838,3.247791220581646
1740,11110011000,56.0,134.0,71.0,17.0,112.0,61.0,131.0,217.0,5268.409253210644,1360.996995788354,4397.856750237356,5934.043079617727,6568.730573169216,5272.923330493205,3735.6516343345556,1266.6769440477735,3.324161023334644
1741,11010011010,56.0,112.0,133.0,66.0,116.0,55.0,245.0,439.0,4403.446539996956,5283.870689531257,8238.238701148852,12004.815262452452,12285.03046127067,5461.242020867962,3368.2104899737797,1266.6769440477735,3.285333070477639
1742,11000110010,56.0,132.0,139.0,38.0,203.0,128.0,293.0,451.0,5189.776279282127,3042.2285788210265,8609.888567366092,12332.965110173247,14691.89357205023,9557.173536518934,7838.744413029887,1266.6769440477735,3.392314119295637
1743,10100111010,56.0,223.0,108.0,66.0,86.0,70.0,146.0,429.0,8767.576593029653,5283.870689531257,6689.697591910345,11731.357056018454,7320.875295287828,4048.851843057282,4286.81335087572,1266.6769440477735,3.178549411539774
1744,01100111000,56.0,249.0,179.0,55.0,187.0,82.0,238.0,262.0,9789.805254100376,4403.225574609381,11087.554342147701,7164.605008570711,11934.02959094865,8803.898775019905,5021.695639597272,1266.6769440477735,3.2279510873766393
1745,00010111011,56.0,221.0,161.0,57.0,183.0,87.0,278.0,477.0,8688.943619101137,4563.34286823154,9972.604743495978,13043.956446901639,13939.748849931617,8615.580084645148,5327.896593231251,1266.6769440477735,3.2749571129506907
1746,01110111011,55.0,235.0,294.0,63.0,237.0,96.0,282.0,657.0,9239.374436600756,5043.694749098017,18210.84344464483,17966.204162713577,14140.320775829914,11157.88240470437,5879.058309772416,1244.0577129040635,3.2517161293604304
1747,01100011011,55.0,180.0,140.0,87.0,228.0,77.0,244.0,475.0,7076.967653566537,6965.10227256393,8671.830211735632,12989.26480561484,12234.887479796096,10734.165351361167,4715.494685963292,1244.0577129040635,3.280460513421315
1748,01100011000,55.0,131.0,100.0,46.0,93.0,49.0,266.0,281.0,5150.459792317868,3682.6977533096638,6194.164436954024,7684.175600795305,13338.033072236727,4378.409551213107,3000.7693456130037,1244.0577129040635,3.2950151949904627
1749,11000111010,54.0,207.0,125.0,97.0,134.0,107.0,208.0,375.0,8138.512801601517,7765.6887406747255,7742.705546192529,10254.682741274873,10429.740146711427,6308.6761275543695,6552.700407767172,1221.4384817603532,3.2271767411656733
1750,11000011010,54.0,233.0,115.0,80.0,126.0,71.0,176.0,421.0,9160.741462672238,6404.691744886371,7123.289102497127,11512.590490871258,8825.164739525053,5932.038746804855,4348.053541602516,1221.4384817603532,3.189651867200765
1751,01001111010,53.0,184.0,145.0,31.0,160.0,106.0,254.0,388.0,7234.233601423571,2481.818051143469,8981.538433583333,10610.17840963907,12736.317294541837,7532.747614990292,6491.460217040375,1198.8192506166429,3.3235253790352424
1752,01100110000,52.0,166.0,178.0,51.0,219.0,67.0,215.0,293.0,6526.536836066917,4082.990987365062,11025.61269777816,8012.3254485161015,10780.741017033446,10310.448298017962,4103.092778695332,1176.2000194729326,3.2798842888589474
1753,11110011010,51.0,129.0,114.0,78.0,95.0,51.0,152.0,291.0,5071.8268183893515,6244.574451264212,7061.347458127587,7957.633807229302,7621.7331841352725,4472.568896400486,3123.249727066596,1153.5807883292223,3.2018063404889197
1754,01000011011,51.0,227.0,162.0,65.0,149.0,65.0,226.0,365.0,8924.842540886688,5203.8120427201775,10034.546387865517,9981.224534840876,11332.31381325376,7014.87121645971,3980.6123972417395,1153.5807883292223,3.20913429361049
1755,00110110011,51.0,144.0,92.0,88.0,152.0,90.0,189.0,291.0,5661.57412285323,7045.160919375009,5698.631281997701,7957.633807229302,9477.023498694516,7156.110234240778,5511.61716541164,1153.5807883292223,3.2742270671317284
1756,00100110000,51.0,187.0,79.0,108.0,145.0,73.0,301.0,333.0,7352.183062316347,8646.333855596602,4893.389905193679,9106.158274252088,15093.037423846823,6826.552526084953,4470.533923056108,1153.5807883292223,3.2525240203467685
1757,00010111010,51.0,216.0,143.0,50.0,244.0,109.0,336.0,583.0,8492.361184279844,4002.932340553982,8857.655144844253,15942.613435102003,16848.04177545692,11487.440112860197,6675.1807892207635,1153.5807883292223,3.338307002233679
1758,01110011000,50.0,150.0,113.0,82.0,138.0,24.0,177.0,223.0,5897.47304463878,6564.809038508531,6999.405813758046,6098.118003478125,8875.307720999626,6496.994817929127,1469.764577443104,1130.9615571855122,3.183290691677304
1759,11101111011,49.0,230.0,93.0,59.0,151.0,119.0,117.0,247.0,9042.792001779464,4723.460161853699,5760.572926367242,6754.417698919717,5866.7288325251775,7109.030561647089,7287.582696488724,1108.342326041802,3.2378843925491614
1760,01000110010,49.0,206.0,226.0,24.0,169.0,84.0,353.0,403.0,8099.196314637259,1921.4075234659115,13998.811627516092,11020.365719290065,17700.47246052468,7956.464668333496,5144.176021050864,1108.342326041802,3.29448929487409
1761,01110110010,48.0,247.0,190.0,51.0,134.0,61.0,295.0,476.0,9711.172280171859,4082.990987365062,11768.912430212644,13016.61062625824,14792.179534999379,6308.6761275543695,3735.6516343345556,1085.7230948980916,3.2206435396907525
1762,01110011001,48.0,198.0,133.0,41.0,169.0,64.0,159.0,227.0,7784.66441892319,3282.4045192542653,8238.238701148852,6207.501286051724,7972.734054457292,7956.464668333496,3919.3722065149436,1085.7230948980916,3.2365376615991153
1763,01100110010,48.0,174.0,188.0,42.0,139.0,40.0,188.0,285.0,6841.068731780985,3362.4631660653454,11645.029141473564,7793.5588833689035,9426.880517219943,6544.074490522817,2449.6076290718397,1085.7230948980916,3.2056844218280576
1764,01111111000,47.0,223.0,152.0,58.0,112.0,94.0,255.0,358.0,8767.576593029653,4643.401515042619,9415.129944170116,9789.803790337079,12786.460276016413,5272.923330493205,5756.577928318824,1063.1038637543813,3.235546520557746
1765,01110110011,47.0,348.0,282.0,83.0,157.0,102.0,328.0,478.0,13682.13746356197,6644.867685319611,17467.543712210347,13071.30226754504,16446.897923660326,7391.508597209225,6246.499454133192,1063.1038637543813,3.1708554512428595
1766,01010110000,47.0,430.0,215.0,263.0,237.0,79.0,356.0,403.0,16906.08939463117,21055.424111313947,13317.45353945115,11020.365719290065,17850.901404948403,11157.88240470437,4837.975067416884,1063.1038637543813,3.0786428602898748
1767,00110111011,47.0,151.0,109.0,35.0,139.0,88.0,191.0,346.0,5936.789531603039,2802.0526383877877,6751.639236279885,9461.653942616284,9577.309461643665,6544.074490522817,5389.136783958048,1063.1038637543813,3.3183148670692564
1768,00110011000,47.0,88.0,95.0,38.0,102.0,46.0,132.0,361.0,3459.8508528547513,3042.2285788210265,5884.456215106322,9871.841252267279,6618.873554643789,4802.126604556312,2817.0487734326157,1063.1038637543813,3.2992721295642027
1769,01010110010,45.0,335.0,336.0,45.0,211.0,97.0,417.0,543.0,13171.02313302661,3602.639106498584,20812.392508165518,14848.780609366017,20909.623274897425,9933.810917268447,5940.2985004992115,1017.865401466961,3.2259348699859687
1770,01110111000,44.0,208.0,204.0,95.0,148.0,82.0,259.0,299.0,8177.829288565776,7605.571447052566,12636.095451386207,8176.400372376499,12987.032201914708,6967.79154386602,5021.695639597272,995.2461703232507,3.195784428182746
1771,01010111010,44.0,298.0,267.0,82.0,188.0,88.0,497.0,718.0,11716.313115349045,6564.809038508531,16538.41904666724,19634.29922196096,24921.06179286336,8850.978447613594,5389.136783958048,995.2461703232507,3.248015930809819
1772,01110111010,43.0,271.0,279.0,81.0,262.0,103.0,393.0,706.0,10654.767967314063,6484.750391697451,17281.718779101724,19306.14937424016,19706.191719507646,12334.874219546604,6307.7396448599875,972.6269391795404,3.261898310687751
1773,01000111010,43.0,253.0,236.0,47.0,191.0,50.0,315.0,438.0,9947.07120195741,3762.7564001207434,14618.228071211495,11977.469441809051,15795.039164490861,8992.217465394662,3062.0095363398,972.6269391795404,3.2229628547767493
1774,11110111010,41.0,205.0,158.0,72.0,173.0,121.0,199.0,416.0,8059.879827673,5764.222570397735,9786.779810387357,11375.861387654259,9978.453313440259,8144.783358708253,7410.063077942315,927.3884768921199,3.2608734533032604
1775,11100011010,41.0,85.0,85.0,19.0,80.0,36.0,125.0,286.0,3341.9013919619756,1521.1142894105133,5265.0397714109195,7820.904704012303,6267.87268432177,3766.373807495146,2204.646866164656,927.3884768921199,3.305586939680072
1776,00111111011,41.0,150.0,123.0,76.0,126.0,44.0,219.0,301.0,5897.47304463878,6084.457157642053,7618.822257453448,8231.092013663298,10981.312942931741,5932.038746804855,2694.568391979024,927.3884768921199,3.2216790852437893
1777,10110010001,40.0,2.0,6.0,2.0,6.0,2.0,7.0,32.0,78.63297392851707,160.1172936221593,371.64986621724137,875.0662605887892,351.0008703220191,282.478035562136,122.48038145359199,904.7692457484097,3.576077291795756
1778,01100111010,39.0,203.0,241.0,116.0,170.0,67.0,272.0,434.0,7981.246853744483,9286.803030085239,14927.936293059196,11868.086159235454,13638.890961084173,8003.544340927186,4103.092778695332,882.1500146046994,3.1830094548774426
1779,01100110001,39.0,146.0,178.0,26.0,185.0,91.0,163.0,322.0,5740.207096781746,2081.524817088071,11025.61269777816,8805.354247174691,8173.305980355589,8709.739429832525,5572.8573561384355,882.1500146046994,3.3056383820692488
1780,01000011010,39.0,332.0,144.0,113.0,188.0,57.0,264.0,520.0,13053.073672133834,9046.627089652,8919.596789213794,14219.826734567825,13237.747109287578,8850.978447613594,3490.690871427372,882.1500146046994,3.1558581554230307
1781,00110111010,39.0,189.0,87.0,127.0,143.0,41.0,185.0,375.0,7430.816036244863,10167.448145007114,5388.92306015,10254.682741274873,9276.45157279622,6732.393180897574,2510.847819798636,882.1500146046994,3.1571730542254515
1782,11110110010,38.0,234.0,122.0,30.0,148.0,100.0,237.0,340.0,9200.057949636497,2401.7594043323893,7556.880613083908,9297.579018755885,11883.886609474077,6967.79154386602,6124.0190726796,859.5307834609893,3.2800120926609755
1783,01010011010,38.0,173.0,151.0,65.0,130.0,57.0,208.0,390.0,6801.752244816727,5203.8120427201775,9353.188299800575,10664.870050925869,10429.740146711427,6120.357437179612,3490.690871427372,859.5307834609893,3.221359064468229
1784,00111111010,38.0,141.0,89.0,61.0,109.0,40.0,247.0,300.0,5543.6246619604535,4883.577455475858,5512.80634888908,8203.746193019899,12385.316424219818,5131.6843127121365,2449.6076290718397,859.5307834609893,3.259596850284952
1785,11010110010,36.0,165.0,142.0,27.0,187.0,82.0,192.0,405.0,6487.2203491026585,2161.5834638991505,8795.713500474712,11075.057360576862,9627.45244311824,8803.898775019905,5021.695639597272,814.2923211735688,3.31380310780743
1786,01010011011,35.0,204.0,242.0,31.0,213.0,104.0,408.0,587.0,8020.563340708742,2481.818051143469,14989.877937428737,16051.996717675602,20458.33644162626,10027.970262455827,6368.979835586783,791.6730900298585,3.3213957379234684
1787,01100011010,34.0,186.0,125.0,66.0,144.0,41.0,227.0,436.0,7312.866575352088,5283.870689531257,7742.705546192529,11922.777800522254,11382.456794728336,6779.472853491263,2510.847819798636,769.0538588861483,3.2249692521892315
1788,01110011011,33.0,329.0,191.0,238.0,91.0,54.0,169.0,300.0,12935.124211241058,19053.957941036955,11830.854074582185,8203.746193019899,8474.163869203034,4284.250206025728,3306.970299246984,746.434627742438,2.959278660600045
1789,01110011010,33.0,138.0,107.0,49.0,83.0,32.0,137.0,223.0,5425.675201067678,3922.8736937429026,6627.755947540805,6098.118003478125,6869.588462016661,3907.612825276214,1959.6861032574718,746.434627742438,3.1756423270239216
1790,01111111011,32.0,238.0,240.0,63.0,170.0,61.0,247.0,385.0,9357.323897493532,5043.694749098017,14865.994648689655,10528.14094770887,12385.316424219818,8003.544340927186,3735.6516343345556,723.8153965987277,3.187223554033411
1791,11100111010,31.0,148.0,108.0,69.0,107.0,101.0,210.0,274.0,5818.840070710264,5524.046629964496,6689.697591910345,7492.754856291507,10530.026109660574,5037.524967524758,6185.259263406396,701.1961654550175,3.2704060501764913
1792,11111010000,30.0,6.0,13.0,1.0,10.0,14.0,27.0,19.0,235.89892178555124,80.05864681107965,805.241376804023,519.5705922245936,1353.8604998135024,470.79672593689327,857.3626701751439,678.5769343113072,3.5516874618398773
1793,00111110100,30.0,2.0,6.0,0.0,0.0,1.0,7.0,12.0,78.63297392851707,0.0,371.64986621724137,328.14984772079595,351.0008703220191,0.0,61.240190726795994,678.5769343113072,3.5994567455600692
1794,10001010000,29.0,57.0,4.0,61.0,13.0,3.0,7.0,19.0,2241.0397569627366,4883.577455475858,247.76657747816094,519.5705922245936,351.0008703220191,612.0357437179613,183.720572180388,655.9577031675971,2.809924408030493
1795,01111111010,27.0,202.0,200.0,77.0,137.0,55.0,282.0,414.0,7941.930366780224,6164.515804453133,12388.328873908047,11321.16974636746,14140.320775829914,6449.915145335438,3368.2104899737797,610.7192408801766,3.2008054852042678
1796,10001010011,24.0,22.0,4.0,5.0,25.0,5.0,11.0,44.0,864.9627132136878,400.2932340553982,247.76657747816094,1203.216108309585,551.5727962203158,1176.9918148422332,306.20095363397996,542.8615474490458,3.358039012715418
1797,00110110010,23.0,72.0,76.0,32.0,98.0,42.0,113.0,278.0,2830.787061426615,2561.876697954549,4707.564972085058,7602.138138865106,5666.15690662688,4613.807914181554,2572.088010525432,520.2423163053356,3.306669249913408
1798,01000110110,22.0,4.0,4.0,2.0,10.0,1.0,1.0,1.0,157.26594785703415,160.1172936221593,247.76657747816094,27.345820643399662,50.142981474574164,470.79672593689327,61.240190726795994,497.62308516162534,3.5174075324822076
1799,10000110101,16.0,3.0,5.0,2.0,19.0,7.0,8.0,6.0,117.94946089277562,160.1172936221593,309.70822184770117,164.07492386039797,401.1438517965933,894.5137792800972,428.68133508757194,361.90769829936386,3.5914962896904163
1800,11110010000,15.0,29.0,13.0,1.0,9.0,4.0,17.0,60.0,1140.1781219634977,80.05864681107965,805.241376804023,1640.7492386039796,852.4306850677608,423.71705334320393,244.96076290718398,339.2884671556536,3.223919516861986
1801,00000110100,15.0,5.0,0.0,13.0,3.0,5.0,0.0,0.0,196.58243482129268,1040.7624085440355,0.0,0.0,0.0,141.239017781068,306.20095363397996,339.2884671556536,3.108321706775673
1802,10000110100,14.0,5.0,2.0,2.0,4.0,8.0,11.0,1.0,196.58243482129268,160.1172936221593,123.88328873908047,27.345820643399662,551.5727962203158,188.3186903747573,489.92152581436795,316.6692360119434,3.5537932827557333
1803,10001010010,13.0,6.0,2.0,5.0,9.0,4.0,9.0,8.0,235.89892178555124,400.2932340553982,123.88328873908047,218.7665651471973,451.2868332711675,423.71705334320393,244.96076290718398,294.05000486823315,3.3915734640917066
1804,01101010011,13.0,8.0,18.0,4.0,12.0,1.0,13.0,56.0,314.5318957140683,320.2345872443186,1114.9495986517243,1531.365956030381,651.8587591694642,564.956071124272,61.240190726795994,294.05000486823315,3.278579791578504
1805,01001110111,13.0,16.0,15.0,0.0,37.0,11.0,7.0,2.0,629.0637914281366,0.0,929.1246655431034,54.691641286799324,351.0008703220191,1741.947885966505,673.642097994756,294.05000486823315,3.4457968117676705
1806,01011110111,12.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,196.58243482129268,80.05864681107965,309.70822184770117,27.345820643399662,100.28596294914833,47.079672593689324,122.48038145359199,271.4307737245229,3.3024857302541486
1807,11011010010,11.0,7.0,1.0,1.0,1.0,1.0,3.0,12.0,275.21540874980974,80.05864681107965,61.941644369540235,328.14984772079595,150.4289444237225,47.079672593689324,61.240190726795994,248.81154258081267,3.3098252750233508
1808,10011010001,11.0,46.0,1.0,33.0,1.0,2.0,1.0,5.0,1808.5584003558927,2641.9353447656285,61.941644369540235,136.7291032169983,50.142981474574164,47.079672593689324,122.48038145359199,248.81154258081267,2.6374906039199653
1809,10001110101,10.0,1.0,4.0,1.0,1.0,2.0,8.0,0.0,39.31648696425854,80.05864681107965,247.76657747816094,0.0,401.1438517965933,47.079672593689324,122.48038145359199,226.19231143710243,3.5008597711552385
1810,01100110101,10.0,2.0,0.0,0.0,7.0,2.0,2.0,7.0,78.63297392851707,0.0,0.0,191.42074450379764,100.28596294914833,329.5577081558253,122.48038145359199,226.19231143710243,3.700531757081595
1811,01001010011,10.0,60.0,15.0,22.0,16.0,9.0,21.0,23.0,2358.9892178555124,1761.2902298437523,929.1246655431034,628.9538747981923,1053.0026109660575,753.2747614990292,551.161716541164,226.19231143710243,2.9777829083353553
1812,10101110111,9.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,160.1172936221593,0.0,27.345820643399662,50.142981474574164,47.079672593689324,0.0,203.5730802933922,3.517214625391079
1813,01101010010,9.0,10.0,6.0,2.0,1.0,4.0,12.0,9.0,393.16486964258536,160.1172936221593,371.64986621724137,246.11238579059696,601.71577769489,47.079672593689324,244.96076290718398,203.5730802933922,3.266782866233808
1814,10101010010,8.0,8.0,2.0,7.0,0.0,0.0,9.0,18.0,314.5318957140683,560.4105276775575,123.88328873908047,492.2247715811939,451.2868332711675,0.0,0.0,180.95384914968193,3.098522363170655
1815,00011010001,8.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,117.94946089277562,160.1172936221593,185.82493310862068,109.38328257359865,50.142981474574164,94.15934518737865,122.48038145359199,180.95384914968193,3.303401550173487
1816,00010110101,8.0,3.0,4.0,0.0,2.0,4.0,2.0,15.0,117.94946089277562,0.0,247.76657747816094,410.1873096509949,100.28596294914833,94.15934518737865,244.96076290718398,180.95384914968193,3.4566104059236338
1817,00010010001,8.0,17.0,8.0,10.0,18.0,5.0,8.0,26.0,668.3802783923951,800.5864681107964,495.5331549563219,710.9913367283912,401.1438517965933,847.4341066864079,306.20095363397996,180.95384914968193,3.18964353774409
1818,11101010011,7.0,34.0,6.0,84.0,5.0,2.0,5.0,2.0,1336.7605567847902,6724.926332130691,371.64986621724137,54.691641286799324,250.7149073728708,235.39836296844663,122.48038145359199,158.3346180059717,2.645485712540657
1819,11001010011,7.0,49.0,6.0,8.0,8.0,11.0,10.0,30.0,1926.5078612486684,640.4691744886372,371.64986621724137,820.3746193019898,501.4298147457416,376.6373807495146,673.642097994756,158.3346180059717,3.027063225625103
1820,10010010001,7.0,152.0,2.0,77.0,27.0,3.0,8.0,25.0,5976.106018567298,6164.515804453133,123.88328873908047,683.6455160849915,401.1438517965933,1271.151160029612,183.720572180388,158.3346180059717,2.6746931540612726
1821,01011010001,7.0,7.0,3.0,9.0,3.0,8.0,2.0,3.0,275.21540874980974,720.5278212997168,185.82493310862068,82.03746193019899,100.28596294914833,141.239017781068,489.92152581436795,158.3346180059717,3.1575144850128365
1822,00111010011,7.0,5.0,3.0,2.0,10.0,1.0,4.0,2.0,196.58243482129268,160.1172936221593,185.82493310862068,54.691641286799324,200.57192589829666,470.79672593689327,61.240190726795994,158.3346180059717,3.363667012425775
1823,00011110101,7.0,3.0,7.0,3.0,6.0,6.0,1.0,12.0,117.94946089277562,240.17594043323894,433.5915105867816,328.14984772079595,50.142981474574164,282.478035562136,367.441144360776,158.3346180059717,3.345471390290637
1824,00011010010,7.0,58.0,2.0,38.0,12.0,2.0,0.0,3.0,2280.3562439269954,3042.2285788210265,123.88328873908047,82.03746193019899,0.0,564.956071124272,122.48038145359199,158.3346180059717,2.669341008209182
1825,11111010011,6.0,5.0,15.0,3.0,20.0,15.0,33.0,41.0,196.58243482129268,240.17594043323894,929.1246655431034,1121.1786463793862,1654.7183886609473,941.5934518737865,918.60286090194,135.71538686226145,3.4707224903637104
1826,11111010001,6.0,8.0,2.0,0.0,2.0,5.0,1.0,2.0,314.5318957140683,0.0,123.88328873908047,54.691641286799324,50.142981474574164,94.15934518737865,306.20095363397996,135.71538686226145,3.334444361355679
1827,11100110101,6.0,1.0,5.0,1.0,6.0,1.0,0.0,3.0,39.31648696425854,80.05864681107965,309.70822184770117,82.03746193019899,0.0,282.478035562136,61.240190726795994,135.71538686226145,3.3792606042680644
1828,11011010000,6.0,5.0,3.0,1.0,1.0,5.0,4.0,6.0,196.58243482129268,80.05864681107965,185.82493310862068,164.07492386039797,200.57192589829666,47.079672593689324,306.20095363397996,135.71538686226145,3.3746054218075163
1829,10011010010,6.0,1.0,0.0,14.0,1.0,2.0,1.0,1.0,39.31648696425854,1120.821055355115,0.0,27.345820643399662,50.142981474574164,47.079672593689324,122.48038145359199,135.71538686226145,2.8909422810302456
1830,10000010011,6.0,1.0,3.0,3.0,1.0,3.0,3.0,6.0,39.31648696425854,240.17594043323894,185.82493310862068,164.07492386039797,150.4289444237225,47.079672593689324,183.720572180388,135.71538686226145,3.3282694217630917
1831,01010010001,6.0,21.0,5.0,0.0,4.0,4.0,13.0,5.0,825.6462262494293,0.0,309.70822184770117,136.7291032169983,651.8587591694642,188.3186903747573,244.96076290718398,135.71538686226145,3.1672497261705597
1832,11110110111,5.0,2.0,3.0,1.0,2.0,4.0,0.0,1.0,78.63297392851707,80.05864681107965,185.82493310862068,27.345820643399662,0.0,94.15934518737865,244.96076290718398,113.09615571855122,3.4196676849796357
1833,11110110110,5.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,39.31648696425854,80.05864681107965,0.0,0.0,0.0,94.15934518737865,428.68133508757194,113.09615571855122,3.745042951677633
1834,10111010000,5.0,14.0,1.0,0.0,0.0,1.0,4.0,9.0,550.4308174996195,0.0,61.941644369540235,246.11238579059696,200.57192589829666,0.0,61.240190726795994,113.09615571855122,3.032568098265683
1835,10110010000,5.0,25.0,4.0,23.0,1.0,0.0,4.0,8.0,982.9121741064635,1841.3488766548319,247.76657747816094,218.7665651471973,200.57192589829666,47.079672593689324,0.0,113.09615571855122,2.690731164541145
1836,10001010001,5.0,8.0,2.0,4.0,2.0,0.0,3.0,5.0,314.5318957140683,320.2345872443186,123.88328873908047,136.7291032169983,150.4289444237225,94.15934518737865,0.0,113.09615571855122,2.9902257883496626
1837,01000110111,5.0,9.0,10.0,18.0,15.0,0.0,14.0,1.0,353.84838267832686,1441.0556425994337,619.4164436954023,27.345820643399662,702.0017406440383,706.19508890534,0.0,113.09615571855122,3.0451306507103264
1838,00111010001,5.0,19.0,2.0,8.0,0.0,1.0,0.0,0.0,747.0132523209122,640.4691744886372,123.88328873908047,0.0,0.0,0.0,61.240190726795994,113.09615571855122,2.641915815009693
1839,00000010011,5.0,5.0,3.0,0.0,2.0,0.0,1.0,7.0,196.58243482129268,0.0,185.82493310862068,191.42074450379764,50.142981474574164,94.15934518737865,0.0,113.09615571855122,3.1931186022515434
1840,11110010011,4.0,12.0,4.0,3.0,6.0,0.0,18.0,56.0,471.7978435711025,240.17594043323894,247.76657747816094,1531.365956030381,902.573666542335,282.478035562136,0.0,90.47692457484096,3.2713240990863044
1841,11110010001,4.0,5.0,2.0,2.0,1.0,0.0,2.0,7.0,196.58243482129268,160.1172936221593,123.88328873908047,191.42074450379764,100.28596294914833,47.079672593689324,0.0,90.47692457484096,3.069433085414979
1842,01111110110,4.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,80.05864681107965,61.941644369540235,0.0,50.142981474574164,188.3186903747573,796.1224794483479,90.47692457484096,3.8001139723008124
1843,00101010010,4.0,45.0,2.0,67.0,0.0,0.0,2.0,17.0,1769.2419133916342,5363.929336342337,123.88328873908047,464.87895093779423,100.28596294914833,0.0,0.0,90.47692457484096,2.5894173434448677
1844,00001010011,4.0,34.0,4.0,11.0,4.0,0.0,3.0,1.0,1336.7605567847902,880.6451149218761,247.76657747816094,27.345820643399662,150.4289444237225,188.3186903747573,0.0,90.47692457484096,2.673882909856706
1845,11011110111,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,39.31648696425854,0.0,0.0,0.0,0.0,94.15934518737865,0.0,67.85769343113073,3.646810032427308
1846,10110010011,3.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,235.89892178555124,0.0,123.88328873908047,82.03746193019899,0.0,0.0,0.0,67.85769343113073,2.883499468604094
1847,10100110111,3.0,1.0,0.0,4.0,5.0,1.0,0.0,2.0,39.31648696425854,320.2345872443186,0.0,54.691641286799324,0.0,235.39836296844663,61.240190726795994,67.85769343113073,3.2287641585249736
1848,10100010010,3.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,157.26594785703415,0.0,0.0,27.345820643399662,0.0,0.0,122.48038145359199,67.85769343113073,3.283072127750194
1849,10011110110,3.0,2.0,0.0,0.0,0.0,8.0,4.0,1.0,78.63297392851707,0.0,0.0,27.345820643399662,200.57192589829666,0.0,489.92152581436795,67.85769343113073,3.7372958760757657
1850,01111110111,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,39.31648696425854,0.0,185.82493310862068,0.0,0.0,0.0,122.48038145359199,67.85769343113073,3.361453521498534
1851,01110110100,3.0,8.0,5.0,1.0,17.0,10.0,21.0,61.0,314.5318957140683,80.05864681107965,309.70822184770117,1668.0950592473794,1053.0026109660575,800.3544340927185,612.4019072679599,67.85769343113073,3.4706054843061644
1852,01110010011,3.0,11.0,2.0,3.0,1.0,0.0,3.0,5.0,432.4813566068439,240.17594043323894,123.88328873908047,136.7291032169983,150.4289444237225,47.079672593689324,0.0,67.85769343113073,2.8778167192254607
1853,01100010011,3.0,9.0,7.0,0.0,0.0,0.0,13.0,46.0,353.84838267832686,0.0,433.5915105867816,1257.9077495963845,651.8587591694642,0.0,0.0,67.85769343113073,3.243817154428191
1854,01100010010,3.0,7.0,4.0,2.0,13.0,1.0,16.0,22.0,275.21540874980974,160.1172936221593,247.76657747816094,601.6080541547925,802.2877035931866,612.0357437179613,61.240190726795994,67.85769343113073,3.376379502113375
1855,00110010001,3.0,5.0,1.0,0.0,4.0,5.0,4.0,6.0,196.58243482129268,0.0,61.941644369540235,164.07492386039797,200.57192589829666,188.3186903747573,306.20095363397996,67.85769343113073,3.4846669687193206
1856,00110010000,3.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,117.94946089277562,0.0,123.88328873908047,54.691641286799324,0.0,141.239017781068,0.0,67.85769343113073,3.2376565588508552
1857,00101010011,3.0,10.0,4.0,7.0,1.0,0.0,2.0,4.0,393.16486964258536,560.4105276775575,247.76657747816094,109.38328257359865,100.28596294914833,47.079672593689324,0.0,67.85769343113073,2.7893762441730594
1858,00011110100,3.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,54.691641286799324,0.0,141.239017781068,61.240190726795994,67.85769343113073,3.8414622089387653
1859,00011010000,3.0,5.0,2.0,2.0,7.0,2.0,0.0,27.0,196.58243482129268,160.1172936221593,123.88328873908047,738.3371573717909,0.0,329.5577081558253,122.48038145359199,67.85769343113073,3.3011588733648027
1860,00000110101,3.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,39.31648696425854,0.0,123.88328873908047,27.345820643399662,0.0,0.0,122.48038145359199,67.85769343113073,3.442512990451876
1861,11110110101,2.0,0.0,3.0,0.0,0.0,4.0,8.0,11.0,0.0,0.0,185.82493310862068,300.80402707739626,401.1438517965933,0.0,244.96076290718398,45.23846228742048,3.5350054362924435
