,variant,correct_counts_6261_z_F_7,correct_counts_6261_z_F_6,correct_counts_6261_z_F_4,correct_counts_6261_z_F_5,correct_counts_6261_z_F_1,correct_counts_6261_z_F_2,correct_counts_6261_z_F_3,correct_counts_6261_z_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1591,10010000010,43.0,67.0,118.0,165.0,97.0,36.0,62.0,153.0,5915.137410533106,2790.04747898856,3832.55096188937,4905.162544612824,4193.713325572807,4643.6835557906,2422.136770259661,4672.50805657506,3.3163671535197565
1592,10001100100,43.0,62.0,124.0,137.0,107.0,76.0,54.0,325.0,6524.945391000437,5890.100233420294,3338.028257129451,5154.577589254153,3482.0528824453004,4297.140006851003,2422.136770259661,9925.26221167905,3.3575265526108127
1593,00111111011,43.0,78.0,233.0,314.0,73.0,39.0,155.0,5.0,4451.598257411513,3022.55143557094,9581.377404723424,9685.617566904983,7980.763540787038,5406.079363457713,2422.136770259661,152.69634171813922,3.2298591063912823
1594,00110011001,43.0,37.0,149.0,167.0,179.0,32.0,92.0,21.0,10915.562850365217,2480.0422035453867,5687.011104739065,6193.806941926362,4244.546214367629,2564.4222621530175,2422.136770259661,641.3246352161848,3.0364237626010357
1595,00101101100,43.0,117.0,113.0,155.0,146.0,32.0,139.0,171.0,8903.196514823027,2480.0422035453867,8592.331995203587,4697.316674078382,3939.5488815986973,8109.11904518657,2422.136770259661,5222.214886760362,3.2549195206183916
1596,00101001110,43.0,92.0,67.0,215.0,82.0,17.0,50.0,103.0,5000.425439832111,1317.5224206334867,3090.7669047494915,2785.1346651615186,5464.535545443354,6376.401300488585,2422.136770259661,3145.544639393668,3.3840099702401205
1597,00101001011,43.0,136.0,89.0,177.0,92.0,30.0,72.0,112.0,5610.233420299441,2325.0395658238003,4450.704342839268,3699.6564955130616,4498.710658341738,9425.984531157039,2422.136770259661,3420.398054486319,3.358446348678587
1598,11001001000,42.0,53.0,167.0,233.0,190.0,67.0,69.0,64.0,11586.35162887928,5192.588363673154,4265.258328554299,6942.052075850352,5922.031544596752,3673.361618759728,2365.8080081605985,1954.5131739921821,3.0862680945777803
1599,10111011000,42.0,32.0,143.0,189.0,100.0,68.0,73.0,47.0,6098.079804673305,5270.089682533947,4512.519680934258,5944.3918972850315,4803.707991110669,2217.8787132134207,2365.8080081605985,1435.3456121505087,3.128662851851876
1600,10101101010,42.0,43.0,79.0,135.0,63.0,32.0,32.0,83.0,3841.7902769441826,2480.0422035453867,1978.0908190396747,3283.964754444178,3431.219993650478,2980.274520880534,2365.8080081605985,2534.759272521111,3.3165846367056946
1601,10101101001,42.0,63.0,96.0,190.0,99.0,32.0,67.0,90.0,6037.099006626572,2480.0422035453867,4141.627652364319,3990.64071426128,4829.124435508081,4366.448716638922,2365.8080081605985,2748.5341509265063,3.2592628974741156
1602,10100011010,42.0,29.0,131.0,233.0,54.0,32.0,56.0,26.0,3292.963094523585,2480.0422035453867,3461.6589333194306,5445.561808002371,5922.031544596752,2009.9525838496625,2365.8080081605985,794.020976934324,3.265533480558406
1603,10100000100,42.0,45.0,133.0,164.0,54.0,39.0,38.0,87.0,3292.963094523585,3022.55143557094,2348.9828476096136,5528.700156216149,4168.296881175396,3118.891940456373,2365.8080081605985,2656.9163458956227,3.3338565020013795
1604,10011011000,42.0,37.0,148.0,234.0,102.0,68.0,62.0,55.0,6220.041400766771,5270.089682533947,3832.55096188937,6152.237767819473,5947.447988994162,2564.4222621530175,2365.8080081605985,1679.6597588995314,3.1632678986766347
1605,10000001101,42.0,80.0,117.0,289.0,271.0,56.0,53.0,119.0,16525.796270664658,4340.073856204427,3276.2129190344613,4863.593370505935,7345.352430851764,5544.696783033552,2365.8080081605985,3634.1729328917136,3.0957259292863166
1606,01110101000,42.0,95.0,206.0,261.0,60.0,17.0,80.0,97.0,3658.8478828039833,1317.5224206334867,4945.227047599186,8563.249866018998,6633.691987724258,6584.327429852343,2365.8080081605985,2962.309029331901,3.3965889317937954
1607,01110001101,42.0,82.0,140.0,280.0,100.0,31.0,90.0,90.0,6098.079804673305,2402.5408846845935,5563.380428549085,5819.684374964367,7116.604431275066,5683.314202609391,2365.8080081605985,2748.5341509265063,3.2891349073567424
1608,00011001100,42.0,184.0,257.0,303.0,158.0,44.0,121.0,127.0,9634.966091383823,3410.058029874907,7479.65590949377,10683.277745470301,7701.182652415518,12752.80260097717,2365.8080081605985,3878.4870796407363,3.294812577596948
1609,11110001011,41.0,37.0,109.0,167.0,75.0,51.0,74.0,26.0,4573.559853504979,3952.5672619004604,4574.335019029248,4531.039977650828,4244.546214367629,2564.4222621530175,2309.4792460615367,794.020976934324,3.1557727764439782
1610,11100001111,41.0,42.0,124.0,233.0,102.0,72.0,52.0,88.0,6220.041400766771,5580.09495797712,3214.3975809394715,5154.577589254153,5922.031544596752,2910.965811092615,2309.4792460615367,2687.4556142392503,3.1930437565485863
1611,11010001011,41.0,56.0,189.0,256.0,160.0,99.0,130.0,79.0,9756.92768747729,7672.630567218541,8035.993952348678,7856.573906201895,6506.609765737203,3881.2877481234864,2309.4792460615367,2412.6021991466,3.094544218576088
1612,10111101110,41.0,31.0,90.0,126.0,68.0,60.0,40.0,108.0,4146.694267177848,4650.079131647601,2472.613523799593,3741.22566961995,3202.4719940737796,2148.5700034255015,2309.4792460615367,3298.2409811118073,3.243530391470295
1613,10111000011,41.0,55.0,75.0,175.0,81.0,36.0,54.0,152.0,4939.444641785378,2790.04747898856,3338.028257129451,3117.688058016625,4447.877769546916,3811.979038335567,2309.4792460615367,4641.968788231433,3.3382231138007725
1614,10110001000,41.0,53.0,150.0,277.0,98.0,33.0,79.0,87.0,5976.118208579839,2557.5435224061803,4883.411709504197,6235.37611603325,7040.355098082833,3673.361618759728,2309.4792460615367,2656.9163458956227,3.265906143594501
1615,10101111011,41.0,67.0,142.0,202.0,103.0,90.0,74.0,107.0,6281.0221988135045,6975.118697471401,4574.335019029248,5902.822723178144,5134.121768277012,4643.6835557906,2309.4792460615367,3267.7017127681797,3.1947805238039333
1616,10011111001,41.0,45.0,97.0,159.0,74.0,77.0,53.0,96.0,4512.579055458246,5967.601552281088,3276.2129190344613,4032.2098883681683,4041.214659188341,3118.891940456373,2309.4792460615367,2931.769760988273,3.211062742053049
1617,01110001100,41.0,121.0,310.0,334.0,125.0,34.0,138.0,65.0,7622.599755841632,2635.0448412669734,8530.516657108597,12886.443973135383,8489.092428735257,8386.353884338247,2309.4792460615367,1985.05244233581,3.2657618741219943
1618,00110011000,41.0,62.0,183.0,348.0,63.0,33.0,84.0,23.0,3841.7902769441826,2557.5435224061803,5192.488399979146,7607.158861560565,8844.922650299011,4297.140006851003,2309.4792460615367,702.4031719034405,3.295231477226204
1619,00100011010,41.0,77.0,220.0,263.0,51.0,19.0,93.0,41.0,3110.0207003833857,1472.5250583550735,5748.826442834054,9145.218303515434,6684.52487651908,5336.770653669793,2309.4792460615367,1252.1100020887418,3.3424262180554494
1620,00100000010,41.0,121.0,59.0,136.0,65.0,28.0,66.0,79.0,3963.7518730376487,2170.0369281022136,4079.812314269329,2452.581272306412,3456.6364380478894,8386.353884338247,2309.4792460615367,2412.6021991466,3.3685150119512164
1621,11101001110,40.0,27.0,90.0,193.0,184.0,53.0,76.0,56.0,11220.466840598881,4107.569899622047,4697.965695219227,3741.22566961995,4905.373768700313,1871.3351642738237,2253.150483962475,1710.1990272431594,3.0181693414302986
1622,11011001110,40.0,32.0,98.0,119.0,124.0,71.0,33.0,37.0,7561.618957794899,5502.593639116327,2039.9061571346645,4073.779062475057,3024.556883291903,2217.8787132134207,2253.150483962475,1129.9529287142302,3.0454625507742827
1623,10111101011,40.0,49.0,101.0,161.0,79.0,44.0,52.0,78.0,4817.483045691912,3410.058029874907,3214.3975809394715,4198.486584795722,4092.047547983163,3396.1267796080506,2253.150483962475,2382.062930802972,3.2466533712573296
1624,10110011011,40.0,48.0,102.0,161.0,60.0,50.0,72.0,45.0,3658.8478828039833,3875.065943039667,4450.704342839268,4240.05575890261,4092.047547983163,3326.8180698201313,2253.150483962475,1374.2670754632531,3.2186666962052892
1625,10000110010,40.0,58.0,173.0,276.0,45.0,81.0,62.0,61.0,2744.1359121029873,6277.60682772426,3832.55096188937,7191.467120491682,7014.938653685423,4019.905167699325,2253.150483962475,1862.8953689612986,3.273357119256859
1626,10000001010,40.0,54.0,123.0,222.0,182.0,30.0,62.0,90.0,11098.505244505415,2325.0395658238003,3832.55096188937,5113.008415147265,5642.450656225231,3742.6703285476474,2253.150483962475,2748.5341509265063,3.1426263665990075
1627,10000000000,40.0,82.0,118.0,167.0,150.0,41.0,81.0,104.0,9147.119707009959,3177.554073292527,5007.042385694176,4905.162544612824,4244.546214367629,5683.314202609391,2253.150483962475,3176.083907737296,3.188139339490138
1628,00110001110,40.0,113.0,185.0,251.0,180.0,51.0,69.0,169.0,10976.54364841195,3952.5672619004604,4265.258328554299,7690.297209774341,6379.527543750149,7831.8842060348925,2253.150483962475,5161.136350073106,3.249451977226119
1629,00101011000,40.0,60.0,191.0,202.0,71.0,40.0,66.0,82.0,4329.636661318047,3100.052754431734,4079.812314269329,7939.712254415672,5134.121768277012,4158.5225872751635,2253.150483962475,2504.2200041774836,3.296236401330956
1630,00100011000,40.0,48.0,115.0,242.0,92.0,44.0,54.0,29.0,5610.233420299441,3410.058029874907,3338.028257129451,4780.455022292158,6150.77954417345,3326.8180698201313,2253.150483962475,885.6387819652075,3.199572871767617
1631,00100001010,40.0,146.0,119.0,242.0,105.0,29.0,105.0,92.0,6402.983794906971,2247.5382469630067,6490.610499973933,4946.731718719711,6150.77954417345,10119.071629036232,2253.150483962475,2809.612687613762,3.319062066124093
1632,00011001111,40.0,81.0,72.0,193.0,181.0,35.0,64.0,125.0,11037.524446458683,2712.546160127767,3956.1816380793493,2992.98053569596,4905.373768700313,5614.005492821471,2253.150483962475,3817.4085429534807,3.177938600186466
1633,00011000110,40.0,52.0,92.0,91.0,68.0,47.0,66.0,216.0,4146.694267177848,3642.561986457287,4079.812314269329,3824.364017833727,2312.8964401643966,3604.052908971809,2253.150483962475,6596.481962223615,3.363959541360397
1634,10111011010,39.0,37.0,202.0,331.0,93.0,91.0,99.0,104.0,5671.214218346174,7052.620016332194,6119.718471403993,8396.973169591443,8412.843095543025,2564.4222621530175,2196.821721863413,3176.083907737296,3.202326456062751
1635,10110101010,39.0,40.0,96.0,168.0,61.0,21.0,56.0,88.0,3719.8286808507164,1627.52769607666,3461.6589333194306,3990.64071426128,4269.96265876504,2772.348391516776,2196.821721863413,2687.4556142392503,3.3279812651376015
1636,10110001101,39.0,33.0,70.0,168.0,106.0,54.0,50.0,50.0,6463.964592953704,4185.071218482841,3090.7669047494915,2909.8421874821834,4269.96265876504,2287.18742300134,2196.821721863413,1526.9634171813923,3.1180022618749397
1637,10101011010,39.0,56.0,148.0,311.0,177.0,69.0,45.0,51.0,10793.60125427175,5347.5910013947405,2781.6902142745425,6152.237767819473,7904.514207594805,3881.2877481234864,2196.821721863413,1557.50268552502,3.1155273437582154
1638,10101011000,39.0,42.0,152.0,299.0,159.0,67.0,76.0,74.0,9695.946889430556,5192.588363673154,4697.965695219227,6318.514464247027,7599.516874825874,2910.965811092615,2196.821721863413,2259.9058574284604,3.126055293956224
1639,10101001011,39.0,46.0,82.0,177.0,88.0,33.0,59.0,109.0,5366.310228112508,2557.5435224061803,3647.1049476044,3408.6722767648434,4498.710658341738,3188.2006502442923,2196.821721863413,3328.7802494554353,3.2724837788260617
1640,10100110010,39.0,61.0,168.0,329.0,83.0,53.0,80.0,59.0,5061.406237878844,4107.569899622047,4945.227047599186,6983.62124995724,8362.010206748202,4227.831297063083,2196.821721863413,1801.816832274043,3.257195038784801
1641,00101001101,39.0,113.0,118.0,238.0,221.0,30.0,70.0,132.0,13476.756368328006,2325.0395658238003,4327.0736666492885,4905.162544612824,6049.113766583806,7831.8842060348925,2196.821721863413,4031.183421358876,3.1893987198622438
1642,00101001010,39.0,129.0,125.0,269.0,88.0,32.0,92.0,95.0,5366.310228112508,2480.0422035453867,5687.011104739065,5196.146763361042,6837.023542903546,8940.823562641603,2196.821721863413,2901.2304926446454,3.341451635816219
1643,11111001000,38.0,39.0,71.0,119.0,129.0,35.0,51.0,38.0,7866.522948028564,2712.546160127767,3152.5822428444817,2951.411361589072,3024.556883291903,2703.0396817288565,2140.4929597643513,1160.4921970578582,3.0771548085017244
1644,11000001100,38.0,39.0,137.0,175.0,272.0,66.0,77.0,58.0,16586.77706871139,5115.087044812361,4759.781033314217,5694.976852643702,4447.877769546916,2703.0396817288565,2140.4929597643513,1771.277563930415,2.950517166771225
1645,10110000100,38.0,46.0,109.0,122.0,79.0,53.0,60.0,175.0,4817.483045691912,4107.569899622047,3708.92028569939,4531.039977650828,3100.806216484136,3188.2006502442923,2140.4929597643513,5344.371960134873,3.3009489516630204
1646,10100011001,38.0,24.0,130.0,118.0,161.0,40.0,60.0,42.0,9817.908485524022,3100.052754431734,3708.92028569939,5403.992633895484,2999.140438894492,1663.4090349100657,2140.4929597643513,1282.6492704323696,3.0241770708308335
1647,10100011000,38.0,26.0,94.0,164.0,50.0,43.0,45.0,25.0,3049.0399023366526,3332.5567110141137,2781.6902142745425,3907.5023660475035,4168.296881175396,1802.0264544859044,2140.4929597643513,763.4817085906961,3.213346522365219
1648,10000001100,38.0,76.0,153.0,325.0,254.0,59.0,103.0,109.0,15489.122703870196,4572.577812786807,6366.979823783953,6360.083638353915,8260.344429158558,5267.4619438818745,2140.4929597643513,3328.7802494554353,3.0970951164955007
1649,00111101110,38.0,116.0,83.0,154.0,61.0,33.0,52.0,65.0,3719.8286808507164,2557.5435224061803,3214.3975809394715,3450.2414508717316,3914.1324372012864,8039.81033539865,2140.4929597643513,1985.05244233581,3.3643955184062766
1650,00100001110,38.0,129.0,112.0,184.0,164.0,30.0,67.0,174.0,10000.850879664222,2325.0395658238003,4141.627652364319,4655.747499971493,4676.625769123615,8940.823562641603,2140.4929597643513,5313.832691791245,3.2893547665128717
1651,11110001000,37.0,46.0,99.0,139.0,141.0,40.0,54.0,65.0,8598.29252458936,3100.052754431734,3338.028257129451,4115.3482365819455,3532.8857712401223,3188.2006502442923,2084.1641976652895,1985.05244233581,3.1133319375080184
1652,11101001100,37.0,47.0,107.0,188.0,180.0,83.0,78.0,55.0,10976.54364841195,6432.6094654458475,4821.596371409207,4447.901629437052,4778.291546713259,3257.5093600322116,2084.1641976652895,1679.6597588995314,3.022453576296336
1653,11011001001,37.0,43.0,116.0,166.0,112.0,50.0,85.0,92.0,6829.849381234102,3875.065943039667,5254.303738074136,4822.024196399047,4219.129769970218,2980.274520880534,2084.1641976652895,2809.612687613762,3.165420009764549
1654,11000011000,37.0,63.0,177.0,240.0,81.0,70.0,107.0,62.0,4939.444641785378,5425.092320255534,6614.241176163912,7357.7438169192355,6099.946655378628,4366.448716638922,2084.1641976652895,1893.4346373049264,3.202734899874031
1655,10110010100,37.0,31.0,110.0,149.0,64.0,64.0,67.0,52.0,3902.7710749909156,4960.084407090773,4141.627652364319,4572.609151757717,3787.0502152142317,2148.5700034255015,2084.1641976652895,1588.041953868648,3.165641367403024
1656,10101101101,37.0,46.0,84.0,117.0,101.0,78.0,68.0,159.0,6159.060602720038,6045.10287114188,4203.442990459309,3491.81062497862,2973.723994497081,3188.2006502442923,2084.1641976652895,4855.743666636828,3.1964582515091506
1657,10011001011,37.0,77.0,140.0,274.0,160.0,42.0,70.0,156.0,9756.92768747729,3255.05539215332,4327.0736666492885,5819.684374964367,6964.105764890601,5336.770653669793,2084.1641976652895,4764.125861605944,3.241625314695961
1658,10011000011,37.0,47.0,96.0,159.0,116.0,52.0,59.0,193.0,7073.772573421034,4030.0685807612535,3647.1049476044,3990.64071426128,4041.214659188341,3257.5093600322116,2084.1641976652895,5894.078790320174,3.2635059967155073
1659,10001001000,37.0,91.0,110.0,279.0,148.0,45.0,63.0,96.0,9025.158110916493,3487.5593487357005,3894.3662999843596,4572.609151757717,7091.187986877655,6307.092590700665,2084.1641976652895,2931.769760988273,3.223816941643387
1660,01100001100,37.0,101.0,132.0,299.0,118.0,48.0,105.0,46.0,7195.7341695145005,3720.0633053180804,6490.610499973933,5487.13098210926,7599.516874825874,7000.179688579859,2084.1641976652895,1404.806343806881,3.216484575548488
1661,00111001001,37.0,137.0,140.0,238.0,176.0,37.0,107.0,70.0,10732.620456225017,2867.5487978493534,6614.241176163912,5819.684374964367,6049.113766583806,9495.293240944957,2084.1641976652895,2137.7487840539493,3.19643674940796
1662,00110110010,37.0,67.0,154.0,155.0,44.0,34.0,73.0,20.0,2683.155114056254,2635.0448412669734,4512.519680934258,6401.652812460803,3939.5488815986973,4643.6835557906,2084.1641976652895,610.7853668725569,3.2813463232677025
1663,11110001100,36.0,52.0,188.0,280.0,164.0,67.0,82.0,84.0,10000.850879664222,5192.588363673154,5068.857723789167,7815.004732095007,7116.604431275066,3604.052908971809,2027.8354355662275,2565.298540864739,3.136294978647338
1664,11100000000,36.0,17.0,75.0,90.0,96.0,24.0,63.0,62.0,5854.156612486373,1860.0316526590402,3894.3662999843596,3117.688058016625,2287.4799957669857,1178.2480663946299,2027.8354355662275,1893.4346373049264,3.1221677535956953
1665,10000101010,36.0,41.0,87.0,176.0,47.0,37.0,38.0,114.0,2866.0975081964534,2867.5487978493534,2348.9828476096136,3616.518147299285,4473.294213944328,2841.6571013046955,2027.8354355662275,3481.4765911735744,3.3718307873656097
1666,01000011010,36.0,133.0,377.0,343.0,90.0,50.0,157.0,18.0,5488.271824205975,3875.065943039667,9705.008080913403,15671.578638296902,8717.840428311956,9218.05840179328,2027.8354355662275,549.7068301853012,3.262916849157207
1667,00100001011,36.0,146.0,114.0,204.0,127.0,43.0,109.0,73.0,7744.561351935098,3332.5567110141137,6737.871852353892,4738.88584818527,5184.954657071834,10119.071629036232,2027.8354355662275,2229.366589084833,3.2445128480760768
1668,00011001110,36.0,65.0,56.0,124.0,119.0,42.0,58.0,79.0,7256.714967561234,3255.05539215332,3585.28960950941,2327.8737499857466,3151.6391052789577,4505.066136214761,2027.8354355662275,2412.6021991466,3.1665789933937205
1669,11110001101,35.0,37.0,88.0,119.0,124.0,54.0,74.0,57.0,7561.618957794899,4185.071218482841,4574.335019029248,3658.0873214061735,3024.556883291903,2564.4222621530175,1971.5066734671657,1740.7382955867872,3.0702420414471745
1670,11100001000,35.0,29.0,95.0,114.0,137.0,50.0,75.0,31.0,8354.369332402428,3875.065943039667,4636.150357124237,3949.0715401543916,2897.4746613048483,2009.9525838496625,1971.5066734671657,946.7173186524632,3.010890156171833
1671,10110111010,35.0,72.0,171.0,202.0,124.0,80.0,80.0,27.0,7561.618957794899,6200.105508863468,4945.227047599186,7108.328772277905,5134.121768277012,4990.2271047301965,1971.5066734671657,824.5602452779518,3.1166120846874725
1672,10100101000,35.0,58.0,105.0,181.0,80.0,18.0,71.0,60.0,4878.463843738645,1395.02373949428,4388.889004744278,4364.763281223275,4600.376435931382,4019.905167699325,1971.5066734671657,1832.3561006176708,3.270230401394173
1673,10011000000,35.0,78.0,117.0,204.0,151.0,31.0,92.0,105.0,9208.100505056691,2402.5408846845935,5687.011104739065,4863.593370505935,5184.954657071834,5406.079363457713,1971.5066734671657,3206.6231760809237,3.194346961602925
1674,01100110010,35.0,62.0,285.0,263.0,100.0,54.0,140.0,17.0,6098.079804673305,4185.071218482841,8654.147333298577,11847.214620463175,6684.52487651908,4297.140006851003,1971.5066734671657,519.1675618416734,3.1706777191771818
1675,00111001110,35.0,59.0,70.0,145.0,95.0,37.0,66.0,100.0,5793.17581443964,2867.5487978493534,4079.812314269329,2909.8421874821834,3685.384437624588,4089.2138774872446,1971.5066734671657,3053.9268343627846,3.2356235496013417
1676,00110001101,35.0,127.0,96.0,225.0,294.0,42.0,126.0,88.0,17928.354625739517,3255.05539215332,7788.732599968719,3990.64071426128,5718.699989417464,8802.206143065763,1971.5066734671657,2687.4556142392503,3.0626043434162717
1677,00100001100,35.0,124.0,108.0,251.0,253.0,44.0,113.0,59.0,15428.141905823462,3410.058029874907,6985.133204733851,4489.47080354394,6379.527543750149,8594.280013702006,1971.5066734671657,1801.816832274043,3.086479527885613
1678,11100001100,34.0,52.0,135.0,270.0,145.0,61.0,74.0,68.0,8842.215716776293,4727.580450508393,4574.335019029248,5611.838504429925,6862.439987300956,3604.052908971809,1915.1779113681037,2076.6702473666937,3.137270042346934
1679,10111011100,34.0,43.0,147.0,236.0,84.0,87.0,44.0,65.0,5122.387035925577,6742.61474088902,2719.8748761795528,6110.668593712585,5998.280877788984,2980.274520880534,1915.1779113681037,1985.05244233581,3.1805542299211864
1680,10110110011,34.0,63.0,177.0,277.0,156.0,96.0,87.0,47.0,9513.004495290357,7440.126610636161,5377.934414264116,7357.7438169192355,7040.355098082833,4366.448716638922,1915.1779113681037,1435.3456121505087,3.0934510427035673
1681,10110101000,34.0,58.0,124.0,173.0,111.0,21.0,51.0,86.0,6768.868583187369,1627.52769607666,3152.5822428444817,5154.577589254153,4397.044880752094,4019.905167699325,1915.1779113681037,2626.3770775519947,3.248234833828675
1682,10110001011,34.0,33.0,86.0,175.0,53.0,29.0,53.0,95.0,3231.982296476852,2247.5382469630067,3276.2129190344613,3574.948973192397,4447.877769546916,2287.18742300134,1915.1779113681037,2901.2304926446454,3.324314301214967
1683,10101101110,34.0,37.0,87.0,123.0,50.0,65.0,39.0,111.0,3049.0399023366526,5037.585725951567,2410.7981857046034,3616.518147299285,3126.2226608815467,2564.4222621530175,1915.1779113681037,3389.858786142691,3.2719811233084273
1684,10101000001,34.0,75.0,113.0,167.0,56.0,23.0,53.0,102.0,3414.924690617051,1782.5303337982468,3276.2129190344613,4697.316674078382,4244.546214367629,5198.153234093955,1915.1779113681037,3115.00537105004,3.3855024813534964
1685,10011101000,34.0,66.0,172.0,155.0,137.0,42.0,87.0,104.0,8354.369332402428,3255.05539215332,5377.934414264116,7149.897946384794,3939.5488815986973,4574.37484600268,1915.1779113681037,3176.083907737296,3.1836664305614693
1686,10000000011,34.0,46.0,71.0,107.0,88.0,41.0,71.0,146.0,5366.310228112508,3177.554073292527,4388.889004744278,2951.411361589072,2719.5595505229717,3188.2006502442923,1915.1779113681037,4458.733178169666,3.2542778465403246
1687,00111101000,34.0,155.0,188.0,184.0,86.0,27.0,66.0,55.0,5244.348632019042,2092.5356092414204,4079.812314269329,7815.004732095007,4676.625769123615,10742.850017127506,1915.1779113681037,1679.6597588995314,3.347562693007204
1688,00110101000,34.0,161.0,133.0,218.0,89.0,37.0,83.0,65.0,5427.2910261592415,2867.5487978493534,5130.673061884157,5528.700156216149,5540.784878635587,11158.702275855023,1915.1779113681037,1985.05244233581,3.3310539041161173
1689,00011001000,34.0,128.0,124.0,252.0,152.0,32.0,93.0,79.0,9269.081303103425,2480.0422035453867,5748.826442834054,5154.577589254153,6404.943988147559,8871.514852853683,1915.1779113681037,2412.6021991466,3.2331645257543475
1690,00001001110,34.0,65.0,85.0,115.0,140.0,31.0,58.0,123.0,8537.311726542628,2402.5408846845935,3585.28960950941,3533.3797990855082,2922.891105702259,4505.066136214761,1915.1779113681037,3756.330006266225,3.196224496852398
1691,11100001101,33.0,28.0,101.0,182.0,78.0,58.0,58.0,71.0,4756.502247645179,4495.076493926013,3585.28960950941,4198.486584795722,4625.792880328793,1940.6438740617432,1858.8491492690418,2168.288052397577,3.178313667992547
1692,11100000010,33.0,26.0,123.0,164.0,109.0,57.0,122.0,40.0,6646.906987093903,4417.575175065221,7541.47124758876,5113.008415147265,4168.296881175396,1802.0264544859044,1858.8491492690418,1221.5707337451138,3.0620501652595538
1693,11010011010,33.0,50.0,322.0,317.0,85.0,89.0,138.0,22.0,5183.36783397231,6897.617378610607,8530.516657108597,13385.274062418044,8057.012873979271,3465.43548939597,1858.8491492690418,671.8639035598126,3.163142754541467
1694,10111101000,33.0,63.0,97.0,155.0,67.0,30.0,74.0,104.0,4085.713469131115,2325.0395658238003,4574.335019029248,4032.2098883681683,3939.5488815986973,4366.448716638922,1858.8491492690418,3176.083907737296,3.3091256617499325
1695,10011001101,33.0,38.0,72.0,191.0,247.0,69.0,57.0,72.0,15062.257117543064,5347.5910013947405,3523.4742714144204,2992.98053569596,4854.540879905491,2633.7309719409373,1858.8491492690418,2198.827320741205,2.956896345337099
1696,10010001101,33.0,43.0,80.0,141.0,268.0,59.0,76.0,98.0,16342.85387652446,4572.577812786807,4697.965695219227,3325.5339285510668,3583.718660034944,2980.274520880534,1858.8491492690418,2992.848297675529,2.9572472911063756
1697,10000011000,33.0,48.0,143.0,197.0,286.0,72.0,147.0,73.0,17440.508241365653,5580.09495797712,9086.854699963505,5944.3918972850315,5007.039546289957,3326.8180698201313,1858.8491492690418,2229.366589084833,2.955333715132156
1698,01100001000,33.0,68.0,159.0,183.0,276.0,31.0,120.0,39.0,16830.700260898324,2402.5408846845935,7417.84057139878,6609.498682995245,4651.209324726204,4712.992265578519,1858.8491492690418,1191.031465401486,2.9900871686603825
1699,00111111000,33.0,64.0,195.0,226.0,146.0,39.0,111.0,46.0,8903.196514823027,3022.55143557094,6861.502528543871,8105.988950843225,5744.116433814875,4435.757426426841,1858.8491492690418,1404.806343806881,3.139608120346252
1700,00111001010,33.0,97.0,90.0,169.0,169.0,17.0,67.0,91.0,10305.754869897886,1317.5224206334867,4141.627652364319,3741.22566961995,4295.3791031624505,6722.944849428181,1858.8491492690418,2779.073419270134,3.1932622766473173
1701,00110111000,33.0,71.0,194.0,238.0,70.0,27.0,96.0,38.0,4268.655863271314,2092.5356092414204,5934.272457119024,8064.419776736337,6049.113766583806,4920.918394942278,1858.8491492690418,1160.4921970578582,3.2716923812924827
1702,00110000000,33.0,134.0,111.0,173.0,84.0,19.0,48.0,99.0,5122.387035925577,1472.5250583550735,2967.136228559512,4614.178325864605,4397.044880752094,9287.3671115812,1858.8491492690418,3023.3875660191566,3.39271783195187
1703,00100001001,33.0,110.0,114.0,165.0,244.0,25.0,119.0,86.0,14879.314723402866,1937.5329715198336,7356.025233303791,4738.88584818527,4193.713325572807,7623.958076671134,1858.8491492690418,2626.3770775519947,3.089299176080821
1704,11111001110,32.0,32.0,112.0,223.0,143.0,65.0,52.0,61.0,8720.254120682826,5037.585725951567,3214.3975809394715,4655.747499971493,5667.867100622642,2217.8787132134207,1802.52038716998,1862.8953689612986,3.085663676412354
1705,10010001111,32.0,61.0,68.0,176.0,177.0,70.0,62.0,109.0,10793.60125427175,5425.092320255534,3832.55096188937,2826.7038392684067,4473.294213944328,4227.831297063083,1802.52038716998,3328.7802494554353,3.088114086201199
1706,10010001000,32.0,60.0,90.0,215.0,107.0,30.0,52.0,58.0,6524.945391000437,2325.0395658238003,3214.3975809394715,3741.22566961995,5464.535545443354,4158.5225872751635,1802.52038716998,1771.277563930415,3.2178394527538896
1707,10000001001,32.0,68.0,109.0,173.0,237.0,38.0,55.0,128.0,14452.449137075733,2945.050116710147,3399.843595224441,4531.039977650828,4397.044880752094,4712.992265578519,1802.52038716998,3909.0263479843643,3.0915752500028004
1708,01111111010,32.0,91.0,434.0,358.0,153.0,97.0,268.0,10.0,9330.062101150157,7517.627929496954,16566.510609457277,18041.02156238954,9099.08709427312,6307.092590700665,1802.52038716998,305.39268343627845,3.115276081706839
1709,01110001011,32.0,78.0,162.0,228.0,120.0,40.0,125.0,30.0,7317.695765607967,3100.052754431734,7726.917261873729,6734.20620531591,5794.9493226096965,5406.079363457713,1802.52038716998,916.1780503088354,3.157993698235757
