,variant,correct_counts_6261_y_F_4,correct_counts_6261_y_F_5,correct_counts_6261_y_F_7,correct_counts_6261_y_F_6,correct_counts_6261_y_F_2,correct_counts_6261_y_F_3,correct_counts_6261_y_F_1,correct_counts_6261_y_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1662,11100001101,112.0,291.0,342.0,273.0,53.0,65.0,93.0,210.0,4310.830875939693,3063.6548174669138,3285.77283087506,4255.448520038904,9109.465090852293,7023.09462626719,7604.975963385027,6843.671810326386,3.5744390080566593
1663,10010000000,112.0,172.0,258.0,172.0,47.0,66.0,37.0,144.0,1715.0617463415986,2716.8259702065084,3336.323182119292,4255.448520038904,5384.28864476493,4424.806870761746,5737.087130272916,4692.80352708095,3.5755057637638386
1664,10000001000,112.0,234.0,343.0,270.0,53.0,56.0,67.0,157.0,3105.6523514834353,3063.6548174669138,2830.819669676975,4255.448520038904,7325.1368771801945,6945.917762242276,7627.2127352077905,5116.459401053536,3.583367653117748
1665,00101000110,112.0,82.0,213.0,135.0,48.0,58.0,92.0,270.0,4264.477855768299,2774.6307780832426,2931.9203721654385,4255.448520038904,2566.9283073879315,3472.958881121138,4736.432398248569,8799.00661327678,3.547706468228042
1666,11011001111,111.0,130.0,342.0,253.0,87.0,86.0,69.0,179.0,3198.3583918262243,5029.018285275877,4347.330207003926,4217.453443967128,4069.5204873223306,6508.582199434429,7604.975963385027,5833.415495468681,3.5139496127404577
1667,11011001001,111.0,153.0,199.0,169.0,62.0,82.0,78.0,198.0,3615.535573368775,3583.898088357522,4145.128802026999,4217.453443967128,4789.5125735408965,4347.630006736832,4425.117592729885,6452.604849736306,3.4914925963901444
1668,10111000110,111.0,104.0,254.0,153.0,82.0,106.0,111.0,344.0,5145.185239024795,4739.994245892206,5358.33723188856,4217.453443967128,3255.6163898578643,3936.020065270623,5648.140042981862,11210.586203582268,3.5033647989707166
1669,10110010100,111.0,190.0,211.0,237.0,73.0,57.0,84.0,144.0,3893.6536943971423,4219.750975001599,2881.3700209212066,4217.453443967128,5947.760712240329,6096.97225796822,4691.958854603043,4692.80352708095,3.4771410465816253
1670,01100001001,111.0,130.0,178.0,153.0,47.0,59.0,55.0,74.0,2549.4161094267006,2716.8259702065084,2982.47072340967,4217.453443967128,4069.5204873223306,3936.020065270623,3958.145384451856,2411.579590305488,3.453124388144988
1671,10111100110,110.0,113.0,336.0,229.0,100.0,162.0,169.0,338.0,7833.660408965679,5780.480787673422,8189.156901565535,4179.458367895352,3537.3524235955642,5891.1672872351155,7471.555332448448,11015.05272328723,3.4301378006962246
1672,00100000011,110.0,173.0,232.0,172.0,51.0,103.0,85.0,181.0,3940.006714568537,2948.0452017134453,5206.686178155865,4179.458367895352,5415.592648513562,4424.806870761746,5158.931062881071,5898.5933222336935,3.4834419039969324
1673,00011101001,110.0,163.0,370.0,185.0,53.0,109.0,91.0,167.0,4218.124835596905,3063.6548174669138,5509.988285621255,4179.458367895352,5102.552611027229,4759.2399482030405,8227.605574422398,5442.348534878602,3.502393086563087
1674,11110001001,109.0,242.0,294.0,183.0,59.0,78.0,71.0,181.0,3291.0644321690133,3410.483664727319,3942.9273970500726,4141.463291823576,7575.568907169261,4707.788705519764,6537.610915892392,5898.5933222336935,3.539426635726997
1675,11100101011,109.0,127.0,165.0,90.0,89.0,120.0,111.0,94.0,5145.185239024795,5144.627901029346,6066.042149307804,4141.463291823576,3975.6084760764306,2315.3059207474253,3669.067350755934,3063.35785795562,3.2581576604809164
1676,10101001111,109.0,158.0,288.0,201.0,53.0,53.0,76.0,352.0,3522.829533025986,3063.6548174669138,2679.16861594428,4141.463291823576,4946.032592284063,5170.84988966925,6404.190284955812,11471.297510642322,3.6479927101533653
1677,10100000010,109.0,154.0,191.0,207.0,39.0,41.0,51.0,213.0,2364.004028741122,2254.3875071926345,2072.5644010134997,4141.463291823576,4820.81657728953,5325.2036177190785,4247.223418147778,6941.438550473905,3.623523957056083
1678,00111001010,109.0,116.0,179.0,175.0,32.0,73.0,54.0,146.0,2503.063089255306,1849.7538520554951,3690.175640828914,4141.463291823576,3631.264434841464,4501.9837347866605,3980.3821562746193,4757.981353845963,3.535222458116575
1679,00101001011,109.0,162.0,275.0,134.0,59.0,72.0,61.0,235.0,2827.5342304550677,3410.483664727319,3639.6252895846824,4141.463291823576,5071.248607278596,3447.2332597795,6115.11225125989,7658.39464488905,3.568698718103889
1680,00100001110,109.0,210.0,381.0,274.0,66.0,88.0,75.0,335.0,3476.4765128545914,3815.1173198644588,4448.430909492389,4141.463291823576,6573.840787212996,7048.820247608828,8472.210064472793,10917.285983139709,3.624372910758901
1681,00100000101,109.0,174.0,167.0,167.0,57.0,105.0,82.0,236.0,3800.9476540543533,3294.8740489738507,5307.786880644328,4141.463291823576,5446.896652262196,4296.178764053556,3713.5408944014607,7690.983558271557,3.4933068855738143
1682,11110001000,108.0,186.0,184.0,183.0,52.0,45.0,97.0,161.0,4496.242956625271,3005.8500095901795,2274.7658059904265,4103.4682157518,5822.544697245796,4707.788705519764,4091.5660153884355,5246.815054583562,3.4855662339897666
1683,11011001110,108.0,183.0,199.0,206.0,69.0,51.0,71.0,87.0,3291.0644321690133,3988.5317434946614,2578.067913455817,4103.4682157518,5728.632685999896,5299.47799637744,4425.117592729885,2835.235464278074,3.4493701343831438
1684,10111000011,108.0,143.0,187.0,125.0,60.0,64.0,101.0,255.0,4681.65503731085,3468.2884726040534,3235.2224796308287,4103.4682157518,4476.4725360545635,3215.7026677047575,4158.2763308567255,8310.172912539181,3.4992270722030185
1685,10101101001,108.0,182.0,321.0,215.0,44.0,60.0,73.0,146.0,3383.7704725118024,2543.4115465763057,3033.021074653902,4103.4682157518,5697.328682251263,5531.008588452182,7138.003755106999,4757.981353845963,3.5590505414502998
1686,10100101001,108.0,170.0,208.0,160.0,43.0,52.0,56.0,186.0,2595.769129598095,2485.6067386995715,2628.6182647000483,4103.4682157518,5321.680637267663,4116.09941466209,4625.248539134754,6061.537889146227,3.5759109010632235
1687,00101001010,108.0,228.0,270.0,199.0,48.0,89.0,56.0,231.0,2595.769129598095,2774.6307780832426,4498.981260736621,4103.4682157518,7137.3128546883945,5119.398646985974,6003.928392146074,7528.038991359023,3.589519316299818
1688,00011001111,108.0,261.0,349.0,189.0,40.0,45.0,50.0,333.0,2317.6510085697278,2312.1923150693688,2274.7658059904265,4103.4682157518,8170.344978393294,4862.142433569593,7760.63336614437,10852.108156374696,3.7101322810992663
1689,00001101000,108.0,153.0,205.0,247.0,70.0,106.0,73.0,148.0,3383.7704725118024,4046.3365513713957,5358.33723188856,4103.4682157518,4789.5125735408965,6354.2284713846,4558.538223666464,4823.159180610976,3.4575002423890893
1690,00000000000,108.0,145.0,166.0,154.0,56.0,95.0,98.0,97.0,4542.595976796666,3237.0692410971164,4802.283368202011,4103.4682157518,4539.0805435518305,3961.745686612261,3691.3041225786974,3161.1245981031398,3.363434119648281
1691,10101001000,107.0,188.0,290.0,226.0,31.0,27.0,60.0,125.0,2781.1812102836734,1791.949044178761,1364.8594835942558,4065.4731396800244,5885.152704743063,5813.990423210202,6448.6638286013385,4073.6141728133243,3.6129127382128723
1692,10101000001,107.0,150.0,208.0,137.0,54.0,65.0,58.0,177.0,2688.475169940884,3121.459625343648,3285.77283087506,4065.4731396800244,4695.600562294997,3524.410123804414,4625.248539134754,5768.237668703668,3.528089072632621
1693,01111001000,107.0,206.0,134.0,154.0,46.0,62.0,67.0,71.0,3105.6523514834353,2659.021162329774,3134.1217771423653,4065.4731396800244,6448.624772218462,3961.745686612261,2979.727424250274,2313.812850157968,3.4281026992861374
1694,00101001111,107.0,296.0,297.0,200.0,72.0,73.0,53.0,457.0,2456.7100690839115,4161.946167124865,3690.175640828914,4065.4731396800244,9265.98510959546,5145.124268327611,6604.321231360682,14893.133415805514,3.6817288018708636
1695,00010000010,107.0,171.0,200.0,242.0,57.0,88.0,105.0,147.0,4867.067117996428,3294.8740489738507,4448.430909492389,4065.4731396800244,5352.984641016296,6225.60036467641,4447.354364552647,4790.57026722847,3.444546768685433
1696,00000000010,107.0,96.0,208.0,147.0,48.0,83.0,71.0,153.0,3291.0644321690133,2774.6307780832426,4195.6791532712305,4065.4731396800244,3005.184359868798,3781.6663372207945,4625.248539134754,4986.103747523509,3.475585237564406
1697,10111100100,106.0,147.0,271.0,187.0,93.0,106.0,123.0,326.0,5701.42148108153,5375.8471325362825,5358.33723188856,4027.4780636082482,4601.6885510490965,4810.691190886317,6026.165163968837,10623.98576269715,3.48454382506356
1698,10000101001,106.0,170.0,407.0,187.0,62.0,77.0,62.0,211.0,2873.8872506264624,3583.898088357522,3892.3770458058407,4027.4780636082482,5321.680637267663,4810.691190886317,9050.366131864637,6876.260723708891,3.5883869330256464
1699,00110000001,106.0,177.0,154.0,185.0,47.0,83.0,44.0,144.0,2039.5328875413604,2716.8259702065084,4195.6791532712305,4027.4780636082482,5540.808663508096,4759.2399482030405,3424.4628607055383,4692.80352708095,3.518392756288894
1700,00110000000,106.0,130.0,136.0,201.0,34.0,66.0,60.0,102.0,2781.1812102836734,1965.3634678089636,3336.323182119292,4027.4780636082482,4069.5204873223306,5170.84988966925,3024.2009678958,3324.0691650156728,3.484443792599712
1701,00010101111,106.0,236.0,331.0,199.0,77.0,116.0,77.0,142.0,3569.1825531973805,4450.970206508535,5863.840744330877,4027.4780636082482,7387.744884677461,5119.398646985974,7360.371473334631,4627.625700315936,3.4734382638406918
1702,11001001001,105.0,166.0,175.0,128.0,62.0,74.0,97.0,148.0,4496.242956625271,3583.898088357522,3740.725992073146,3989.482987536472,5196.46462227313,3292.8795317296717,3891.4350689835665,4823.159180610976,3.4153672737216674
1703,00110100000,105.0,130.0,167.0,180.0,64.0,110.0,96.0,57.0,4449.889936453877,3699.5077041109903,5560.538636865486,3989.482987536472,4069.5204873223306,4630.6118414948505,3713.5408944014607,1857.568062802876,3.3154444879355025
1704,00100100010,105.0,116.0,252.0,201.0,63.0,92.0,81.0,101.0,3754.594633882959,3641.702896234256,4650.632314469316,3989.482987536472,3631.264434841464,5170.84988966925,5603.666499336336,3291.480251633166,3.427631279854123
1705,00011100100,105.0,90.0,293.0,192.0,61.0,87.0,96.0,189.0,4449.889936453877,3526.0932804807876,4397.880558248157,3989.482987536472,2817.360337376998,4939.319297594508,6515.3741440696285,6159.304629293747,3.484670788757031
1706,00000101111,105.0,106.0,315.0,129.0,72.0,116.0,89.0,200.0,4125.418795254115,4161.946167124865,5863.840744330877,3989.482987536472,3318.224397355131,3318.6051530713094,7004.58312417042,6517.78267650132,3.460159990371753
1707,11101101000,104.0,151.0,258.0,189.0,78.0,103.0,166.0,132.0,7694.601348451496,4508.775014385269,5206.686178155865,3951.4879114646965,4726.9045660436295,4862.142433569593,5737.087130272916,4301.736566490871,3.332138547534775
1708,11101000110,104.0,74.0,110.0,81.0,87.0,122.0,112.0,143.0,5191.53825919619,5029.018285275877,6167.142851796267,3951.4879114646965,2316.496277398865,2083.775328672683,2446.044900503956,4660.214613698443,3.252468071617528
1709,11011101110,104.0,178.0,241.0,131.0,72.0,160.0,114.0,126.0,5284.244299538979,4161.946167124865,8088.056199077072,3951.4879114646965,5572.11266725673,3370.0563957545855,5359.06200928594,4106.203086195831,3.3425166863529636
1710,10100101000,104.0,232.0,195.0,223.0,45.0,62.0,88.0,104.0,4079.065775082721,2601.21635445304,3134.1217771423653,3951.4879114646965,7262.528869682928,5736.813559185287,4336.170505438831,3389.246991780686,3.4757246632243732
1711,10100001010,104.0,271.0,232.0,189.0,38.0,35.0,47.0,226.0,2178.591948055544,2196.5826993159003,1769.2622935481095,3951.4879114646965,8483.385015879627,4862.142433569593,5158.931062881071,7365.094424446491,3.656593243642768
1712,10100000111,104.0,148.0,324.0,155.0,99.0,145.0,135.0,364.0,6257.657723138264,5722.675979796688,7329.800930413596,3951.4879114646965,4632.99255479773,3987.471307953899,7204.714070575289,11862.3644712324,3.471145254471781
1713,10000101011,104.0,104.0,259.0,160.0,52.0,57.0,63.0,227.0,2920.2402707978567,3005.8500095901795,2881.3700209212066,3951.4879114646965,3255.6163898578643,4116.09941466209,5759.323902095678,7397.6833378289975,3.5820537592147508
1714,10000000010,104.0,253.0,292.0,221.0,54.0,52.0,80.0,244.0,3708.2416137115642,3121.459625343648,2628.6182647000483,3951.4879114646965,7919.912948404228,5685.362316502011,6493.137372246865,7951.694865331609,3.596411748413321
1715,01110001000,104.0,149.0,134.0,149.0,43.0,49.0,65.0,92.0,3012.946311140646,2485.6067386995715,2476.9672109673534,3951.4879114646965,4664.2965585463635,3833.1175799040707,2979.727424250274,2998.1800311906068,3.452272843001915
1716,00101101001,104.0,143.0,213.0,127.0,64.0,86.0,51.0,166.0,2364.004028741122,3699.5077041109903,4347.330207003926,3951.4879114646965,4476.4725360545635,3267.1539103880336,4736.432398248569,5409.759621496095,3.4947153031719376
1717,00101010100,104.0,137.0,147.0,119.0,40.0,72.0,84.0,121.0,3893.6536943971423,2312.1923150693688,3639.6252895846824,3951.4879114646965,4288.648513562764,3061.348939654929,3268.805457946196,3943.258519283298,3.422727808627108
1718,00110101110,103.0,199.0,311.0,176.0,68.0,116.0,112.0,159.0,5191.53825919619,3930.726935617927,5863.840744330877,3913.4928353929204,6229.496745978029,4527.709356128298,6915.636036879367,5181.637227818549,3.4367754647198305
1719,10100001111,102.0,198.0,341.0,282.0,51.0,57.0,83.0,372.0,3847.300674225748,2948.0452017134453,2881.3700209212066,3875.4977593211447,6198.192742229396,7254.625218341933,7582.739191562264,12123.075778292454,3.666391552657471
1720,10010001010,102.0,202.0,250.0,221.0,34.0,34.0,57.0,166.0,2642.1221497694896,1965.3634678089636,1718.7119423038778,3875.4977593211447,6323.408757223929,5685.362316502011,5559.192955690809,5409.759621496095,3.6214130022681332
1721,00001000110,102.0,132.0,303.0,193.0,56.0,85.0,74.0,343.0,3430.123492683197,3237.0692410971164,4296.779855759694,3875.4977593211447,4132.128494819597,4965.044918936145,6737.741862297261,11177.997290199763,3.6179994010010947
1722,11110101010,101.0,153.0,188.0,212.0,75.0,99.0,90.0,48.0,4171.77181542551,4335.360590755066,5004.484773178938,3837.5026832493686,4789.5125735408965,5453.831724427268,4180.513102679489,1564.2678423603165,3.3378733292280103
1723,10001001010,101.0,193.0,375.0,219.0,33.0,41.0,55.0,281.0,2549.4161094267006,1907.5586599322294,2072.5644010134997,3837.5026832493686,6041.672723486229,5633.911073818735,8338.789433536214,9157.484660484353,3.7056471186773536
1724,10100000011,100.0,94.0,209.0,121.0,28.0,54.0,29.0,182.0,1344.237584970442,1618.5346205485582,2729.7189671885117,3799.5076071775925,2942.5763523715314,3112.800182338205,4647.485310957517,5931.1822356162,3.640791691967652
1725,10011100100,100.0,168.0,309.0,215.0,105.0,108.0,169.0,259.0,7833.660408965679,6069.504827057093,5459.437934377023,3799.5076071775925,5259.072629770396,5531.008588452182,6871.16249323384,8440.528566069208,3.408240050178284
1726,01100101010,100.0,166.0,192.0,151.0,64.0,77.0,79.0,35.0,3661.88859354017,3699.5077041109903,3892.3770458058407,3799.5076071775925,5196.46462227313,3884.568822587347,4269.460189970541,1140.611968387731,3.3506378857040526
1727,00100001001,100.0,202.0,231.0,241.0,37.0,81.0,40.0,147.0,1854.1208068557821,2138.777891439166,4094.5784507827675,3799.5076071775925,6323.408757223929,6199.874743334773,5136.6942910583075,4790.57026722847,3.584614174922927
1728,11000101000,99.0,132.0,177.0,123.0,58.0,98.0,111.0,82.0,5145.185239024795,3352.678856850585,4953.934421934707,3761.512531105817,4132.128494819597,3164.2514250214813,3935.908612629093,2672.290897365541,3.3146897600046206
1729,10110101001,99.0,160.0,228.0,156.0,39.0,44.0,48.0,141.0,2224.9449682269387,2254.3875071926345,2224.2154547461946,3761.512531105817,5008.64059978133,4013.1969292955373,5069.983975590018,4595.03678693343,3.5796840476498457
1730,10110000001,99.0,139.0,187.0,152.0,46.0,51.0,50.0,137.0,2317.6510085697278,2659.021162329774,2578.067913455817,3761.512531105817,4351.2565210600305,3910.294443928985,4158.2763308567255,4464.681133403404,3.534515435625679
1731,10101000110,99.0,79.0,186.0,154.0,67.0,70.0,67.0,246.0,3105.6523514834353,3872.922127741193,3538.524587096219,3761.512531105817,2473.0162961420315,3961.745686612261,4136.039559033962,8016.872692096623,3.526997742298401
1732,00101001110,99.0,233.0,331.0,250.0,41.0,58.0,34.0,295.0,1576.0026858274148,2369.997122946103,2931.9203721654385,3761.512531105817,7293.832873431561,6431.405335409515,7360.371473334631,9613.729447839445,3.7088366592940822
1733,00001101111,99.0,147.0,221.0,157.0,60.0,115.0,77.0,306.0,3569.1825531973805,3468.2884726040534,5813.290393086645,3761.512531105817,4601.6885510490965,4038.9225506371754,4914.326572830675,9972.207495047018,3.541922336611875
1734,10111001111,98.0,184.0,273.0,218.0,59.0,53.0,59.0,363.0,2734.8281901122787,3410.483664727319,2679.16861594428,3723.5174550340407,5759.936689748529,5608.185452477097,6070.638707614364,11829.775557849895,3.6696602987558187
1735,10110001010,98.0,155.0,202.0,192.0,34.0,30.0,34.0,169.0,1576.0026858274148,1965.3634678089636,1516.510537326951,3723.5174550340407,4852.120581038163,4939.319297594508,4491.827908198174,5507.526361643615,3.652204979713359
1736,10110000000,98.0,172.0,164.0,228.0,40.0,47.0,44.0,131.0,2039.5328875413604,2312.1923150693688,2375.86650847889,3723.5174550340407,5384.28864476493,5865.441665893477,3646.8305789331707,4269.1476531083645,3.571271858472344
1737,11100000010,97.0,160.0,141.0,146.0,54.0,59.0,90.0,62.0,4171.77181542551,3121.459625343648,2982.47072340967,3685.522378962265,5008.64059978133,3755.9407158791564,3135.3848270096164,2020.512629715409,3.3583550996683997
1738,10111001110,97.0,229.0,307.0,242.0,64.0,59.0,89.0,269.0,4125.418795254115,3699.5077041109903,2982.47072340967,3685.522378962265,7168.616858437028,6225.60036467641,6826.688949588314,8766.417699894275,3.5852304228012204
1739,10100101110,97.0,169.0,257.0,194.0,64.0,91.0,103.0,274.0,4774.361077653639,3699.5077041109903,4600.081963225084,3685.522378962265,5290.376633519029,4990.770540277784,5714.850358450152,8929.362266806807,3.522160199568146
1740,10100000110,97.0,174.0,384.0,175.0,74.0,99.0,126.0,271.0,5840.4805415957135,4277.555782878332,5004.484773178938,3685.522378962265,5446.896652262196,4501.9837347866605,8538.920379941083,8831.595526659288,3.5058288487808724
1741,10000000110,97.0,216.0,361.0,252.0,106.0,123.0,242.0,468.0,11217.430881477481,6127.3096349338275,6217.693203040499,3685.522378962265,6761.6648097047955,6482.856578092791,8027.474628017529,15251.611463013087,3.461897112064054
1742,00101101100,97.0,135.0,246.0,235.0,46.0,105.0,93.0,179.0,4310.830875939693,2659.021162329774,5307.786880644328,3685.522378962265,4226.040506065497,6045.521015284944,5470.245868399757,5833.415495468681,3.4911602573617277
1743,00101010110,97.0,115.0,271.0,175.0,52.0,53.0,85.0,165.0,3940.006714568537,3005.8500095901795,2679.16861594428,3685.522378962265,3599.9604310928307,4501.9837347866605,6026.165163968837,5377.170708113588,3.5173523692611237
1744,11110101001,95.0,208.0,144.0,115.0,80.0,132.0,124.0,127.0,5747.774501252925,4624.3846301387375,6672.646364238584,3609.532226818713,6511.232779715729,2958.4464542883766,3202.095142477906,4138.791999578338,3.3018575561490175
1745,11110011001,95.0,158.0,154.0,101.0,85.0,102.0,127.0,61.0,5886.833561767108,4913.408669522409,5156.135826911634,3609.532226818713,4946.032592284063,2598.287755505444,3424.4628607055383,1987.9237163329024,3.2281853184167018
1746,11100110010,95.0,107.0,131.0,209.0,71.0,112.0,132.0,13.0,6118.598662624081,4104.14135924813,5661.63933935395,3609.532226818713,3349.5284011037643,5376.654860402355,2913.017108781984,423.65587397258577,3.2010055503522774
1747,10111101111,95.0,192.0,315.0,210.0,86.0,94.0,120.0,217.0,5562.362420567347,4971.213477399143,4751.73301695778,3609.532226818713,6010.368719737596,5402.380481743992,7004.58312417042,7071.794204003932,3.4645454122347146
1748,10111101110,95.0,213.0,286.0,170.0,60.0,85.0,85.0,261.0,3940.006714568537,3468.2884726040534,4296.779855759694,3609.532226818713,6667.752798458895,4373.35562807847,6359.716741310286,8505.706392834221,3.5541999469871532
1749,10101000111,94.0,109.0,221.0,148.0,90.0,104.0,106.0,286.0,4913.420138167823,5202.43270890608,5257.2365294000965,3571.537150746937,3412.136408601031,3807.3919585624326,4914.326572830675,9320.429227396886,3.4579955564316487
1750,10100001101,94.0,204.0,333.0,187.0,37.0,35.0,48.0,316.0,2224.9449682269387,2138.777891439166,1769.2622935481095,3571.537150746937,6386.016764721196,4810.691190886317,7404.845016980158,10298.096628872085,3.7235251110938767
1751,10010001000,94.0,230.0,245.0,246.0,43.0,44.0,41.0,152.0,1900.4738270271766,2485.6067386995715,2224.2154547461946,3571.537150746937,7199.9208621856615,6328.502850042963,5448.009096576993,4953.514834141002,3.6199229563630415
1752,10001101111,94.0,113.0,416.0,208.0,95.0,118.0,188.0,332.0,8714.367792222176,5491.456748289751,5964.94144681934,3571.537150746937,3537.3524235955642,5350.929239060716,9250.497078269507,10819.51924299219,3.4505289364600107
1753,00110000010,94.0,107.0,196.0,153.0,52.0,85.0,70.0,92.0,3244.7114119976186,3005.8500095901795,4296.779855759694,3571.537150746937,3349.5284011037643,3936.020065270623,4358.407277261595,2998.1800311906068,3.415499787650246
1754,00010000001,94.0,121.0,135.0,134.0,41.0,64.0,45.0,82.0,2085.885907712755,2369.997122946103,3235.2224796308287,3571.537150746937,3787.7844535846307,3447.2332597795,3001.964196073037,2672.290897365541,3.4562602537950653
1755,10101001001,93.0,171.0,247.0,142.0,34.0,32.0,62.0,179.0,2873.8872506264624,1965.3634678089636,1617.6112398154144,3533.542074675161,5352.984641016296,3653.0382305126045,5492.48264022252,5833.415495468681,3.6086642341067554
1756,00111101001,93.0,125.0,159.0,137.0,39.0,68.0,56.0,69.0,2595.769129598095,2254.3875071926345,3437.4238846077556,3533.542074675161,3913.0004685791637,3524.410123804414,3535.6467198193545,2248.635023392955,3.435255006209478
1757,11110000000,92.0,139.0,165.0,185.0,56.0,68.0,96.0,95.0,4449.889936453877,3237.0692410971164,3437.4238846077556,3495.5469986033854,4351.2565210600305,4759.2399482030405,3669.067350755934,3095.946771338127,3.3921868624424
1758,01101000110,92.0,64.0,157.0,131.0,77.0,119.0,144.0,113.0,6674.834904680815,4450.970206508535,6015.491798063572,3495.5469986033854,2003.4562399125318,3370.0563957545855,3491.1731761738283,3682.5472122232454,3.2378616087309684
1759,10111001001,91.0,209.0,218.0,174.0,27.0,36.0,36.0,235.0,1668.7087261702038,1560.729812671824,1819.8126447923412,3457.5519225316093,6542.536783464362,4476.258113445022,4847.616257362386,7658.39464488905,3.698218342554876
1760,10101101100,91.0,143.0,255.0,190.0,44.0,73.0,92.0,199.0,4264.477855768299,2543.4115465763057,3690.175640828914,3457.5519225316093,4476.4725360545635,4887.868054911231,5670.376814804626,6485.193763118813,3.527626179153267
1761,11011001010,90.0,166.0,161.0,184.0,42.0,64.0,101.0,65.0,4681.65503731085,2427.801930822837,3235.2224796308287,3419.556846459833,5196.46462227313,4733.514326861403,3580.120263464881,2118.279369862929,3.3852253632918217
1762,10101101111,90.0,140.0,283.0,173.0,79.0,106.0,99.0,247.0,4588.948996968061,4566.579822262003,5358.33723188856,3419.556846459833,4382.560524808663,4450.532492103384,6293.006425841996,8049.4616054791295,3.4825755516693513
1763,10011101111,90.0,158.0,316.0,194.0,88.0,95.0,110.0,288.0,5098.832218853401,5086.823093152611,4802.283368202011,3419.556846459833,4946.032592284063,4990.770540277784,7026.819895993183,9385.6070541619,3.5053856813895448
1764,10000000001,90.0,98.0,213.0,141.0,30.0,67.0,56.0,180.0,2595.769129598095,1734.1442363020267,3386.8735333635236,3419.556846459833,3067.7923673660644,3627.3126091709664,4736.432398248569,5866.004408851188,3.5726907442613682
1765,11101001001,89.0,123.0,140.0,164.0,48.0,58.0,57.0,97.0,2642.1221497694896,2774.6307780832426,2931.9203721654385,3381.5617703880575,3850.392461081897,4219.001900028642,3113.148055186853,3161.1245981031398,3.456542595987528
1766,11100101001,89.0,88.0,157.0,111.0,67.0,96.0,96.0,94.0,4449.889936453877,3872.922127741193,4852.833719446243,3381.5617703880575,2754.7523298797314,2855.5439689218247,3491.1731761738283,3063.35785795562,3.3037571078334325
1767,10101101110,88.0,157.0,289.0,172.0,58.0,84.0,80.0,285.0,3708.2416137115642,3352.678856850585,4246.229504515462,3343.5666943162814,4914.7285885354295,4424.806870761746,6426.427056778575,9287.84031401438,3.575055186179149
1768,10110101110,87.0,139.0,231.0,168.0,76.0,87.0,102.0,214.0,4728.008057482244,4393.165398631801,4397.880558248157,3305.5716182445058,4351.2565210600305,4321.9043853951935,5136.6942910583075,6974.0274638564115,3.4571389873365796
1769,00100000000,87.0,144.0,171.0,128.0,37.0,64.0,65.0,58.0,3012.946311140646,2138.777891439166,3235.2224796308287,3305.5716182445058,4507.776539803197,3292.8795317296717,3802.4879816925136,1890.1569761853825,3.4222203274046636
1770,00011001110,87.0,166.0,174.0,166.0,39.0,52.0,43.0,189.0,1993.179867369966,2254.3875071926345,2628.6182647000483,3305.5716182445058,5196.46462227313,4270.453142711918,3869.198297160803,6159.304629293747,3.602874754539865
1771,10110001110,86.0,126.0,186.0,207.0,52.0,52.0,49.0,213.0,2271.297988398333,3005.8500095901795,2628.6182647000483,3267.5765421727297,3944.304472327797,5325.2036177190785,4136.039559033962,6941.438550473905,3.594550666771373
1772,11101101100,85.0,144.0,225.0,207.0,65.0,96.0,120.0,103.0,5562.362420567347,3757.3125119877245,4852.833719446243,3229.581466100954,4507.776539803197,5325.2036177190785,5003.273660121728,3356.6580783981794,3.369982726183598
1773,10110001001,85.0,235.0,263.0,218.0,32.0,34.0,35.0,195.0,1622.3557059988093,1849.7538520554951,1718.7119423038778,3229.581466100954,7356.440880928828,5608.185452477097,5848.270989386731,6354.838109588786,3.686884439119807
1774,10011101110,84.0,148.0,299.0,165.0,65.0,79.0,105.0,232.0,4867.067117996428,3757.3125119877245,3993.477748294304,3191.586390029178,4632.99255479773,4244.72752137028,6648.794775006208,7560.62790474153,3.50626706644947
1775,00111000100,84.0,108.0,162.0,99.0,45.0,63.0,36.0,153.0,1668.7087261702038,2601.21635445304,3184.672128386597,3191.586390029178,3380.8324048523978,2546.8365128221676,3602.3570352876445,4986.103747523509,3.536378035770321
1776,00001001110,83.0,188.0,242.0,132.0,47.0,62.0,61.0,224.0,2827.5342304550677,2716.8259702065084,3134.1217771423653,3153.591313957402,5885.152704743063,3395.7820170962236,5381.298781108703,7299.9165976814775,3.586280989350389
1777,01100001000,82.0,161.0,99.0,191.0,44.0,42.0,58.0,39.0,2688.475169940884,2543.4115465763057,2123.114752257731,3115.596237885626,5039.944603529963,4913.593676252869,2201.4404104535606,1270.9676219177572,3.4180354618660598
1778,00111101110,82.0,155.0,229.0,166.0,45.0,67.0,52.0,124.0,2410.357048912517,2601.21635445304,3386.8735333635236,3115.596237885626,4852.120581038163,4270.453142711918,5092.220747412782,4041.025259430818,3.5294418281821214
1779,10110101000,81.0,219.0,305.0,217.0,32.0,47.0,71.0,154.0,3291.0644321690133,1849.7538520554951,2375.86650847889,3077.60116181385,6855.576820950695,5582.459831135458,6782.215405942788,5018.692660906016,3.600259088278385
1780,11110101000,79.0,197.0,202.0,182.0,67.0,108.0,120.0,41.0,5562.362420567347,3872.922127741193,5459.437934377023,3001.6110096702982,6166.888738480762,4682.063084178127,4491.827908198174,1336.1454486827704,3.30434329247341
