,variant,correct_counts_6261_x_F_1,correct_counts_6261_x_F_2,correct_counts_6261_x_F_3,correct_counts_6261_x_F_7,correct_counts_6261_x_F_6,correct_counts_6261_x_F_4,correct_counts_6261_x_F_5,correct_counts_6261_x_F_8,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1657,00111110010,56.0,29.0,141.0,126.0,273.0,339.0,367.0,58.0,4409.116855088395,2194.9820935790244,5763.322122826966,7918.040765309135,9887.159336915987,6912.175577707717,2735.088550275448,1127.9895310696368,3.384221374509813
1658,00111001001,56.0,47.0,178.0,242.0,203.0,345.0,406.0,269.0,4409.116855088395,3557.384772352212,7275.683247256737,8058.183079739386,10937.838394517416,5139.822865474969,5253.106580687766,5231.537652719522,3.4400815338586566
1659,00011000111,56.0,53.0,59.0,222.0,210.0,176.0,259.0,647.0,4409.116855088395,4011.5189986099413,2411.602874090716,4110.841223287339,6977.58656201973,5317.058136698243,4818.965540961504,12582.91770003543,3.596579786254451
1660,00001111011,56.0,19.0,107.0,306.0,295.0,397.0,247.0,134.0,4409.116855088395,1438.0917164828093,4373.584873350959,9272.749804801553,6654.300698142368,7469.200715838009,6642.357907811803,2606.044778678126,3.4866734505695867
1661,11111101111,55.0,21.0,136.0,286.0,269.0,239.0,325.0,220.0,4330.382625533245,1589.4697919020523,5558.948997904024,5582.335524804966,8755.65881334522,6810.898279865845,6208.216868085541,4278.580979919311,3.502041924656699
1662,11101111001,55.0,70.0,200.0,193.0,194.0,270.0,316.0,100.0,4330.382625533245,5298.232639673507,8174.924996917682,6306.4041493612585,8513.1944154372,4911.948945330759,4189.461033358425,1944.8095363269597,3.306611365604495
1663,10111010110,55.0,43.0,91.0,279.0,153.0,165.0,180.0,365.0,4330.382625533245,3254.628621513726,3719.590873597545,3853.91364683188,4849.28795816043,3873.8566424515775,6056.26750418135,7098.554807593403,3.5005897452603523
1664,10110000111,55.0,59.0,57.0,338.0,251.0,203.0,314.0,582.0,4330.382625533245,4465.65322486767,2329.8536241215393,4741.481638223465,8459.313438124305,6355.150439577425,7336.983571373821,11318.791501422906,3.6007582822365514
1665,10100001110,55.0,47.0,132.0,376.0,300.0,355.0,387.0,534.0,4330.382625533245,3557.384772352212,5395.4504979656695,8291.753603789803,10425.969110044925,7595.797338140348,8161.851546853719,10385.282923985966,3.574069218696227
1666,01111101100,55.0,78.0,158.0,266.0,207.0,330.0,263.0,143.0,4330.382625533245,5903.74494135048,6458.190747564969,7707.82729366376,7085.3485166455175,5241.10016331684,5774.0758283592795,2781.0776369475525,3.350021327365281
1667,01110110001,55.0,112.0,97.0,130.0,280.0,315.0,273.0,62.0,4330.382625533245,8477.172223477612,3964.8386235050757,7357.471507588135,7354.753403209986,7089.410848930992,2821.9167582207006,1205.7819125227152,3.272189613227799
1668,01100100011,55.0,45.0,96.0,263.0,287.0,240.0,344.0,109.0,4330.382625533245,3406.006696932969,3923.963998520487,5605.692577210008,9267.52809781771,7266.646120154266,5708.95467240034,2119.8423945963864,3.4455984087900444
1669,01100100010,55.0,29.0,117.0,196.0,309.0,255.0,250.0,148.0,4330.382625533245,2194.9820935790244,4782.331123196844,5956.048363285633,6735.122164111708,7823.6712582845585,4254.582189317364,2878.3181137639003,3.446100270925611
1670,00111001010,55.0,67.0,127.0,187.0,158.0,255.0,194.0,216.0,4330.382625533245,5071.1655265446425,5191.077373042728,5956.048363285633,5226.454799350686,4000.4532647539168,4059.2187214405462,4200.788598466233,3.3488392902413735
1671,00101101010,55.0,46.0,95.0,209.0,225.0,227.0,256.0,278.0,4330.382625533245,3481.6957346425907,3883.0893735358986,5302.050895944465,6896.76509605039,5696.8480036052615,4536.773865139434,5406.570510988949,3.46412742910854
1672,00100000001,55.0,64.0,172.0,160.0,204.0,198.0,226.0,205.0,4330.382625533245,4844.098413415778,7030.435497349206,4624.696376198256,6088.550436356984,5165.142189935436,3473.128317810093,3986.8595494702677,3.337366166590656
1673,00011100000,55.0,80.0,126.0,323.0,335.0,423.0,489.0,399.0,4330.382625533245,6055.123016769723,5150.202748058139,9880.033167332638,13173.898953002501,8481.973694256722,7011.377791579125,7759.79004994457,3.504336834552052
1674,00001100100,55.0,67.0,78.0,274.0,245.0,195.0,205.0,565.0,4330.382625533245,5071.1655265446425,3188.220748797896,4554.625218983131,5522.800174571601,6203.234492814618,5947.732244249784,10988.173880247323,3.5518640670079074
1675,11101101011,54.0,34.0,112.0,225.0,207.0,202.0,203.0,259.0,4251.648395978095,2573.427282127132,4577.9579982739015,4718.124585818423,5468.919197258708,5241.10016331684,4884.0866969204435,5037.056699086826,3.46303694070599
1676,10100101110,54.0,48.0,83.0,268.0,177.0,174.0,204.0,442.0,4251.648395978095,3633.0738100618337,3392.593873720838,4064.1271184772554,5495.859685915154,4481.520429502805,5817.489932331906,8596.058150565163,3.5317843780004075
1677,01010111000,54.0,95.0,219.0,277.0,504.0,580.0,773.0,28.0,4251.648395978095,7190.458582414046,8951.54287162486,13547.090394924184,20824.997731433403,12760.939528075785,6012.8534002087235,544.5466701715487,3.4164012720040544
1678,00110011101,54.0,79.0,151.0,290.0,343.0,370.0,453.0,198.0,4251.648395978095,5979.433979060102,6172.068372672849,8642.109389865427,12204.041361370417,8684.528289940465,6295.045076030794,3850.7228819273805,3.4380585456546404
1679,00100101011,54.0,73.0,88.0,248.0,243.0,188.0,236.0,275.0,4251.648395978095,5525.299752802372,3596.96699864378,4391.125852147839,6357.9553229214525,6152.595843893682,5383.348892605644,5348.226224899139,3.4378347518528507
1680,00001001001,54.0,37.0,119.0,217.0,247.0,233.0,257.0,412.0,4251.648395978095,2800.4943952559966,4864.080373166021,5442.193210374716,6923.705584706837,6253.873141735553,4710.430281029939,8012.615289667075,3.522175815948634
1681,10110001010,53.0,43.0,121.0,232.0,205.0,299.0,221.0,226.0,4172.9141664229455,3254.628621513726,4945.829623135197,6983.7586691074675,5953.847993074751,5190.4615143959045,5036.036060824635,4395.269552098929,3.4350581936846463
1682,10101000110,53.0,49.0,59.0,187.0,154.0,110.0,130.0,493.0,4172.9141664229455,3708.762847771455,2411.602874090716,2569.2757645545867,3502.2635253380886,3899.1759669120456,4059.2187214405462,9587.911014091911,3.536325915028245
1683,01110000010,53.0,50.0,148.0,88.0,121.0,300.0,150.0,90.0,4172.9141664229455,3784.4518854810767,6049.444497719084,7007.1157215125095,4041.0732984670253,3063.638259716607,1910.220574795551,1750.3285826942638,3.2354702111934612
1684,01100011101,53.0,77.0,196.0,150.0,212.0,267.0,343.0,123.0,4172.9141664229455,5828.055903640859,8011.426496979328,6236.332992146133,9240.587609161264,5367.6967856191795,3256.057797946962,2392.1157296821607,3.3087941849934146
1685,00011111101,53.0,62.0,166.0,512.0,551.0,522.0,515.0,292.0,4172.9141664229455,4692.720337996535,6785.187747441676,12192.381355431766,13874.35165807012,13950.947777717773,11114.010616992298,5678.843846074723,3.544507136635363
1686,00010101000,53.0,104.0,61.0,190.0,193.0,269.0,352.0,199.0,4172.9141664229455,7871.6599218006395,2493.352124059893,6283.047096956217,9483.052007069286,4886.629620870291,4124.339877399486,3870.17097729065,3.3666897519579226
1687,00001101101,53.0,39.0,93.0,337.0,258.0,211.0,252.0,472.0,4172.9141664229455,2951.87247067524,3801.340123566722,4928.338057463798,6789.003141424602,6532.3857108007,7315.276519387508,9179.50101146325,3.584380392771446
1688,11100001110,52.0,83.0,114.0,310.0,225.0,398.0,344.0,295.0,4094.1799368677957,6282.190129898588,4659.7072482430785,9296.106857206596,9267.52809781771,5696.8480036052615,6729.186115757056,5737.188132164531,3.44851904861077
1689,10100000000,52.0,24.0,74.0,131.0,142.0,170.0,129.0,176.0,4094.1799368677957,1816.5369050309168,3024.722248859542,3970.6989088570886,3475.3230366816415,3595.3440733864313,2843.623810207014,3422.8647839354494,3.3973977224440035
1690,01101111001,52.0,19.0,67.0,156.0,210.0,291.0,237.0,43.0,4094.1799368677957,1438.0917164828093,2738.5998739674233,6796.902249867134,6384.8958115779,5317.058136698243,3386.3001098648406,836.2681006205927,3.4071124267850332
1691,00110100100,52.0,113.0,136.0,273.0,277.0,211.0,172.0,373.0,4094.1799368677957,8552.861261187234,5558.948997904024,4928.338057463798,4633.764048908855,7013.4528755495885,5926.025192263472,7254.13957049956,3.402459828356094
1692,00010100010,52.0,84.0,61.0,331.0,289.0,159.0,259.0,290.0,4094.1799368677957,6357.879167608209,2493.352124059893,3713.77133240163,6977.58656201973,7317.284769075202,7185.03420746963,5639.947655348184,3.482107832490642
1693,00001111001,52.0,43.0,115.0,335.0,304.0,219.0,243.0,202.0,4094.1799368677957,3254.628621513726,4700.581873227667,5115.194476704131,6546.53874351658,7697.07463598222,7271.862415414882,3928.5152633804587,3.489503218741342
1694,00001000000,52.0,50.0,82.0,215.0,277.0,234.0,327.0,312.0,4094.1799368677957,3784.4518854810767,3351.7192487362495,5465.550262779757,8809.539790658115,7013.4528755495885,4667.016177057312,6067.805753340114,3.505652176115369
1695,11111010101,51.0,58.0,159.0,177.0,152.0,247.0,269.0,183.0,4015.4457073126455,4389.964187158049,6499.065372549557,5769.191944045299,7246.991448584198,3848.53731799111,3842.1482015774154,3559.0014514783365,3.3524623361140087
1696,11110010111,51.0,72.0,210.0,272.0,372.0,618.0,438.0,218.0,4015.4457073126455,5449.61071509275,8583.671246763566,14434.658386315768,11799.934031523713,9418.788699294031,5904.318140277158,4239.684789192773,3.434057377768772
1697,11110001011,51.0,24.0,115.0,180.0,181.0,248.0,316.0,140.0,4015.4457073126455,1816.5369050309168,4700.581873227667,5792.548996450341,8513.1944154372,4582.797727344677,3907.2693575363546,2722.7333508577435,3.4326046263047845
1698,11100100000,51.0,38.0,112.0,205.0,193.0,194.0,242.0,187.0,4015.4457073126455,2876.1834329656185,4577.9579982739015,4531.268166578089,6519.598254860134,4886.629620870291,4449.945657194182,3636.7938329314147,3.4280612904145404
1699,01101100101,51.0,68.0,35.0,199.0,173.0,208.0,194.0,243.0,4015.4457073126455,5146.854564254264,1430.6118744605942,4858.266900248673,5226.454799350686,4380.2431316609345,4319.7033452763035,4725.887173274512,3.426428894570217
1700,11100011000,50.0,98.0,180.0,117.0,231.0,381.0,453.0,102.0,3936.7114777574957,7417.52569554291,7357.432497225914,8899.036966320886,12204.041361370417,5848.763950368068,2539.7250823986305,1983.705727053499,3.311194682767147
1701,11010101111,50.0,32.0,122.0,484.0,432.0,511.0,515.0,400.0,3936.7114777574957,2422.049206707889,4986.704248119786,11935.453778976307,13874.35165807012,10937.948166922102,10506.213161375532,7779.238145307839,3.6038383412611887
1702,10100110000,50.0,42.0,175.0,181.0,285.0,387.0,361.0,128.0,3936.7114777574957,3178.9395838041046,7153.0593723029715,9039.179280751137,9725.516404977307,7216.007471233331,3928.976409522668,2489.3562064985085,3.4083398329070125
1703,10100101011,50.0,122.0,48.0,254.0,204.0,141.0,267.0,336.0,3936.7114777574957,9234.062600573827,1961.9819992602436,3293.344389110879,7193.110471271305,5165.142189935436,5513.591204523523,6534.560042058585,3.4100541988597084
1704,10011000101,50.0,33.0,121.0,275.0,221.0,311.0,322.0,457.0,3936.7114777574957,2497.7382444175105,4945.829623135197,7264.043297967968,8674.83734737588,5595.57070576339,5969.439296236097,8887.779581014207,3.559310116855317
1705,01100011000,50.0,28.0,217.0,76.0,163.0,341.0,300.0,42.0,3936.7114777574957,2119.293055869403,8869.793621655685,7964.754870119219,8082.146596934051,4127.049887056256,1649.735950959794,816.8200052573231,3.2863580715624026
1706,00111001000,50.0,75.0,112.0,157.0,193.0,219.0,256.0,238.0,3936.7114777574957,5676.677828221615,4577.9579982739015,5115.194476704131,6896.76509605039,4886.629620870291,3408.007161851154,4628.646696458164,3.376279396153212
1707,00101101111,50.0,56.0,68.0,334.0,201.0,118.0,188.0,601.0,3936.7114777574957,4238.586111738806,2779.474498952012,2756.1321837949204,5064.811867412005,5089.184216554033,7250.155363428569,11688.305313325029,3.609704929476462
1708,00101101001,50.0,31.0,71.0,238.0,228.0,175.0,255.0,271.0,3936.7114777574957,2346.3601689982675,2902.098373905777,4087.484170882297,6869.824607393943,5772.805976986665,5166.278372742513,5270.433843446061,3.5277129733841015
1709,11111001001,49.0,49.0,82.0,173.0,139.0,254.0,280.0,244.0,3857.977248202346,3708.762847771455,3351.7192487362495,5932.691310880591,7543.336823805113,3519.386100005028,3755.319993632163,4745.335268637782,3.4356880348102536
1710,11101101010,49.0,95.0,165.0,291.0,240.0,252.0,345.0,274.0,3857.977248202346,7190.458582414046,6744.313122457087,5885.977206070507,9294.468586474159,6076.637870512279,6316.752128017107,5328.77812953587,3.408942359762988
1711,11101101001,49.0,37.0,45.0,186.0,142.0,131.0,149.0,142.0,3857.977248202346,2800.4943952559966,1839.3581243064784,3059.7738650604624,4014.1328098105782,3595.3440733864313,4037.511669454233,2761.629541584283,3.4091758969172306
1712,11101001001,49.0,36.0,141.0,156.0,111.0,235.0,206.0,218.0,3857.977248202346,2724.805357546375,5763.322122826966,5488.907315184799,5549.740663228048,2810.445015111929,3386.3001098648406,4239.684789192773,3.3822645540805185
1713,11011101101,49.0,63.0,140.0,203.0,169.0,289.0,214.0,317.0,3857.977248202346,4768.409375706156,5722.447497842377,6750.188145057051,5765.264572479622,4278.965833819063,4406.531553221555,6165.046230156462,3.4177515400136307
1714,01101110010,49.0,55.0,132.0,190.0,409.0,466.0,421.0,50.0,3857.977248202346,4162.897074029184,5395.4504979656695,10884.386420749432,11341.945724364117,10355.60370433134,4124.339877399486,972.4047681634798,3.425061286231753
1715,00110101111,49.0,45.0,109.0,422.0,357.0,276.0,468.0,333.0,3857.977248202346,3406.006696932969,4455.334123320136,6446.546463791508,12608.148691217119,9038.998832387015,9160.37593822412,6476.215755968776,3.5752769178305313
1716,00011101101,49.0,34.0,66.0,343.0,252.0,240.0,295.0,461.0,3857.977248202346,2573.427282127132,2697.7252489828347,5605.692577210008,7947.444153651816,6380.469764037893,7445.518831305387,8965.571962467284,3.6153695341806844
1717,00011101001,49.0,57.0,115.0,221.0,261.0,240.0,304.0,244.0,3857.977248202346,4314.275149448427,4700.581873227667,5605.692577210008,8189.908551559837,6608.343684182103,4797.258488975191,4745.335268637782,3.454652337961581
1718,00011000011,49.0,72.0,139.0,267.0,236.0,207.0,364.0,522.0,3857.977248202346,5449.61071509275,5681.572872857789,4834.909847843632,9806.337870946647,5975.360572670407,5795.782880345592,10151.90577962673,3.5210156452616244
1719,11001100101,48.0,37.0,57.0,229.0,225.0,148.0,213.0,403.0,3779.2430186471956,2800.4943952559966,2329.8536241215393,3456.8437559461713,5738.324083823176,5696.8480036052615,4970.9149048656955,7837.582431397648,3.574634443622976
1720,10101101101,48.0,42.0,72.0,311.0,282.0,203.0,342.0,395.0,3779.2430186471956,3178.9395838041046,2942.9729988903655,4741.481638223465,9213.647120504816,7140.049497851927,6750.893167743368,7681.997668491491,3.585042430859174
1721,01101000101,48.0,54.0,90.0,193.0,212.0,241.0,241.0,319.0,3779.2430186471956,4087.208036319563,3678.716248612957,5629.049629615049,6492.657766203687,5367.6967856191795,4189.461033358425,6203.942420883001,3.474608425794248
1722,00101011001,48.0,60.0,96.0,221.0,369.0,359.0,407.0,185.0,3779.2430186471956,4541.342262577292,3923.963998520487,8385.181813409969,10964.778883173862,9342.830725912629,4797.258488975191,3597.8976422048754,3.4760123220885113
1723,00100101101,48.0,84.0,111.0,387.0,313.0,212.0,339.0,309.0,3779.2430186471956,6357.879167608209,4537.083373289313,4951.69510986884,9132.825654535476,7924.94855612643,8400.629118703162,6009.461467250306,3.4962967621183023
1724,11110101101,47.0,21.0,60.0,317.0,284.0,216.0,400.0,363.0,3700.508789092046,1589.4697919020523,2452.4774990753044,5045.1233194890065,10776.195462578733,7190.688146772863,6881.135479661247,7059.658616866864,3.625474461792083
1725,11010101011,47.0,28.0,111.0,234.0,222.0,212.0,327.0,160.0,3700.508789092046,2119.293055869403,4537.083373289313,4951.69510986884,8809.539790658115,5620.890030223858,5079.450164797261,3111.6952581231358,3.4768713571689576
1726,11010000101,47.0,70.0,134.0,307.0,238.0,241.0,456.0,300.0,3700.508789092046,5298.232639673507,5477.1997479348465,5629.049629615049,12284.862827339757,6025.999221591343,6664.064959798116,5834.428608980879,3.4836603862116196
1727,00100010111,47.0,54.0,135.0,314.0,346.0,247.0,317.0,320.0,3700.508789092046,4087.208036319563,5518.074372919435,5769.191944045299,8540.134904093646,8760.486263321869,6816.014323702308,6223.3905162462715,3.5187521891980333
1728,00011000110,47.0,96.0,96.0,179.0,157.0,187.0,157.0,466.0,3700.508789092046,7266.147620123667,3923.963998520487,4367.7687997427975,4229.656719062153,3975.133940293449,3885.5623055500414,9062.812439283633,3.4293625064217177
1729,00010000001,47.0,35.0,31.0,99.0,103.0,115.0,131.0,160.0,3700.508789092046,2649.1163198367535,1267.1133745222407,2686.061026579795,3529.204013994535,2607.8904194281863,2148.998146644995,3111.6952581231358,3.3702947004219443
1730,10110000000,46.0,27.0,86.0,134.0,147.0,181.0,241.0,193.0,3621.774559536896,2043.6040181597814,3515.217748674603,4227.626485312547,6492.657766203687,3721.9406956887706,2908.744966165953,3753.482405111032,3.4410416618464357
1731,10010000010,46.0,155.0,141.0,219.0,270.0,247.0,246.0,475.0,3621.774559536896,11731.800844991338,5763.322122826966,5769.191944045299,6627.360209485922,6836.217604326313,4753.844385002565,9237.845297553058,3.387946205749701
1732,01110110000,46.0,53.0,213.0,81.0,212.0,475.0,330.0,31.0,3621.774559536896,4011.5189986099413,8706.29512171733,11094.599892394806,8890.361256627455,5367.6967856191795,1758.2712108913595,602.8909562613576,3.294660574171392
1733,01100011001,46.0,77.0,243.0,131.0,157.0,207.0,205.0,40.0,3621.774559536896,5828.055903640859,9932.533871254984,4834.909847843632,5522.800174571601,3975.133940293449,2843.623810207014,777.9238145307839,3.1930652227263416
1734,11100000010,45.0,72.0,81.0,135.0,160.0,190.0,206.0,200.0,3543.0403299817463,5449.61071509275,3310.844623751661,4437.839956957922,5549.740663228048,4051.0919136748525,2930.452018152266,3889.6190726539194,3.358149533699112
1735,10110000011,45.0,60.0,113.0,296.0,292.0,240.0,267.0,394.0,3543.0403299817463,4541.342262577292,4618.8326232584905,5605.692577210008,7193.110471271305,7393.242742456606,6425.287387948672,7662.549573128222,3.529377451659172
1736,10101101111,45.0,19.0,91.0,337.0,227.0,157.0,204.0,552.0,3543.0403299817463,1438.0917164828093,3719.590873597545,3667.0572275915465,5495.859685915154,5747.486652526197,7315.276519387508,10735.348640524819,3.663171598318497
1737,10000101011,45.0,47.0,58.0,218.0,147.0,143.0,202.0,264.0,3543.0403299817463,3557.384772352212,2370.728249106128,3340.0584939209625,5441.978708602261,3721.9406956887706,4732.137333016251,5134.297175903173,3.481323844418936
1738,00110000000,45.0,35.0,55.0,105.0,161.0,142.0,166.0,70.0,3543.0403299817463,2649.1163198367535,2248.1043741523627,3316.701441515921,4472.121116970175,4076.41123813532,2279.2404585628738,1361.3666754288718,3.3413792168280145
1739,00001000100,45.0,38.0,101.0,292.0,195.0,252.0,306.0,540.0,3543.0403299817463,2876.1834329656185,4128.337123443429,5885.977206070507,8243.78952887273,4937.268269791226,6338.4591800034195,10501.971496165583,3.599060313934068
1740,11100101010,44.0,17.0,89.0,149.0,180.0,172.0,193.0,137.0,3464.306100426596,1286.713641063566,3637.8416236283683,4017.413013667172,5199.514310694239,4557.478402884209,3234.350745960649,2664.389064767935,3.4454083071400436
1741,11001101111,44.0,35.0,121.0,207.0,190.0,166.0,240.0,316.0,3464.306100426596,2649.1163198367535,4945.829623135197,3877.2706992369217,6465.71727754724,4810.671647488887,4493.359761166807,6145.598134793193,3.4998970797473765
1742,10101000111,44.0,110.0,38.0,261.0,153.0,107.0,208.0,504.0,3464.306100426596,8325.794148058369,1553.2357494143596,2499.2046073394617,5603.621640540941,3873.8566424515775,5665.540568427714,9801.840063087877,3.4908143641857743
1743,00010000000,44.0,54.0,116.0,255.0,190.0,399.0,337.0,237.0,3464.306100426596,4087.208036319563,4741.456498212256,9319.463909611637,9078.944677222584,4810.671647488887,5535.2982565098355,4609.198601094895,3.4623681392941177
1744,11110101111,43.0,29.0,104.0,320.0,257.0,441.0,464.0,265.0,3385.571870871446,2194.9820935790244,4250.960998397194,10300.460110623388,12500.38673659133,6507.0663863402315,6946.256635620186,5153.7452712664435,3.5527858355504667
1745,10100110001,43.0,22.0,93.0,251.0,229.0,321.0,245.0,164.0,3385.571870871446,1665.1588296116738,3801.340123566722,7497.613822018385,6600.4197208294745,5798.125301447132,5448.4700485645835,3189.487639576214,3.5028526883454725
1746,10010000001,43.0,25.0,77.0,118.0,111.0,107.0,179.0,205.0,3385.571870871446,1892.2259427405384,3147.3461238133073,2499.2046073394617,4822.347469503983,2810.445015111929,2561.4321343849438,3986.8595494702677,3.4339030354801965
1747,01001111010,43.0,60.0,131.0,108.0,316.0,275.0,282.0,23.0,3385.571870871446,4541.342262577292,5354.575872981081,6423.189411386466,7597.217801118008,8000.9065295078335,2344.361614521813,447.3061933552008,3.3395228654533162
1748,11101000101,42.0,113.0,160.0,273.0,324.0,262.0,292.0,472.0,3306.8376413162964,8552.861261187234,6539.939997534145,6119.547730120925,7866.622687682476,8203.461125191576,5926.025192263472,9179.50101146325,3.464712410969983
1749,01000011001,42.0,62.0,150.0,187.0,203.0,374.0,472.0,74.0,3306.8376413162964,4692.720337996535,6131.193747688261,8735.537599485595,12715.910645842905,5139.822865474969,4059.2187214405462,1439.1590568819502,3.386742602443797
1750,01000010101,42.0,37.0,134.0,194.0,323.0,432.0,336.0,158.0,3306.8376413162964,2800.4943952559966,5477.1997479348465,10090.246638978013,9052.004188566136,8178.141800731109,4211.168085344738,3072.7990673965965,3.468367253593912
1751,00011101110,42.0,119.0,86.0,316.0,212.0,171.0,196.0,443.0,3306.8376413162964,9006.995487444963,3515.217748674603,3994.05596126213,5280.335776663579,5367.6967856191795,6859.428427674934,8615.506245928433,3.4592212994772478
1752,11111101110,41.0,34.0,110.0,185.0,183.0,175.0,255.0,185.0,3228.1034117611466,2573.427282127132,4496.208748304725,4087.484170882297,6869.824607393943,4633.436376265612,4015.8046174679203,3597.8976422048754,3.4540972664608764
1753,11011101010,41.0,70.0,96.0,153.0,177.0,218.0,206.0,206.0,3228.1034117611466,5298.232639673507,3923.963998520487,5091.83742429909,5549.740663228048,4481.520429502805,3321.1789539059014,4006.3076448335373,3.381064435403938
1754,11001001001,41.0,54.0,131.0,257.0,242.0,213.0,233.0,242.0,3228.1034117611466,4087.208036319563,5354.575872981081,4975.052162273882,6277.133856952112,6127.276519433214,5578.712360482462,4706.439077911243,3.463777192522775
1755,00100110000,41.0,46.0,203.0,132.0,228.0,331.0,263.0,78.0,3228.1034117611466,3481.6957346425907,8297.548871871446,7731.1843460688015,7085.3485166455175,5772.805976986665,2865.3308621933265,1516.9514383350286,3.3360133756553316
1756,11110101100,40.0,34.0,83.0,199.0,219.0,298.0,285.0,269.0,3149.3691822059964,2573.427282127132,3392.593873720838,6960.401616702426,7678.039267087348,5544.932056842455,4319.7033452763035,5231.537652719522,3.5220950830388733
1757,11110101110,39.0,48.0,114.0,262.0,225.0,309.0,355.0,265.0,3070.6349526508466,3633.0738100618337,4659.7072482430785,7217.329193157884,9563.873473038626,5696.8480036052615,5687.247620414028,5153.7452712664435,3.5053308181981118
1758,11110000010,39.0,28.0,123.0,147.0,239.0,248.0,301.0,213.0,3070.6349526508466,2119.293055869403,5027.578873104374,5792.548996450341,8109.087085590497,6051.318546051811,3190.936641988023,4142.444312376424,3.4827184594155542
1759,11100101011,39.0,39.0,79.0,172.0,202.0,156.0,210.0,179.0,3070.6349526508466,2951.87247067524,3229.0953737824843,3643.7001751865046,5657.5026178538355,5114.503541014501,3733.61294164585,3481.209070025258,3.460784252184766
1760,01101101101,39.0,39.0,74.0,242.0,212.0,248.0,239.0,182.0,3070.6349526508466,2951.87247067524,3024.722248859542,5792.548996450341,6438.776788890794,5367.6967856191795,5253.106580687766,3539.553356115067,3.495076521868953
1761,01100001000,39.0,95.0,87.0,106.0,209.0,237.0,225.0,85.0,3070.6349526508466,7190.458582414046,3556.0923736591913,5535.621419994882,6061.609947700537,5291.738812237776,2300.9475105491865,1653.0881058779157,3.285148050007138
1762,00001010100,39.0,106.0,187.0,197.0,187.0,204.0,160.0,237.0,3070.6349526508466,8023.0379972198825,7643.554872118032,4764.838690628506,4310.478185031493,4734.713674107484,4276.289241303677,4609.198601094895,3.3102943016119863
1763,11111000010,38.0,43.0,118.0,148.0,191.0,250.0,245.0,200.0,2991.900723095697,3254.628621513726,4823.205748181432,5839.263101260424,6600.4197208294745,4835.990971949355,3212.643693974336,3889.6190726539194,3.4331426059713888
1764,11110100000,38.0,54.0,97.0,288.0,222.0,352.0,358.0,259.0,2991.900723095697,4087.208036319563,3964.8386235050757,8221.682446574678,9644.694939007966,5620.890030223858,6251.630972058168,5037.056699086826,3.509667080924697
1765,11100000011,38.0,22.0,79.0,147.0,158.0,126.0,167.0,134.0,2991.900723095697,1665.1588296116738,3229.0953737824843,2942.9886030352536,4499.061605626622,4000.4532647539168,3190.936641988023,2606.044778678126,3.4442302587979423
1766,01101101010,38.0,52.0,95.0,232.0,210.0,162.0,272.0,220.0,2991.900723095697,3935.8299609003197,3883.0893735358986,3783.842489616755,7327.812914553539,5317.058136698243,5036.036060824635,4278.580979919311,3.4782569737476052
1767,00111010101,38.0,57.0,110.0,286.0,246.0,253.0,174.0,298.0,2991.900723095697,4314.275149448427,4496.208748304725,5909.334258475549,4687.6450262217495,6228.553817275086,6208.216868085541,5795.53241825434,3.4985376818512504
1768,00110000010,38.0,25.0,84.0,166.0,178.0,240.0,165.0,229.0,2991.900723095697,1892.2259427405384,3433.468498705426,5605.692577210008,4445.1806283137275,4506.839753963273,3603.3706297279714,4453.613838188738,3.4953033546180756
1769,11101100001,36.0,34.0,156.0,308.0,261.0,208.0,366.0,213.0,2834.4322639853967,2573.427282127132,6376.441497595792,4858.266900248673,9860.218848259541,6608.343684182103,6685.772011784429,4142.444312376424,3.5178416179587635
1770,11001011001,36.0,58.0,166.0,271.0,242.0,339.0,358.0,121.0,2834.4322639853967,4389.964187158049,6785.187747441676,7918.040765309135,9644.694939007966,6127.276519433214,5882.611088290845,2353.2195389556214,3.428111377448913
1771,10110000001,36.0,50.0,48.0,179.0,214.0,178.0,232.0,227.0,2834.4322639853967,3784.4518854810767,1961.9819992602436,4157.555328097422,6250.193368295665,5418.335434540115,3885.5623055500414,4414.717647462198,3.4996979009033944
1772,01100101000,36.0,127.0,96.0,131.0,148.0,225.0,291.0,91.0,2834.4322639853967,9612.507789121935,3923.963998520487,5255.336791134382,7839.682199026029,3747.2600201492382,2843.623810207014,1769.7766780575334,3.249284802470254
1773,11101000111,35.0,33.0,68.0,234.0,185.0,160.0,173.0,393.0,2755.698034430247,2497.7382444175105,2779.474498952012,3737.1283848066714,4660.704537565302,4684.075025186548,5079.450164797261,7643.101477764952,3.5979039906209858
1774,11100100110,35.0,45.0,113.0,262.0,254.0,214.0,345.0,413.0,2755.698034430247,3406.006696932969,4618.8326232584905,4998.4092146789235,9294.468586474159,6431.108412958828,5687.247620414028,8032.063385030344,3.5739959262639456
1775,11001100100,35.0,18.0,49.0,262.0,216.0,202.0,244.0,348.0,2755.698034430247,1362.4026787731875,2002.856624244832,4718.124585818423,6573.479232173027,5468.974083461051,5687.247620414028,6767.93718641782,3.642692939226383
1776,10100101100,35.0,53.0,108.0,314.0,285.0,322.0,393.0,456.0,2755.698034430247,4011.5189986099413,4414.459498335548,7520.970874423427,10587.612041983606,7216.007471233331,6816.014323702308,8868.331485650937,3.585275832810688
