,variant,correct_counts_6261_b_F_8,correct_counts_6261_b_F_5,correct_counts_6261_b_F_4,correct_counts_6261_b_F_6,correct_counts_6261_b_F_7,correct_counts_6261_b_F_3,correct_counts_6261_b_F_2,correct_counts_6261_b_F_1,mean_bin1__F_,mean_bin2__F_,mean_bin3__F_,mean_bin4__F_,mean_bin5__F_,mean_bin6__F_,mean_bin7__F_,mean_bin8__F_,meanbin__F_
1611,00100000000,58.0,102.0,86.0,152.0,91.0,49.0,83.0,52.0,2619.644505272762,3113.4313046600496,2555.593436217637,3557.9597881672717,3087.17560694933,2968.9847997090487,2619.4654031129066,2516.607008181188,3.2644004068295427
1612,00010001000,58.0,111.0,79.0,318.0,133.0,56.0,102.0,17.0,856.4222421084031,3826.1444948834346,2920.6782128201567,3268.358410060633,3359.57345462133,6211.428725707089,3828.4494353188634,2516.607008181188,3.39245304283494
1613,11111110010,57.0,264.0,205.0,358.0,317.0,91.0,174.0,105.0,5289.666789493078,6526.952373624683,4746.1020958327545,8481.183215980125,7990.336865045325,6992.740515104208,9124.950909744959,2473.2172321780645,3.283162946907888
1614,11011001110,57.0,55.0,68.0,215.0,181.0,61.0,165.0,44.0,2216.6222736923373,6189.351388782026,3181.453053250528,2813.270530178773,1664.6535135511094,4199.55086800951,5210.145472125671,2473.2172321780645,3.2581061527429296
1615,10101111000,57.0,74.0,84.0,252.0,152.0,66.0,88.0,48.0,2418.13338948255,3300.9874073504143,3442.227893680899,3475.2165372796608,2239.7156364142197,4922.264273201844,4375.370783221558,2473.2172321780645,3.317750273611903
1616,10100011000,57.0,93.0,78.0,241.0,112.0,51.0,103.0,58.0,2921.911178958081,3863.6557154215075,2659.9033723897855,3226.9867846168277,2814.7777592773305,4707.403531117637,3223.957419215885,2473.2172321780645,3.2730522461836857
1617,01100011111,57.0,333.0,276.0,339.0,207.0,136.0,191.0,168.0,8463.466863188925,7164.643122771921,7093.075659706095,11418.568622490313,10078.72036386399,6621.617415140576,5958.5641587293585,2473.2172321780645,3.1700979492721038
1618,01010011000,57.0,478.0,288.0,274.0,140.0,234.0,218.0,418.0,21057.911600077205,8177.44607729989,12204.262532141369,11915.02812781598,14467.352354135095,5351.985757370259,4029.946774019856,2473.2172321780645,2.988969426530053
1619,11111011010,56.0,351.0,235.0,388.0,273.0,192.0,202.0,109.0,5491.177905283291,7577.2665486907235,10013.753872526251,9722.33197929429,10623.516059207988,7578.724357152046,7858.396209338719,2429.8274561749404,3.2238543792286443
1620,11110000000,56.0,163.0,94.0,181.0,126.0,95.0,87.0,143.0,7204.022389500096,3263.4761868123414,4954.721968177052,3888.9327917177156,4933.4276856151055,3535.4358470219595,3626.9520966178707,2429.8274561749404,3.131381071874349
1621,11010011001,56.0,317.0,264.0,282.0,286.0,111.0,128.0,195.0,9823.66689477286,4801.43622887333,5789.201457554239,10922.109117164648,9594.457523558212,5508.248115249683,8232.605552640563,2429.8274561749404,3.197392068515788
1622,11000011000,56.0,288.0,169.0,294.0,136.0,72.0,219.0,117.0,5894.200136863716,8214.957297837962,3755.1577021973444,6991.8047000031265,8716.731125503991,5742.641652068818,3914.8054376192886,2429.8274561749404,3.175414608597781
1623,01110001000,56.0,121.0,80.0,251.0,98.0,53.0,90.0,36.0,1813.6000421119124,3376.00984842656,2764.213308561934,3309.7300355044385,3662.2377298124406,4902.731478466916,2820.9627418138994,2429.8274561749404,3.328778641214443
1624,01000011001,56.0,485.0,339.0,300.0,188.0,62.0,140.0,156.0,7858.933515818287,5251.570875330204,3233.608021336602,14024.981025450059,14679.217346768874,5859.838420478386,5411.642810826664,2429.8274561749404,3.2393232127713603
1625,00111101001,56.0,175.0,87.0,230.0,79.0,63.0,58.0,114.0,5743.066800021056,2175.6507912082275,3285.7629894226766,3599.331413611077,5296.624815844439,4492.5427890334295,2274.0413939112045,2429.8274561749404,3.2023157873496784
1626,00010011000,56.0,313.0,147.0,337.0,174.0,79.0,108.0,56.0,2821.1556210629747,4051.211818111872,4120.242478799864,6081.628940239406,9473.391813481769,6582.55182567072,5008.648133424678,2429.8274561749404,3.339603011225322
1627,11000110000,55.0,205.0,184.0,302.0,221.0,147.0,201.0,254.0,12795.955852678493,7539.755328152651,7666.780308652911,7612.3790816602095,6204.617641417772,5898.904009948242,6361.558836131344,2386.4376801718163,3.0629903718053977
1628,01101011000,55.0,432.0,148.0,255.0,133.0,80.0,201.0,201.0,10125.933568458178,7539.755328152651,4172.397446885938,6123.000565683212,13075.096688255986,4980.862657406628,3828.4494353188634,2386.4376801718163,3.1256974053610183
1629,00110011010,55.0,221.0,116.0,241.0,104.0,93.0,134.0,93.0,4685.13344212244,5026.503552101767,4850.412032004903,4799.108551481436,6688.880481723549,4707.403531117637,2993.67474641475,2386.4376801718163,3.1898111914136584
1630,00100011010,55.0,285.0,104.0,315.0,147.0,95.0,153.0,94.0,4735.511221069994,5739.216742325152,4954.721968177052,4302.6490461557705,8625.931842946658,6152.830341502306,4231.444112720849,2386.4376801718163,3.2329018582860902
1631,11101001100,54.0,61.0,60.0,291.0,215.0,85.0,160.0,20.0,1007.5555789510624,6001.795286091662,4433.172287316309,2482.2975266283293,1846.2520786657758,5684.0432678640345,6188.846831530494,2343.0479041686926,3.3247024274415033
1632,11100011001,54.0,221.0,190.0,226.0,224.0,162.0,116.0,220.0,11083.111368461687,4351.301582416455,8449.104829944024,7860.608834323042,6688.880481723549,4414.411610093717,6447.91483843177,2343.0479041686926,3.1020916664822757
1633,11100000011,54.0,131.0,157.0,154.0,130.0,95.0,121.0,124.0,6246.844589496587,4538.857685106819,4954.721968177052,6495.345194677461,3964.9020050035515,3008.050389178905,3742.0934330184377,2343.0479041686926,3.120425994474746
1634,11010011000,54.0,244.0,167.0,281.0,208.0,85.0,134.0,117.0,5894.200136863716,5026.503552101767,4433.172287316309,6909.061449115516,7385.008314663103,5488.715320514755,5987.3494928295,2343.0479041686926,3.2332395868834056
1635,01100111001,54.0,668.0,365.0,416.0,265.0,121.0,168.0,179.0,9017.62243161201,6301.885050396245,6310.751138414981,15100.643286989001,20217.9735827662,8125.642609730028,7628.113536537585,2343.0479041686926,3.2503432555059746
1636,10110110010,53.0,176.0,131.0,326.0,243.0,67.0,97.0,57.0,2871.533400010528,3638.5883921930704,3494.3828617669733,5419.682933138519,5326.89124336355,6367.691083586513,6994.836186334464,2299.6581281655685,3.3638104438167895
1637,00010110010,53.0,417.0,212.0,446.0,152.0,90.0,82.0,104.0,5239.289010545524,3075.9200841219767,4693.947127746681,8770.784594086763,12621.10027546932,8711.626451777867,4375.370783221558,2299.6581281655685,3.30834599033795
1638,00000110010,53.0,338.0,147.0,297.0,143.0,102.0,84.0,106.0,5340.044568440631,3150.9425251981224,5319.806744779571,6081.628940239406,10230.052501459544,5801.240036273602,4116.302776320282,2299.6581281655685,3.2584226769792894
1639,11110011110,52.0,413.0,335.0,484.0,292.0,204.0,457.0,170.0,8564.22242108403,17142.62778589931,10639.613489559142,13859.494523674837,12500.034565392876,9453.87265170513,8405.317557241415,2256.2683521624444,3.1293658758386065
1640,11100111110,52.0,326.0,272.0,456.0,340.0,86.0,168.0,93.0,4685.13344212244,6301.885050396245,4485.327255402383,11253.082120715091,9866.855371230211,8906.954399127146,9787.013594048221,2256.2683521624444,3.321793117145523
1641,11001111011,52.0,290.0,254.0,299.0,319.0,127.0,110.0,196.0,9874.044673720413,4126.234259188018,6623.680946931427,10508.392862726592,8777.263980542213,5840.305625743458,9182.521577945243,2256.2683521624444,3.2051444557280284
1642,10011111000,52.0,123.0,87.0,233.0,127.0,30.0,99.0,54.0,2720.4000631678687,3713.610833269216,1564.649042582227,3599.331413611077,3722.7705848506625,4551.141173238213,3655.737430718012,2256.2683521624444,3.314175296571661
1643,01110110001,52.0,343.0,241.0,306.0,262.0,153.0,239.0,260.0,13098.222526363812,8965.18170859942,7979.710117169357,9970.561731957121,10381.3846390551,5977.035188887954,7541.757534237159,2256.2683521624444,3.0955480961821324
1644,01110101001,52.0,241.0,140.0,281.0,92.0,137.0,490.0,610.0,30730.445158007406,18380.498063655716,7145.230627792169,5792.027562132768,7294.20903210577,5488.715320514755,2648.250737213048,2256.2683521624444,2.7780687351770617
1645,01110011110,52.0,607.0,310.0,469.0,164.0,205.0,346.0,185.0,9319.889105297327,12978.88230617322,10691.768457645217,12825.2038875797,18371.721504100424,9160.88073068121,4720.79479242326,2256.2683521624444,3.139986748612153
1646,01001110010,52.0,829.0,406.0,579.0,343.0,89.0,262.0,561.0,28261.9339895773,9827.939780975097,4641.792159660607,16796.879930185027,25090.868413343083,11309.488151523285,9873.369596348648,2256.2683521624444,3.100365557805718
1647,01000010110,52.0,397.0,278.0,331.0,248.0,109.0,269.0,245.0,12342.555842150516,10090.518324741606,5684.891521382091,11501.311873377925,12015.7717250871,6465.355057261152,7138.762856835174,2256.2683521624444,3.119278817934343
1648,11110110000,51.0,215.0,180.0,224.0,216.0,167.0,183.0,289.0,14559.178115842853,6864.5533584673385,8709.879670374396,7446.892579884987,6507.281916608882,4375.3460206238615,6217.632165630635,2212.878576159321,3.0180627700259457
1649,01111111110,51.0,505.0,453.0,425.0,452.0,113.0,331.0,221.0,11133.48914740924,12416.213998102126,5893.511393726388,18741.346326043884,15284.545897151094,8301.43776234438,13010.971013264107,2212.878576159321,3.2042327961219086
1650,00100111000,51.0,351.0,149.0,440.0,160.0,88.0,176.0,74.0,3727.955642118931,6601.974814700829,4589.637191574532,6164.372191127017,10623.516059207988,8594.4296833683,4605.653456022693,2212.878576159321,3.28353212448853
1651,00100011001,51.0,225.0,146.0,198.0,141.0,70.0,124.0,99.0,4987.400115807759,4651.391346721038,3650.847766025196,6040.257314795601,6809.946191799992,3867.4933575157347,4058.732108119998,2212.878576159321,3.20818840516311
1652,11100101001,50.0,164.0,137.0,152.0,143.0,32.0,81.0,57.0,2871.533400010528,3038.408863583904,1668.9589787543753,5667.9126858013515,4963.694113134217,2968.9847997090487,4116.302776320282,2169.4888001561967,3.3103741264815363
1653,01101011011,50.0,520.0,336.0,304.0,177.0,354.0,261.0,528.0,26599.467284308048,9790.428560437023,18462.858702470276,13900.866149118643,15738.54230993776,5937.9695994180975,5095.004135725104,2169.4888001561967,2.9504486789286872
1654,01001111011,50.0,757.0,425.0,625.0,382.0,186.0,262.0,486.0,24483.600568510818,9827.939780975097,9700.824064009807,17582.94081361733,22911.685631967088,12207.996709329971,10995.997626254179,2169.4888001561967,3.11896760382422
1655,01110011100,49.0,418.0,285.0,502.0,227.0,229.0,378.0,322.0,16221.644821112106,14179.241363391551,11943.487691710998,11790.913251484562,12651.366702988431,9805.462956933832,6534.270840732195,2126.0990241530726,3.0492322228573796
1656,01100011110,49.0,286.0,239.0,318.0,202.0,152.0,249.0,143.0,7204.022389500096,9340.29391398015,7927.555149083282,9887.818481069511,8656.19827046577,6211.428725707089,5814.637488228649,2126.0990241530726,3.1391628138932224
1657,01010111011,49.0,1567.0,863.0,636.0,376.0,232.0,184.0,423.0,21309.800494814972,6902.064579005411,12099.95259596922,35703.712758004134,47427.49192244706,12422.857451414178,10823.285621653327,2126.0990241530726,3.220190186107764
1658,11100000000,48.0,89.0,54.0,140.0,59.0,119.0,164.0,100.0,5037.777894755312,6151.8401682439535,6206.441202242833,2234.067773965496,2693.712049200886,2734.5912628899137,1698.3347119083678,2082.709248149949,3.0071337340506097
1659,01101110010,48.0,527.0,252.0,426.0,190.0,67.0,198.0,157.0,7909.31129476584,7427.221666538432,3494.3828617669733,10425.649611838982,15950.407302571539,8320.970557079308,5469.213479026947,2082.709248149949,3.2348882337715508
1660,01100001100,48.0,112.0,76.0,277.0,213.0,140.0,190.0,86.0,4332.488989489569,7127.131902233848,7301.695532050392,3144.243533729217,3389.8398821404407,5410.584141575043,6131.27616333021,2082.709248149949,3.169603103376694
1661,01100001010,48.0,167.0,112.0,193.0,104.0,55.0,164.0,76.0,3828.7112000140373,6151.8401682439535,2868.5232447340827,4633.622049706214,5054.49339569155,3769.829383841095,2993.67474641475,2082.709248149949,3.175059161679567
1662,00010110011,48.0,354.0,256.0,405.0,135.0,123.0,84.0,127.0,6397.977926339247,3150.9425251981224,6415.06107458713,10591.136113614204,10714.315341765323,7910.781867645821,3886.020103519147,2082.709248149949,3.238595716956586
1663,11110011001,47.0,139.0,144.0,192.0,171.0,53.0,63.0,57.0,2871.533400010528,2363.206893898592,2764.213308561934,5957.51406390799,4207.03342515644,3750.296589106167,4922.292131124253,2039.3194721468249,3.3252008209739063
1664,11010000010,47.0,160.0,131.0,206.0,152.0,148.0,146.0,143.0,7204.022389500096,5476.638198558641,7718.9352767389855,5419.682933138519,4842.628403057773,4023.7557153951584,4375.370783221558,2039.3194721468249,3.0907505347266726
1665,01110011111,47.0,524.0,285.0,461.0,206.0,141.0,154.0,270.0,13602.000315839343,5776.727962863225,7353.8505001364665,11790.913251484562,15859.608020014206,9004.618372801786,5929.778824629217,2039.3194721468249,3.1569502033198407
1666,01110000000,47.0,192.0,157.0,179.0,89.0,80.0,61.0,110.0,5541.555684230843,2288.184452822446,4172.397446885938,6495.345194677461,5811.1540836693275,3496.370257552104,2561.894734912623,2039.3194721468249,3.1787698919816143
1667,01100101000,47.0,253.0,142.0,281.0,103.0,70.0,196.0,70.0,3526.4445263287184,7352.199225462286,3650.847766025196,5874.770813020379,7657.406162335103,5488.715320514755,2964.8894123146083,2039.3194721468249,3.2026975624742184
1668,00110111110,47.0,327.0,116.0,305.0,184.0,62.0,140.0,82.0,4130.977873699356,5251.570875330204,3233.608021336602,4799.108551481436,9897.121798749324,5957.502394153025,5296.501474426096,2039.3194721468249,3.2905714419002337
1669,00010111010,47.0,634.0,332.0,628.0,194.0,174.0,108.0,223.0,11234.244705304347,4051.211818111872,9074.964446976915,13735.379647343421,19188.915047116425,12266.595093534754,5584.354815427515,2039.3194721468249,3.226647956591842
1670,00001111010,47.0,247.0,154.0,358.0,200.0,59.0,113.0,101.0,5088.155673702865,4238.767920802236,3077.1431170783794,6371.230318346044,7475.807597220437,6992.740515104208,5757.066820028366,2039.3194721468249,3.287836098803688
1671,11100000010,46.0,101.0,113.0,162.0,83.0,115.0,174.0,208.0,10478.578021091049,6526.952373624683,5997.8213298985365,4674.99367515002,3056.909179430219,3164.3127470583286,2389.1827303117716,1995.929696143701,2.9397551822435375
1672,01010000010,46.0,318.0,157.0,277.0,165.0,156.0,144.0,153.0,7707.800178975628,5401.615757482496,8136.17502142758,6495.345194677461,9624.723951077323,5410.584141575043,4749.580126523402,1995.929696143701,3.1481600009896527
1673,00110011000,46.0,210.0,122.0,331.0,120.0,133.0,175.0,117.0,5894.200136863716,6564.463594162756,6936.610755447872,5047.338304144269,6355.949779013326,6465.355057261152,3454.2400920170194,1995.929696143701,3.1396732215985326
1674,11100010100,45.0,180.0,145.0,235.0,140.0,112.0,231.0,127.0,6397.977926339247,8665.091944294838,5841.356425640313,5998.885689351795,5447.956953439994,4590.206762708069,4029.946774019856,1952.5399201405771,3.087867346713592
1675,01100111110,45.0,504.0,344.0,474.0,263.0,130.0,90.0,227.0,11435.755821094559,3376.00984842656,6780.14585118965,14231.839152669087,15254.279469631983,9258.54470435585,7570.542868337301,1952.5399201405771,3.2250075051376985
1676,00111111000,45.0,249.0,122.0,333.0,139.0,118.0,249.0,91.0,4584.377884227334,9340.29391398015,6154.286234156759,5047.338304144269,7536.340452258659,6504.420646731009,4001.161439919714,1952.5399201405771,3.1546232636298708
1677,00111110011,45.0,345.0,188.0,480.0,194.0,211.0,416.0,432.0,21763.20050534295,15604.667743838321,11004.698266161662,7777.865583435431,10441.917494093323,9375.741472765418,5584.354815427515,1952.5399201405771,2.9565585698260377
1678,00010111000,45.0,356.0,125.0,326.0,146.0,123.0,107.0,98.0,4937.022336860206,4013.700597573799,6415.06107458713,5171.453180475685,10774.848196803545,6367.691083586513,4202.658778620707,1952.5399201405771,3.2461233979876867
1679,10111011000,44.0,104.0,84.0,258.0,173.0,78.0,129.0,53.0,2670.0222842203157,4838.947449411403,4068.08751071379,3475.2165372796608,3147.7084619875523,5039.461041611412,4979.862799324536,1909.1501441374533,3.2630127155479234
1680,10110111010,44.0,189.0,142.0,443.0,199.0,86.0,188.0,75.0,3778.3334210664843,7052.109461157703,4485.327255402383,5874.770813020379,5720.354801111994,8653.028067573083,5728.281485928224,1909.1501441374533,3.259848860856551
1681,01110111111,44.0,1076.0,636.0,552.0,418.0,209.0,296.0,247.0,12443.31140004562,11103.321279269576,10900.388329989513,26312.35378226029,32566.676010563522,10782.10269368023,12032.269653859285,1909.1501441374533,3.2329823728062808
1682,01000011010,44.0,390.0,309.0,296.0,98.0,147.0,332.0,235.0,11838.778052674983,12453.725218640198,7666.780308652911,12783.832262135895,11803.90673245332,5781.707241538674,2820.9627418138994,1909.1501441374533,3.0337243894492074
1683,00000111010,44.0,472.0,216.0,422.0,175.0,117.0,360.0,237.0,11939.53361057009,13504.03939370624,6102.131266070684,8936.271095861985,14285.75378902043,8242.839378139597,5037.43346752482,1909.1501441374533,3.091037411807936
1684,11001111000,43.0,255.0,222.0,291.0,260.0,72.0,159.0,220.0,11083.111368461687,5964.284065553589,3755.1577021973444,9184.500848524818,7717.939017373325,5684.0432678640345,7484.1868660368755,1865.7603681343292,3.1463839557196267
1685,10100110010,43.0,146.0,105.0,312.0,177.0,49.0,186.0,37.0,1863.9778210594654,6977.087020081557,2555.593436217637,4344.0206715995755,4418.8984177902175,6094.231957297521,5095.004135725104,1865.7603681343292,3.2883947507010114
1686,01111111111,43.0,675.0,481.0,600.0,521.0,206.0,241.0,215.0,10831.222473723921,9040.204149675566,10743.923425731291,19899.751838470438,20429.83857539998,11719.676840956772,14997.159066173894,1865.7603681343292,3.2533286852127934
1687,01000110000,43.0,489.0,268.0,420.0,246.0,59.0,129.0,216.0,10881.600252671475,4838.947449411403,3077.1431170783794,11087.59561893987,14800.283056845317,8203.77378866974,7081.19218863489,1865.7603681343292,3.2276599907313592
1688,00010111011,43.0,503.0,280.0,428.0,150.0,148.0,176.0,227.0,11435.755821094559,6601.974814700829,7718.9352767389855,11584.055124265537,15224.013042112872,8360.036146549164,4317.800115021274,1865.7603681343292,3.1461410290454923
1689,11010110011,42.0,482.0,321.0,313.0,227.0,152.0,238.0,189.0,9521.40022108754,8927.670488061347,7927.555149083282,13280.29176746156,14588.41806421154,6113.764752032449,6534.270840732195,1822.3705921312053,3.153009931066495
1690,01100011011,42.0,560.0,264.0,279.0,167.0,106.0,116.0,252.0,12695.200294783386,4351.301582416455,5528.426617123868,10922.109117164648,16949.199410702204,5449.6497310448985,4807.150794723685,1822.3705921312053,3.150448593796145
1691,01000111000,42.0,842.0,411.0,531.0,239.0,190.0,154.0,182.0,9168.755768454668,5776.727962863225,9909.443936354104,17003.738057404054,25484.331971091528,10371.914004246742,6879.694849933897,1822.3705921312053,3.2500379194258597
1692,11111111011,41.0,283.0,287.0,381.0,186.0,98.0,179.0,301.0,15163.711463213489,6714.508476315047,5111.186872435274,11873.656502372174,8565.398987908435,7441.99479400755,5354.07214262638,1778.9808161280814,3.0705852139710705
1693,11101111011,41.0,191.0,201.0,257.0,217.0,161.0,157.0,186.0,9370.26688424488,5889.261624477444,8396.949861857951,8315.696714204902,5780.887656150217,5019.928246876484,6246.417499730777,1778.9808161280814,3.099637394265071
1694,11011011010,41.0,244.0,197.0,274.0,213.0,103.0,140.0,97.0,4886.644557912653,5251.570875330204,5371.9617128656455,8150.210212429681,7385.008314663103,5351.985757370259,6131.27616333021,1778.9808161280814,3.2300222786308566
1695,11001011010,41.0,204.0,131.0,257.0,184.0,180.0,398.0,149.0,7506.289063185415,14929.46577415301,9387.894255493362,5419.682933138519,6174.35121389866,5019.928246876484,5296.501474426096,1778.9808161280814,3.0178577421732813
1696,11000111011,41.0,383.0,306.0,393.0,374.0,190.0,201.0,191.0,9622.155778982646,7539.755328152651,9909.443936354104,12659.717385804479,11592.041739819544,7676.388330826686,10765.714953453044,1778.9808161280814,3.1936514317188602
1697,01111011010,41.0,455.0,266.0,439.0,235.0,165.0,231.0,217.0,10931.978031619028,8665.091944294838,8605.569734202247,11004.85236805226,13771.224521195541,8574.896888633371,6764.55351353333,1778.9808161280814,3.1495988513359814
1698,00000011000,41.0,275.0,170.0,360.0,135.0,182.0,480.0,163.0,8211.577968451158,18005.385858274985,9492.204191665509,7033.176325446932,8323.267567755547,7031.806104574063,3886.020103519147,1778.9808161280814,3.0118693742694087
1699,01010110011,40.0,1387.0,950.0,748.0,396.0,286.0,269.0,737.0,37128.42308434665,10090.518324741606,14916.320872617229,39303.04417161521,41979.534969007065,14610.530461726108,11398.992303656165,1735.5910401249573,3.1101507999407936
1700,00010011010,40.0,281.0,178.0,315.0,152.0,300.0,660.0,598.0,30125.911810636768,24757.405555128105,15646.490425822269,7364.149328997376,8504.866132870213,6152.830341502306,4375.370783221558,1735.5910401249573,2.8025597967635187
1701,11111111110,39.0,197.0,246.0,320.0,393.0,191.0,242.0,185.0,9319.889105297327,9077.715370213638,9961.598904440178,10177.419859176149,5962.486221264882,6250.494315176945,11312.636301355738,1692.2012641218334,3.1455525064542162
1702,11110110011,39.0,376.0,295.0,275.0,252.0,77.0,145.0,250.0,12594.444736888281,5439.1269780205685,4015.9325426277155,12204.629505922618,11380.176747185766,5371.518552105187,7253.904193235741,1692.2012641218334,3.1453678433663743
1703,11110011011,39.0,360.0,305.0,310.0,275.0,135.0,84.0,137.0,6901.755715814777,3150.9425251981224,7040.920691620021,12618.345760360673,10895.913906879989,6055.166367827665,7915.966877539003,1692.2012641218334,3.2506698740292364
1704,10101111010,39.0,131.0,102.0,303.0,167.0,117.0,192.0,77.0,3879.0889789615903,7202.154343309995,6102.131266070684,4219.90579526816,3964.9020050035515,5918.43680468317,4807.150794723685,1692.2012641218334,3.16892957733621
1705,01010110001,39.0,447.0,384.0,379.0,204.0,300.0,436.0,809.0,40755.62316857048,16354.89215459978,15646.490425822269,15886.704170421306,13529.093101042652,7402.929204537694,5872.208156428933,1692.2012641218334,2.8560042988061256
1706,11110011000,38.0,155.0,116.0,221.0,151.0,75.0,199.0,90.0,4534.000105279781,7464.732887076505,3911.622606455567,4799.108551481436,4691.296265462217,4316.747636419078,4346.585449121416,1648.8114881187096,3.1441115090951786
1707,11010011110,38.0,265.0,282.0,362.0,252.0,182.0,178.0,163.0,8211.577968451158,6676.997255776974,9492.204191665509,11666.798375153146,8020.603292564436,7070.871694043919,7253.904193235741,1648.8114881187096,3.1574805696317716
1708,01100110011,38.0,605.0,334.0,376.0,161.0,92.0,109.0,307.0,15465.978136898808,4088.723038649945,4798.257063918829,13818.122898231031,18311.188649062202,7344.330820332911,4634.438790122835,1648.8114881187096,3.1427611274263625
1709,01000110011,38.0,798.0,478.0,384.0,196.0,161.0,186.0,535.0,26952.111736940922,6977.087020081557,8396.949861857951,19775.636962139022,24152.609160250642,7500.593178212334,5641.925483627799,1648.8114881187096,3.0495239192566483
1710,00111111011,38.0,298.0,204.0,291.0,201.0,153.0,178.0,146.0,7355.155726342756,6676.997255776974,7979.710117169357,8439.81159053632,9019.3954006951,5684.0432678640345,5785.852154128507,1648.8114881187096,3.1502434874246417
1711,01100111011,37.0,854.0,516.0,555.0,358.0,161.0,304.0,329.0,16574.289273744977,11403.411043574159,8396.949861857951,21347.75872900363,25847.529101320863,10840.701077885014,10305.149607850775,1605.4217121155857,3.173562044278713
1712,01011111011,37.0,908.0,634.0,656.0,490.0,275.0,151.0,523.0,26347.578389570284,5664.1943012490065,14342.616223670413,26229.610531372677,27481.91618735286,12813.513346112737,14104.813709069496,1605.4217121155857,3.1505270465247586
1713,11101011010,36.0,155.0,154.0,213.0,173.0,188.0,176.0,134.0,6750.622378972118,6601.974814700829,9805.134000181955,6371.230318346044,4691.296265462217,4160.485278539654,4979.862799324536,1562.0319361124616,3.0739144658452746
1714,01110111100,36.0,626.0,424.0,510.0,279.0,175.0,360.0,247.0,12443.31140004562,13504.03939370624,9127.11941506299,17541.569188173526,18946.783626963537,9961.725314813257,8031.10821393957,1562.0319361124616,3.1446506008422888
1715,01110000010,36.0,170.0,92.0,186.0,74.0,79.0,136.0,152.0,7657.422400028075,5101.525993177913,4120.242478799864,3806.1895408301048,5145.292678248883,3633.099820696599,2130.1147234104956,1562.0319361124616,3.0382338634340478
1716,01100101010,36.0,127.0,128.0,163.0,99.0,53.0,138.0,61.0,3073.0445158007406,5176.5484342540585,2764.213308561934,5295.568056807102,3843.8362949271072,3183.8455417932564,2849.7480759140412,1562.0319361124616,3.1737067352626975
1717,01100011000,36.0,339.0,152.0,310.0,80.0,80.0,156.0,164.0,8261.955747398712,5851.750403939371,4172.397446885938,6288.487067458434,10260.318928978655,6055.166367827665,2302.8267280113464,1562.0319361124616,3.125409319044559
1718,01000111011,36.0,885.0,497.0,591.0,258.0,146.0,145.0,271.0,13652.378094786896,5439.1269780205685,7614.625340566838,20561.697845571325,26785.788354413304,11543.88168834242,7426.616197836592,1562.0319361124616,3.22714116457218
1719,00110110000,36.0,281.0,136.0,296.0,118.0,96.0,93.0,69.0,3476.0667473811654,3488.5435100407785,5006.876936263126,5626.541060357546,8504.866132870213,5781.707241538674,3396.6694238167356,1562.0319361124616,3.2623445630928685
1720,00100111010,36.0,352.0,198.0,338.0,216.0,136.0,239.0,117.0,5894.200136863716,8965.18170859942,7093.075659706095,8191.581837873486,10653.7824867271,6602.084620405648,6217.632165630635,1562.0319361124616,3.1797964501509175
1721,11011111011,35.0,253.0,240.0,187.0,276.0,120.0,224.0,136.0,6851.377936867225,8402.513400528327,6258.596170328908,9929.190106513317,7657.406162335103,3652.632615431527,7944.752211639145,1518.6421601093377,3.1502338169521957
1722,11010011011,35.0,342.0,303.0,334.0,242.0,77.0,101.0,154.0,7758.177957923181,3788.6332743453618,4015.9325426277155,12535.602509473061,10351.11821153599,6523.9534414659365,6966.0508522343225,1518.6421601093377,3.2400391939578617
1723,01111111001,35.0,433.0,350.0,294.0,224.0,140.0,238.0,331.0,16675.044831640083,8927.670488061347,7301.695532050392,14480.06890533192,13105.363115775097,5742.641652068818,6447.91483843177,1518.6421601093377,3.05708892977182
1724,01101111011,35.0,625.0,311.0,271.0,200.0,89.0,148.0,166.0,8362.711305293818,5551.660639634788,4641.792159660607,12866.575513023507,18916.517199444424,5293.387373165475,5757.066820028366,1518.6421601093377,3.2234802504725626
1725,01100110001,35.0,572.0,260.0,327.0,161.0,76.0,119.0,211.0,10629.71135793371,4463.8352440306735,3963.777574541641,10756.622615389426,17312.39654093154,6387.223878321441,4634.438790122835,1518.6421601093377,3.192960436539183
1726,11110011010,34.0,219.0,207.0,320.0,136.0,139.0,217.0,133.0,6700.244600024565,8139.934856761817,7249.540563964318,8563.926466867735,6628.347626685327,6250.494315176945,3914.8054376192886,1475.2523841062139,3.105585403995512
1727,11100011010,34.0,227.0,143.0,290.0,139.0,55.0,60.0,51.0,2569.266726325209,2250.673232284373,2868.5232447340827,5916.142438464184,6870.479046838215,5664.510473129107,4001.161439919714,1475.2523841062139,3.3446970713572575
1728,11000011010,34.0,314.0,228.0,258.0,186.0,162.0,389.0,301.0,15163.711463213489,14591.864789310353,8449.104829944024,9432.73060118765,9503.65824100088,5039.461041611412,5354.07214262638,1475.2523841062139,2.972449395944817
1729,01110011001,34.0,261.0,221.0,226.0,162.0,109.0,196.0,163.0,8211.577968451158,7352.199225462286,5684.891521382091,9143.129223081012,7899.537582487992,4414.411610093717,4663.224124222977,1475.2523841062139,3.100331477960413
1730,01011111110,34.0,498.0,332.0,433.0,270.0,109.0,220.0,181.0,9118.377989507115,8252.468518376036,5684.891521382091,13735.379647343421,15072.680904517318,8457.700120223804,7772.040207038294,1475.2523841062139,3.206380766017034
