Antigen,Num_Sequences,Num_Parameters,Term,Coefficient,StdError,pValue,CI_Lower,CI_Upper
H9,1842,562,"29,83,87",0.13027944250566942,0.13042306096925152,0.31803249942881745,-0.3824681113692187,0.6430269963805575
H9,1842,562,"29,83,112.1",0.2093815589124361,0.13003617986425683,0.10760529214412584,-0.30184500366879413,0.7206081214936664
H9,1842,562,"29,84,85",-0.1169170714734124,0.13097598020459256,0.3722068468204832,-0.6318383819163842,0.39800423896955944
H9,1842,562,"29,84,87",-0.16440811575867426,0.13054921984733328,0.20813089264932924,-0.6776516529025893,0.34883542138524076
H9,1842,562,"29,84,112.1",-0.12261390524788959,0.1309142230831739,0.34914242510899185,-0.6372924226394913,0.392064612143712
H9,1842,562,"29,85,87",0.3261530029463347,0.12606688867516513,0.009786997025335501,-0.16946861728268575,0.8217746231753551
H9,1842,562,"29,85,112.1",0.28436024905436436,0.12618116509458002,0.024390794972739934,-0.21171063953322022,0.7804311376419489
H9,1842,562,"29,87,112.1",0.016976813942204044,0.12712319598133343,0.8937824577455509,-0.48279759171719094,0.5167512196015991
H9,1842,562,"35,65,66",0.14205197282630305,0.12799775290528906,0.26729344480635653,-0.3611606815611165,0.6452646272137226
H9,1842,562,"35,65,69",-0.20720499403408862,0.12752022140939284,0.10443442214745667,-0.70854027256022,0.2941302844920427
H9,1842,562,"35,65,82",-0.18392909565621954,0.1266981731991122,0.1468271064924843,-0.6820325591501304,0.31417436783769137
H9,1842,562,"35,65,83",-0.05144707585731645,0.13234588594403943,0.6975390875248711,-0.5717540582184328,0.46885990650379994
H9,1842,562,"35,65,84",0.008196818456124605,0.1317506910225459,0.9504016374087929,-0.5097702039484737,0.526163840860723
H9,1842,562,"35,65,85",-0.1860532060707235,0.12667312243200066,0.142141909387548,-0.6840581845309013,0.31195177238945426
H9,1842,562,"35,65,87",-0.0990322178632222,0.12696447306154,0.43553540849263395,-0.598182617397756,0.4001181816713116
H9,1842,562,"35,65,112.1",-0.14629010836890424,0.1275922480661757,0.25178447278083504,-0.6479085537813571,0.3553283370435487
H9,1842,562,"35,66,69",0.018338636054923557,0.12795185823048238,0.8860564665748567,-0.48469358718735867,0.5213708592972058
H9,1842,562,"35,66,82",0.20564652562719554,0.12723460770378758,0.10628058982003248,-0.2945658860699111,0.7058589373243022
H9,1842,562,"35,66,83",0.07744605700473434,0.133976166236355,0.5633263265278305,-0.44927023844720365,0.6041623524566724
H9,1842,562,"35,66,84",-0.1915030138441814,0.13261426600599405,0.14896669171810278,-0.7128651103795347,0.32985908269117187
H9,1842,562,"35,66,85",-0.24685480547192473,0.12741275819919928,0.05291111542710711,-0.7477676012120457,0.2540579902681962
H9,1842,562,"35,66,87",-0.10695202622215458,0.12760927666223007,0.40211917240143835,-0.6086374181616091,0.3947333657172999
H9,1842,562,"35,66,112.1",0.35769505059483,0.1292523724476811,0.005731661872449267,-0.15045003749430141,0.8658401386839614
H9,1842,562,"35,69,82",-0.38775499093888915,0.1269527407275308,0.002302264898714842,-0.8868592657657236,0.1113492838879453
H9,1842,562,"35,69,83",-0.06421898974944704,0.13254332914518246,0.6281046085587607,-0.5853022038418458,0.4568642243429517
H9,1842,562,"35,69,84",0.09371965736627982,0.13201993917731641,0.4779015450709908,-0.4253058920481734,0.6127452067807331
H9,1842,562,"35,69,85",-0.16285548852465914,0.12693635261108904,0.19973496058511234,-0.661895334817493,0.3361843577681747
H9,1842,562,"35,69,87",-0.18247073755658538,0.12736340306962862,0.15219406999353804,-0.6831894976578364,0.31824802254466567
H9,1842,562,"35,69,112.1",-0.11478691858582055,0.12773944100072063,0.3690336886373906,-0.6169840409329712,0.38741020376133006
H9,1842,562,"35,82,83",-1.4072230436396342,0.13776242168633168,1.3302606304578087e-23,-1.9488246914663236,-0.8656213958129448
H9,1842,562,"35,82,84",0.4220702721227021,0.1326837230907931,0.0015027829115798886,-0.09956488923773144,0.9437054334831356
H9,1842,562,"35,82,85",-0.8462935607894299,0.12971414800417227,9.816487861901637e-11,-1.3562540815579545,-0.33633304002090525
H9,1842,562,"35,82,87",-0.7519589234737944,0.12648544984335633,3.560060474767881e-09,-1.249226082563367,-0.254691764384222
H9,1842,562,"35,82,112.1",-0.8692705762924317,0.12682530792546845,1.112921815167965e-11,-1.367873859522724,-0.37066729306213925
H9,1842,562,"35,83,84",0.4987354478755005,0.13884610952366744,0.0003405828099127961,-0.04712662969136261,1.0445975254423636
H9,1842,562,"35,83,85",-0.01146621712728213,0.1378371175078199,0.9337160822439781,-0.5533615254421409,0.5304290911875766
H9,1842,562,"35,83,87",-0.3665035852590294,0.13316492416925693,0.006002260829904519,-0.8900305491432701,0.15702337862521132
H9,1842,562,"35,83,112.1",0.38631634829507844,0.13266801428488734,0.0036546170570244704,-0.1352570551849418,0.9078897517750987
H9,1842,562,"35,84,85",-0.06151273160079765,0.13264335665053498,0.6429090954510805,-0.5829891956162434,0.45996373241464816
H9,1842,562,"35,84,87",0.10733433976209417,0.1321002113814171,0.41664320564870505,-0.41200679323083733,0.6266754727550257
H9,1842,562,"35,84,112.1",0.14761599783932403,0.1324736230595733,0.26535762119421585,-0.37319317250175754,0.6684251681804055
H9,1842,562,"35,85,87",-1.0174127415726442,0.1265448975171727,2.028816416301149e-15,-1.5149136143099902,-0.5199118688352982
H9,1842,562,"35,85,112.1",-0.25051775389128605,0.12690131624883338,0.04858342271490986,-0.7494198576030935,0.24838434982052143
H9,1842,562,"35,87,112.1",-0.3715483382358201,0.12731927063244725,0.0035816264158839654,-0.8720935952844429,0.12899691881280262
H9,1842,562,"65,66,69",-0.007773851542355215,0.1261630622598634,0.9508770659211254,-0.503773570321854,0.4882258672371435
H9,1842,562,"65,66,82",-0.0994033303303209,0.12533810103687182,0.42787731291234765,-0.5921597818073424,0.3933531211467006
H9,1842,562,"65,66,83",0.09496379367540869,0.1292383497914375,0.4625984734783044,-0.41312616549223985,0.6030537528430573
H9,1842,562,"65,66,84",0.08659623806038177,0.12984970802499687,0.5049588231489104,-0.4238972257978425,0.597089701918606
H9,1842,562,"65,66,85",0.02883537144037024,0.1255881713349643,0.8184372647537121,-0.46490421087785977,0.5225749537586002
H9,1842,562,"65,66,87",-0.0015394743454458237,0.12594542088221222,0.9902493293088119,-0.49668355392139213,0.4936046052305005
H9,1842,562,"65,66,112.1",-0.0973218152282479,0.12671300884663617,0.4425996674288518,-0.5954836038520976,0.4008399733956019
H9,1842,562,"65,69,82",-0.036879567178608824,0.12522248338610134,0.7684141867801624,-0.5291814773561334,0.4554223429989158
H9,1842,562,"65,69,83",-0.05749704983504361,0.1291869952874961,0.6563455737803372,-0.5653851129876721,0.45039101331758485
H9,1842,562,"65,69,84",0.03038546723631419,0.12988994281965482,0.8150748610356326,-0.4802661764130314,0.5410371108856598
H9,1842,562,"65,69,85",-0.03813467571239626,0.12513722316454354,0.7606115414797032,-0.5301013923304253,0.4538320409056328
H9,1842,562,"65,69,87",-0.0854823755573467,0.12619729414855857,0.49829305917478517,-0.581616674196132,0.4106519230814386
H9,1842,562,"65,69,112.1",-0.12390224114175585,0.1261709868359072,0.3262763171910207,-0.6199331147412055,0.37212863245769384
H9,1842,562,"65,82,83",-0.19495781828674763,0.1324753016053378,0.14136011925981404,-0.7157735876926603,0.32585795111916505
H9,1842,562,"65,82,84",-0.030722568918965493,0.13073159855605032,0.8142425028165176,-0.5446831129792844,0.48323797514135336
H9,1842,562,"65,82,85",-0.10050293697133109,0.12834198372569466,0.4337208927143439,-0.6050689065609827,0.40406303261832055
H9,1842,562,"65,82,87",-0.08591634388287261,0.12516734860487252,0.49257779123892864,-0.5780014961956577,0.4061688084299124
H9,1842,562,"65,82,112.1",-0.08717617161564706,0.1249683929499266,0.4855629764233753,-0.578479146109226,0.4041268028779319
H9,1842,562,"65,83,84",0.0035520830577361606,0.1340476452389251,0.9788637324100387,-0.5234452262229593,0.5305493923384316
H9,1842,562,"65,83,85",0.11223485406513467,0.1326227601046874,0.39755951677114687,-0.4091606363216972,0.6336303444519665
H9,1842,562,"65,83,87",-0.06748779028307356,0.129209344069267,0.6015424211499518,-0.575463715835955,0.44048813526980796
H9,1842,562,"65,83,112.1",-0.15195838717283827,0.12843503259435265,0.23696792921257515,-0.6568901707484571,0.3529733964027806
H9,1842,562,"65,84,85",-0.01368627336300604,0.13078981117595,0.9166752738637189,-0.5278756755580474,0.5005031288320354
H9,1842,562,"65,84,87",0.03928757679481737,0.12929615849268783,0.7612860240297321,-0.46902965253455337,0.547604806124188
H9,1842,562,"65,84,112.1",-0.16953130276925896,0.1297596277744341,0.19161636436485202,-0.6796706235197747,0.3406080179812567
H9,1842,562,"65,85,87",0.11356987606106828,0.12516965602624178,0.36440439399200464,-0.3785243476893448,0.6056640998114813
H9,1842,562,"65,85,112.1",-0.05480993732443962,0.1250485097323643,0.661235973289132,-0.5464278843689921,0.4368080097201129
H9,1842,562,"65,87,112.1",-0.09281802040496454,0.12581373986234085,0.4608067534958903,-0.5874444068649156,0.4018083660549866
H9,1842,562,"66,69,82",-0.09807422205141597,0.12529776159268366,0.4339309089847002,-0.5906720823162819,0.39452363821345
H9,1842,562,"66,69,83",0.27457046265260043,0.1296894415710166,0.034440583164303554,-0.23529292680286185,0.7844338521080627
H9,1842,562,"66,69,84",-0.15901639351483354,0.12978873400451213,0.2207274906916927,-0.669270143018701,0.35123735598903394
H9,1842,562,"66,69,85",-0.08072808762109276,0.12556040850047334,0.5203767464988114,-0.5743585226354021,0.4129023473932165
H9,1842,562,"66,69,87",0.010801667910987606,0.12625247479091514,0.9318326866842581,-0.485549568891795,0.5071529047137702
H9,1842,562,"66,69,112.1",0.10712066394631853,0.12679252332658003,0.39835247392935347,-0.3913537293257113,0.6055950572183484
H9,1842,562,"66,82,83",0.3469963001404216,0.13268150435954418,0.00902081881107821,-0.17463013846030873,0.8686227387411519
H9,1842,562,"66,82,84",-0.07851274837066957,0.1302057326260607,0.5466221944875469,-0.5904058937112797,0.4333803969699406
H9,1842,562,"66,82,85",0.17153328496745623,0.12816569794116056,0.18101312790681595,-0.3323396315368665,0.675406201471779
H9,1842,562,"66,82,87",0.09405811980677137,0.12508485602612035,0.4522166682891614,-0.3977027197069299,0.5858189593204726
H9,1842,562,"66,82,112.1",-0.1849443835277092,0.1259639897775708,0.14228685285896794,-0.6801614651908824,0.310272698135464
H9,1842,562,"66,83,84",-0.0210309985512957,0.1343190732831875,0.8756045586391308,-0.5490954048983712,0.5070334077957799
H9,1842,562,"66,83,85",-0.053634773007658954,0.13317404209548628,0.6872053244393304,-0.5771975832701073,0.4699280372547894
H9,1842,562,"66,83,87",-0.25013382452503163,0.1295178544170038,0.05367035921021095,-0.7593226331752085,0.25905498412514527
H9,1842,562,"66,83,112.1",0.08787070142342907,0.13001776793462888,0.49926679292234766,-0.42328347616845424,0.5990248790153123
H9,1842,562,"66,84,85",-0.14277382055209764,0.13053598136945316,0.2742701199488733,-0.6559653117073692,0.3704176706031739
H9,1842,562,"66,84,87",0.05726572343929914,0.12964415057371595,0.6587703021863194,-0.4524196081795667,0.566951055058165
H9,1842,562,"66,84,112.1",0.05728599067676371,0.13107743119411808,0.662156555242132,-0.4580341660003849,0.5726061473539124
H9,1842,562,"66,85,87",0.19643519430647693,0.12560059741120294,0.11807249170711755,-0.29735324011005737,0.6902236287230112
H9,1842,562,"66,85,112.1",0.10249073123890495,0.12632857498705527,0.4173426129319042,-0.3941596872356638,0.5991411497134738
H9,1842,562,"66,87,112.1",-0.10595882137239776,0.12661492857281073,0.4028281319234627,-0.6037350154540428,0.3918173727092474
H9,1842,562,"69,82,83",-0.2979750177072966,0.13206958060085996,0.024226455785149068,-0.8171957283018637,0.22124569288727047
H9,1842,562,"69,82,84",0.004350259128202194,0.13050796362347405,0.9734140079473834,-0.5087310825595663,0.5174316008159707
H9,1842,562,"69,82,85",-0.0030607809737426828,0.12808492215236772,0.9809388930299973,-0.5066161340977242,0.5004945721502387
H9,1842,562,"69,82,87",-0.11730926432825833,0.12540176760117913,0.3497239290171722,-0.6103160156745636,0.37569748701804695
H9,1842,562,"69,82,112.1",-0.09584317630611161,0.12492378578974613,0.44309625946269937,-0.5869707814125755,0.39528442880035236
H9,1842,562,"69,83,84",-0.21596514955319568,0.1345859570596527,0.10881459881662046,-0.7450787875509811,0.31314848844458976
H9,1842,562,"69,83,85",-0.11615998672772865,0.13226731280842216,0.3799883894924784,-0.636158065258582,0.4038380918031247
H9,1842,562,"69,83,87",0.11028104634092709,0.12960453254248036,0.394981696483802,-0.3992485302415639,0.619810622923418
H9,1842,562,"69,83,112.1",-0.05626821489309575,0.12847293064090373,0.6614767063216178,-0.5613489915265473,0.4488125617403558
H9,1842,562,"69,84,85",-0.11214769616720222,0.13062219590175242,0.3907410852787043,-0.6256781326762815,0.40138274034187704
H9,1842,562,"69,84,87",-0.04571408540879365,0.12947285756774038,0.7240877091834057,-0.5547259926412271,0.4632978218236399
H9,1842,562,"69,84,112.1",0.06427905609350121,0.12973656596365477,0.6203617095188658,-0.44576959904176866,0.574327711228771
H9,1842,562,"69,85,87",-0.017805725601509004,0.1255283930982481,0.8872238120509292,-0.5113102946910706,0.47569884348805264
H9,1842,562,"69,85,112.1",-0.03336907596518143,0.12508620886577718,0.7896902823482311,-0.5251352340568984,0.4583970821265356
H9,1842,562,"69,87,112.1",-0.129714852428983,0.12596658194089855,0.3033190661836809,-0.624942124969411,0.365512420111445
H9,1842,562,"82,83,84",-0.3293588182407359,0.14103980259171808,0.01968585852078992,-0.8838452199588351,0.2251275834773634
H9,1842,562,"82,83,85",-0.6885598093589436,0.14298750951949632,1.6431336275767732e-06,-1.2507034609181495,-0.12641615779973747
H9,1842,562,"82,83,87",-0.7686822414899763,0.13536765041864404,1.67992516676853e-08,-1.3008690427360738,-0.23649544024387892
H9,1842,562,"82,83,112.1",-0.7800489375388175,0.1313398310422436,3.6860755315446253e-09,-1.2964006976706284,-0.2636971774070067
H9,1842,562,"82,84,85",0.27276385094470845,0.1370377570027684,0.046756138294611414,-0.26598883718792665,0.8115165390773436
H9,1842,562,"82,84,87",0.05419640803452186,0.12953394757018985,0.6757282344290592,-0.4550556695258383,0.563448485594882
H9,1842,562,"82,84,112.1",0.1263859874571761,0.13041083653901772,0.33265984443812957,-0.3863135070741165,0.6390854819884687
H9,1842,562,"82,85,87",0.20049970517257834,0.12967534079700285,0.12231148152137816,-0.3093082482478028,0.7103076585929594
H9,1842,562,"82,85,112.1",-0.39148285209737865,0.12770217748004542,0.0022178770246767694,-0.8935334759730704,0.11056777177831312
H9,1842,562,"82,87,112.1",-0.24526748461070141,0.1248445737816381,0.04967862080781272,-0.736083674212169,0.2455487049907662
H9,1842,562,"83,84,85",-0.26591979042213776,0.14112674732094704,0.05975597352880602,-0.8207480082033102,0.28890842735903466
H9,1842,562,"83,84,87",0.10557856133180857,0.13380234007398245,0.4302209388364636,-0.42045435083734484,0.6316114735009619
H9,1842,562,"83,84,112.1",0.08866693084521987,0.1333027266453747,0.5060713984287295,-0.4354017921575554,0.6127356538479951
H9,1842,562,"83,85,87",-0.22599727686284443,0.1357968824841539,0.09631118662226747,-0.7598715687260094,0.3078770150003205
H9,1842,562,"83,85,112.1",0.0013418567275174098,0.13168552739928774,0.991871398794506,-0.5163689802434701,0.5190526936985049
H9,1842,562,"83,87,112.1",-0.037985658789750076,0.1286402036396891,0.7678232546656709,-0.5437240554814882,0.46775273790198796
H9,1842,562,"84,85,87",-0.1332712223910903,0.12963858974341594,0.304134062807362,-0.6429346920622865,0.37639224728010584
H9,1842,562,"84,85,112.1",0.22656835275659024,0.13049721111794363,0.08277031981224765,-0.2864707163386798,0.7396074218518603
H9,1842,562,"84,87,112.1",0.05916162331498109,0.1296413051930635,0.6482167676150183,-0.450512521923512,0.5688357685534742
H9,1842,562,"85,87,112.1",0.04774881516011367,0.1251778494256981,0.7029343065142801,-0.4443776202674209,0.5398752505876483
H9,1842,562,"29,35,65,66",-0.0028197145595063033,0.08445836188869105,0.9733720951885514,-0.3348608286146056,0.329221399495593
H9,1842,562,"29,35,65,69",0.07597068254723549,0.08440697760148426,0.3682617906600193,-0.2558684184023816,0.4078097834968526
H9,1842,562,"29,35,65,82",0.04757822403027623,0.08513691629008335,0.5763661892598053,-0.2871305709310929,0.38228701899164536
H9,1842,562,"29,35,65,83",-0.060776369977899536,0.08541580061023597,0.4768821415877673,-0.39658157574200265,0.2750288357862036
H9,1842,562,"29,35,65,84",0.028582505206834752,0.08563201203033056,0.7385980262379466,-0.308072718000115,0.3652377284137845
H9,1842,562,"29,35,65,85",-0.03546064323271539,0.08510419193773754,0.6769872595924888,-0.3700407850901567,0.299119498624726
H9,1842,562,"29,35,65,87",0.04312138219965983,0.08450986194323876,0.6099624360282458,-0.2891222000907156,0.37536496449003526
H9,1842,562,"29,35,65,112.1",0.06020694272307342,0.08437563119234226,0.4756303509088421,-0.2715089223931652,0.39192280783931205
H9,1842,562,"29,35,66,69",-0.06348075677203852,0.08464586420739277,0.45341843355523936,-0.3962590207954463,0.26929750725136925
H9,1842,562,"29,35,66,82",-0.19955358559777006,0.08534560321635305,0.01953112351039699,-0.5350828160724238,0.1359756448768837
H9,1842,562,"29,35,66,83",0.18055328482648328,0.08564393800156613,0.035208921740141653,-0.1561488243570198,0.5172553940099863
H9,1842,562,"29,35,66,84",0.02415753217461024,0.0859624925210578,0.7787373328221544,-0.31379694794261637,0.36211201229183687
H9,1842,562,"29,35,66,85",0.009881665102395243,0.08531429315982868,0.90780813124651,-0.3255244724562109,0.3452878026610014
H9,1842,562,"29,35,66,87",0.06596719197517417,0.08476215667699544,0.4365582239834872,-0.2672682663425532,0.3992026502929015
H9,1842,562,"29,35,66,112.1",-0.2010880333600693,0.08457951259087164,0.017576510668311687,-0.5336054414519108,0.13142937473177219
H9,1842,562,"29,35,69,82",0.32159069685515074,0.08545273309094008,0.0001752233931618324,-0.01435970592394975,0.6575410996342512
H9,1842,562,"29,35,69,83",-0.1340462637719888,0.08581696800068213,0.11853473966114163,-0.4714286261878142,0.20333609864383662
H9,1842,562,"29,35,69,84",-0.009011799143571142,0.08619502665871974,0.9167482665709308,-0.3478804681273409,0.32985686984019863
H9,1842,562,"29,35,69,85",0.06990075403242019,0.08538545828178558,0.41313885582705456,-0.26578516335908847,0.40558667142392885
H9,1842,562,"29,35,69,87",0.13932207162480723,0.08463399347776103,0.09997393441128437,-0.1934095235998762,0.4720536668494907
H9,1842,562,"29,35,69,112.1",0.07521723080364215,0.08448365886000955,0.3734630450631278,-0.2569233362168116,0.407357797824096
H9,1842,562,"29,35,82,83",1.9253939725030844,0.08959707325321242,1.0267556470339268e-87,1.5731504367087146,2.2776375082974543
H9,1842,562,"29,35,82,84",-0.4162305329936261,0.09042762624072684,4.580424951865431e-06,-0.7717393196534997,-0.06072174633375249
H9,1842,562,"29,35,82,85",1.090643604379674,0.08820263224929405,2.9370628547448516e-33,0.7438821988808854,1.4374050098784625
H9,1842,562,"29,35,82,87",0.9505543946446315,0.08552707752493857,1.8470889953272093e-27,0.6143117128284217,1.2867970764608414
H9,1842,562,"29,35,82,112.1",0.5557091182069988,0.08533249925589395,1.0607709304626707e-10,0.22023140487679432,0.8911868315372031
H9,1842,562,"29,35,83,84",-0.8029817691071762,0.08827716714393127,3.48018119856098e-19,-1.1500362024234345,-0.4559273357909178
H9,1842,562,"29,35,83,85",0.023204517278939588,0.08959731849780826,0.7956871148925597,-0.3290399826744194,0.37544901723229857
H9,1842,562,"29,35,83,87",0.37814994665005336,0.08583829267970941,1.1442034911270628e-05,0.040683748009812226,0.7156161452902945
H9,1842,562,"29,35,83,112.1",-0.3127103460989368,0.08556920133137187,0.0002681383141667966,-0.6491186342009373,0.023697942003063743
H9,1842,562,"29,35,84,85",-0.28580435825207406,0.09030896385404669,0.0015887815305904863,-0.6408466334832552,0.06923791697910714
H9,1842,562,"29,35,84,87",-0.23227241464495857,0.08619721605681016,0.007138193650565043,-0.5711496910675278,0.10660486177761058
H9,1842,562,"29,35,84,112.1",0.007529954566158473,0.0857592128054283,0.930046631493009,-0.32962534804237603,0.34468525717469295
H9,1842,562,"29,35,85,87",0.03234527269126486,0.08536344845976176,0.7048157266187569,-0.30325411489240106,0.3679446602749308
H9,1842,562,"29,35,85,112.1",0.08582038918451532,0.08512799537904417,0.31358088101638637,-0.2488533339476874,0.42049411231671807
H9,1842,562,"29,35,87,112.1",0.26614482905512915,0.08481018541210049,0.0017391502764836488,-0.06727945029054988,0.5995691084008081
H9,1842,562,"29,65,66,69",0.05655068079402837,0.08412453348320004,0.5015612855711337,-0.2741780142988306,0.3872793758868873
H9,1842,562,"29,65,66,82",0.11487824413717808,0.08500899805867941,0.1768171002227038,-0.2193276508020559,0.44908413907641204
H9,1842,562,"29,65,66,83",-0.021991315371715073,0.08521122100483365,0.7963866230665935,-0.35699223321723095,0.31300960247380083
H9,1842,562,"29,65,66,84",-0.014746057220976161,0.08546842182066833,0.863046402599975,-0.35075813895264674,0.3212660245106944
H9,1842,562,"29,65,66,85",0.0008174958284788703,0.08499376060793692,0.9923273208635922,-0.33332849432445855,0.33496348598141634
H9,1842,562,"29,65,66,87",0.004569316670688009,0.0844311272113485,0.9568489083717127,-0.3273647264869474,0.3365033598283234
H9,1842,562,"29,65,66,112.1",0.07900665308569887,0.08422781264399079,0.3484154786709319,-0.25212807554653693,0.4101413817179347
H9,1842,562,"29,65,69,82",0.03318949027175984,0.08489033954941097,0.6958852229010477,-0.30054990848250746,0.3669288890260271
H9,1842,562,"29,65,69,83",0.07509247651064484,0.08507566362346265,0.3775883279762908,-0.25937550862196646,0.4095604616432561
H9,1842,562,"29,65,69,84",-0.0353468635178647,0.08525065695375908,0.678487553476136,-0.37050282055810563,0.2998090935223762
H9,1842,562,"29,65,69,85",-0.04952687109444953,0.0848689877181209,0.5596134434336142,-0.38318232687740966,0.2841285846885106
H9,1842,562,"29,65,69,87",-0.028144149252099793,0.08416062971313282,0.7381250410714779,-0.3590147537087215,0.3027264552045219
H9,1842,562,"29,65,69,112.1",0.05162525104312327,0.08401291848892883,0.5389995863050373,-0.2786646388655681,0.3819151409518146
H9,1842,562,"29,65,82,83",0.033103651457661726,0.08878047256506284,0.709306292673502,-0.31592948579039615,0.38213678870571965
H9,1842,562,"29,65,82,84",-0.08442182986746252,0.08943321288620283,0.3453656325860558,-0.4360211620851274,0.2671775023502023
H9,1842,562,"29,65,82,85",-0.03804609387768157,0.0874868883775382,0.663724533309078,-0.3819936111214607,0.3059014233660975
H9,1842,562,"29,65,82,87",0.08188534488099347,0.08506642014898126,0.33592769499144925,-0.25254630029076724,0.4163169900527542
H9,1842,562,"29,65,82,112.1",-0.0410222236312293,0.08495526482692609,0.6292716625204232,-0.3750168707823915,0.29297242351993286
H9,1842,562,"29,65,83,84",0.0028525817590802915,0.0874769709322201,0.9739910644716596,-0.34105594586285004,0.3467611093810107
H9,1842,562,"29,65,83,85",-0.02940189207884744,0.08873317281557641,0.7404330455072761,-0.37824907424604903,0.3194452900883541
H9,1842,562,"29,65,83,87",-0.13140963498854896,0.08521588781214057,0.12330155878389003,-0.46642890000375437,0.20360963002665644
H9,1842,562,"29,65,83,112.1",0.0036957226252742337,0.08505052045776382,0.9653469974497251,-0.33067341421614577,0.33806485946669423
H9,1842,562,"29,65,84,85",-0.018561043005593747,0.08939529690992298,0.8355518015006191,-0.3700113116761697,0.3328892256649822
H9,1842,562,"29,65,84,87",0.09902826567777043,0.08550288916832068,0.24700411049605267,-0.23711932160074098,0.4351758529562818
H9,1842,562,"29,65,84,112.1",-0.00641120499320838,0.08521920518903187,0.9400419383266122,-0.3414435120032393,0.3286211020168226
H9,1842,562,"29,65,85,87",-0.15592203622430173,0.08499771332703476,0.06682274712112571,-0.49008356616777554,0.17823949371917208
H9,1842,562,"29,65,85,112.1",0.008394271315295236,0.08481307274489235,0.9211745770814284,-0.32504135934214756,0.34182990197273805
H9,1842,562,"29,65,87,112.1",0.04458455817606355,0.08430242389622655,0.5969911510959114,-0.2868434984672703,0.3760126148193974
H9,1842,562,"29,66,69,82",-0.06582207870593687,0.08512008272345604,0.4394965400465636,-0.4004646938824812,0.26882053647060744
H9,1842,562,"29,66,69,83",-0.041279744102888705,0.08528520604772755,0.6284544846363456,-0.3765715280688993,0.2940120398631219
H9,1842,562,"29,66,69,84",0.0294765604347567,0.08565588692879336,0.7308068019162106,-0.3072725249748958,0.36622564584440925
H9,1842,562,"29,66,69,85",-0.10143871097417698,0.08507914626107616,0.23336994355709598,-0.43592038781057196,0.23304296586221804
H9,1842,562,"29,66,69,87",-0.0044238368542385,0.0843429096194173,0.9581778347212282,-0.33601105979361423,0.3271633860851372
H9,1842,562,"29,66,69,112.1",-0.03358216902492833,0.08422267694137768,0.6901581314801298,-0.36469670706408397,0.2975323690142273
H9,1842,562,"29,66,82,83",-0.20347612831666667,0.08900224728314746,0.022405854440356258,-0.5533811546567616,0.1464288980234283
H9,1842,562,"29,66,82,84",0.025252989769667084,0.08971457300254251,0.7783866367957579,-0.32745248664012905,0.37795846617946327
H9,1842,562,"29,66,82,85",-0.07772291053138866,0.08788554254024204,0.3766652154321457,-0.4232377038784071,0.2677918828156298
H9,1842,562,"29,66,82,87",0.0872457662944601,0.08535321182645973,0.3068920743480148,-0.24831337680600993,0.4228049093949301
H9,1842,562,"29,66,82,112.1",0.1453197610949305,0.08519333447663725,0.0882945477904902,-0.18961083733382078,0.4802503595236818
H9,1842,562,"29,66,83,84",-0.1251702223618856,0.08799955776382094,0.15515495063153265,-0.47113325719748833,0.22079281247371715
H9,1842,562,"29,66,83,85",0.018868954429141244,0.08891321022030402,0.8319710087130185,-0.33068603001009744,0.3684239388683799
H9,1842,562,"29,66,83,87",0.015824409016742813,0.08551201627239502,0.8532153707005865,-0.3203590607219202,0.35200787875540585
H9,1842,562,"29,66,83,112.1",-0.087129504801163,0.08529118010704315,0.3071852992770801,-0.4224447752907839,0.2481857656884579
H9,1842,562,"29,66,84,85",0.046067052582631385,0.08972400856811982,0.6077387444763751,-0.3066755189783845,0.3988096241436473
H9,1842,562,"29,66,84,87",-0.010711965615504263,0.08585519488407385,0.9007269542056213,-0.34824461388419725,0.32682068265318875
H9,1842,562,"29,66,84,112.1",-0.015683039842992103,0.08565852261090738,0.8547580374161634,-0.35244248722043403,0.32107640753444977
H9,1842,562,"29,66,85,87",-0.03948683387966022,0.08525256010214834,0.6433178465829108,-0.3746502729915072,0.29567660523218675
H9,1842,562,"29,66,85,112.1",-0.05753106250674138,0.08503619922708766,0.4988150737748638,-0.3918438966058158,0.276781771592333
H9,1842,562,"29,66,87,112.1",0.05950581706864663,0.08464143886862487,0.4821623482491654,-0.2732550490988034,0.3922666832360966
H9,1842,562,"29,69,82,83",0.06725547675552562,0.08880737656340441,0.4489984038011706,-0.2818834313526591,0.41639438486371033
H9,1842,562,"29,69,82,84",-0.009821139073410909,0.08956546697347506,0.9127016143852862,-0.36194041737449717,0.3422981392276753
H9,1842,562,"29,69,82,85",-0.011173400741221168,0.08778694234147737,0.8987398740841781,-0.35630055550383255,0.33395375402139016
H9,1842,562,"29,69,82,87",-0.053177893749542876,0.08515988390940778,0.5324448891832287,-0.3879769840201879,0.2816211965211022
H9,1842,562,"29,69,82,112.1",0.07500695489341988,0.08493004753562383,0.37731481246318843,-0.2588885525478283,0.4089024623346681
H9,1842,562,"29,69,83,84",0.013515194738745698,0.0876196096017141,0.8774381058647376,-0.33095410509883033,0.3579844945763217
H9,1842,562,"29,69,83,85",0.031177961373598656,0.08878108003451363,0.7255126133290322,-0.31785756409071964,0.380213486837917
H9,1842,562,"29,69,83,87",-0.07742994476824427,0.08529389542743428,0.36415386625011026,-0.4127558903170011,0.25789600078051256
